#{"t_start": 1693592146.8838294, "env_id": null}
r,l,t
47.391111,75,2.768636
54.697778,75,2.816542
49.137778,75,2.867433
49.791111,75,2.921085
50.311111,75,2.976906
48.111111,75,3.031758
50.391111,75,3.084617
48.137778,75,3.504494
48.057778,75,3.580292
46.777778,75,3.636143
46.764444,75,3.689999
50.884444,75,3.737871
48.911111,75,3.791727
51.551111,75,3.843589
50.884444,75,4.233322
53.537778,75,4.288174
51.671111,75,4.347091
50.097778,75,4.403939
49.791111,75,4.460787
45.071111,75,4.516638
50.204444,75,4.575507
47.271111,75,4.974309
49.004444,75,5.032168
51.297778,75,5.085027
50.524444,75,5.144867
47.551111,75,5.211729
48.951111,75,5.336349
45.137778,75,5.389209
53.537778,75,5.810083
46.964444,75,5.866932
50.884444,75,5.922602
51.324444,75,5.976476
50.391111,75,6.031312
52.591111,75,6.090154
52.311111,75,6.149075
48.537778,75,6.199932
53.711111,75,6.616857
49.511111,75,6.676658
49.951111,75,6.731511
49.191111,75,6.783372
52.097778,75,6.840235
50.511111,75,6.897916
51.391111,75,6.954834
53.537778,75,7.346808
56.684444,75,7.404655
49.564444,75,7.460577
52.871111,75,7.517425
51.697778,75,7.573322
48.297778,75,7.631138
48.137778,75,7.688004
48.897778,75,8.087963
48.084444,75,8.141856
54.097778,75,8.199672
48.364444,75,8.258514
53.137778,75,8.315474
49.404444,75,8.368331
50.911111,75,8.427301
53.071111,75,8.827217
48.751111,75,8.883074
45.751111,75,8.935651
51.684444,75,8.996449
48.697778,75,9.056328
47.724444,75,9.115242
46.284444,75,9.168129
48.457778,75,9.225946
51.591111,75,9.641871
48.857778,75,9.732602
50.284444,75,9.778479
55.924444,75,9.834329
48.431111,75,9.889366
47.591111,75,9.945561
49.337778,75,9.995427
50.604444,75,10.404334
49.884444,75,10.4642
52.057778,75,10.52204
51.271111,75,10.573881
53.831111,75,10.632724
51.777778,75,10.690609
50.991111,75,10.748452
52.577778,75,11.142071
44.457778,75,11.198919
49.244444,75,11.261821
50.884444,75,11.317682
50.457778,75,11.368535
51.044444,75,11.425503
49.991111,75,11.483349
52.164444,75,11.910826
51.831111,75,11.962716
49.497778,75,12.019566
54.191111,75,12.076422
53.777778,75,12.136263
50.417778,75,12.1882
49.364444,75,12.247066
49.857778,75,12.649988
49.777778,75,12.707852
51.391111,75,12.759755
46.871111,75,12.816573
47.191111,75,12.875512
47.391111,75,12.932824
42.951111,75,12.988747
48.177778,75,13.046619
53.031111,75,13.444568
47.644444,75,13.501377
50.337778,75,13.556292
57.204444,75,13.616131
49.671111,75,13.674974
45.484444,75,13.730825
54.271111,75,13.782719
49.964444,75,14.179318
52.071111,75,14.236268
48.164444,75,14.295159
51.777778,75,14.348042
50.431111,75,14.403929
49.871111,75,14.460804
51.057778,75,14.522646
47.537778,75,14.907286
49.871111,75,14.965105
51.324444,75,15.020956
50.377778,75,15.077843
49.337778,75,15.13166
49.751111,75,15.196487
48.764444,75,15.256336
50.044444,75,15.661281
47.257778,75,15.714125
52.591111,75,15.770972
46.271111,75,15.827821
50.591111,75,15.884728
53.391111,75,15.937652
50.484444,75,15.995553
51.524444,75,16.051399
49.911111,75,16.448338
58.244444,75,16.500199
51.817778,75,16.566023
49.137778,75,16.629852
47.444444,75,16.685703
49.191111,75,16.729612
45.671111,75,16.783478
49.444444,75,17.175323
50.551111,75,17.232232
44.617778,75,17.285122
50.791111,75,17.341954
46.817778,75,17.398787
54.164444,75,17.454638
50.617778,75,17.507496
52.684444,75,17.915275
47.551111,75,17.972122
49.097778,75,18.029037
49.297778,75,18.080866
46.724444,75,18.140699
52.097778,75,18.197547
49.431111,75,18.254395
51.457778,75,18.65044
49.191111,75,18.707288
49.417778,75,18.765134
51.751111,75,18.822024
51.617778,75,18.874913
52.711111,75,18.931433
53.964444,75,18.989279
47.911111,75,19.3932
51.884444,75,19.44409
51.097778,75,19.501909
53.217778,75,19.559754
49.657778,75,19.620592
48.537778,75,19.67345
51.591111,75,19.730298
47.457778,75,19.789168
49.057778,75,20.18778
51.044444,75,20.240679
50.111111,75,20.298485
52.404444,75,20.354335
53.884444,75,20.412217
49.617778,75,20.464078
50.777778,75,20.521007
49.071111,75,20.926508
48.711111,75,20.983355
53.137778,75,21.036213
51.577778,75,21.094059
44.724444,75,21.152931
51.991111,75,21.209788
54.244444,75,21.262608
44.311111,75,21.678496
46.297778,75,21.735376
53.924444,75,21.792192
43.231111,75,21.847065
51.404444,75,21.903893
58.364444,75,21.961418
58.671111,75,22.020268
50.991111,75,22.428173
49.764444,75,22.484025
50.751111,75,22.541908
51.924444,75,22.601736
48.764444,75,22.656663
50.084444,75,22.713532
51.311111,75,22.771425
48.924444,75,22.82927
49.431111,75,23.220956
50.177778,75,23.281837
50.284444,75,23.338775
53.084444,75,23.395624
48.351111,75,23.449511
54.311111,75,23.50939
51.431111,75,23.567212
51.897778,75,23.968849
50.577778,75,24.022705
51.977778,75,24.079553
51.111111,75,24.139394
52.471111,75,24.197238
50.191111,75,24.249184
50.764444,75,24.307087
50.697778,75,24.708016
51.831111,75,24.7659
49.297778,75,24.818832
53.631111,75,24.883909
49.631111,75,24.945796
47.777778,75,25.002702
48.271111,75,25.054523
47.164444,75,25.455491
48.257778,75,25.511357
45.911111,75,25.568265
51.751111,75,25.648058
50.484444,75,25.703902
45.897778,75,25.762744
50.284444,75,25.820594
49.764444,75,25.871454
55.111111,75,26.381966
52.351111,75,26.439785
46.297778,75,26.497667
48.337778,75,26.550536
52.764444,75,26.607384
47.417778,75,26.666229
47.844444,75,26.737037
47.777778,75,27.131667
51.177778,75,27.18952
47.537778,75,27.246387
49.217778,75,27.305201
51.137778,75,27.359088
50.804444,75,27.415905
46.217778,75,27.472752
52.684444,75,27.8747
54.297778,75,27.925361
52.017778,75,27.98221
50.337778,75,28.039057
45.484444,75,28.097921
44.364444,75,28.151777
48.484444,75,28.208625
44.044444,75,28.59963
50.924444,75,28.659503
46.031111,75,28.711332
51.751111,75,28.770256
49.697778,75,28.827125
47.097778,75,28.882973
53.631111,75,28.934546
51.671111,75,29.330488
46.404444,75,29.387375
48.164444,75,29.444221
51.671111,75,29.497079
45.271111,75,29.555002
52.271111,75,29.632846
50.377778,75,29.689731
54.164444,75,29.740558
51.151111,75,30.138236
46.111111,75,30.198087
54.511111,75,30.256937
52.617778,75,30.309777
