#{"t_start": 1693589366.3258924, "env_id": null}
r,l,t
48.805195,77,2.623044
48.662338,77,2.672908
52.337662,77,2.725812
52.077922,77,2.78562
52.220779,77,2.844533
54.181818,77,2.904391
55.558442,77,2.957258
46.545455,77,3.331232
53.61039,77,3.389078
46.311688,77,3.445951
48.103896,77,3.505399
50.636364,77,3.565238
50.584416,77,3.625078
52.25974,77,3.679931
54.168831,77,4.046961
50.688312,77,4.10583
47.883117,77,4.164681
46.012987,77,4.223542
49.064935,77,4.282384
54.077922,77,4.335243
50.25974,77,4.395083
52.38961,77,4.737808
48.454545,77,4.79765
55.220779,77,4.857487
51.363636,77,4.914336
50.727273,77,4.97617
49.597403,77,5.029028
53.064935,77,5.079892
49.909091,77,5.133749
52.077922,77,5.476454
50.974026,77,5.535298
54.480519,77,5.593143
44.441558,77,5.651986
54.87013,77,5.705842
50.571429,77,5.767692
53.714286,77,5.826534
55.896104,77,6.196545
49.896104,77,6.25439
57.961039,77,6.312294
49.090909,77,6.364155
49.818182,77,6.422026
52.12987,77,6.480544
54.558442,77,6.541416
48.675325,77,6.890486
53.415584,77,6.948293
52.285714,77,7.00913
49.441558,77,7.062988
50.558442,77,7.121829
51.766234,77,7.182695
50.142857,77,7.24154
50.883117,77,7.581456
51.727273,77,7.642256
54.25974,77,7.705373
54.792208,77,7.764857
50.207792,77,7.830325
50.051948,77,7.886149
55.376623,77,7.971919
47.25974,77,8.029802
48.831169,77,8.374882
51.207792,77,8.42871
47.090909,77,8.486273
47.896104,77,8.545116
52.428571,77,8.604101
46.766234,77,8.664975
49.818182,77,8.721786
54.350649,77,9.058912
48.103896,77,9.115882
52.077922,77,9.176658
50.285714,77,9.233544
49.207792,77,9.295341
51.766234,77,9.353185
52.883117,77,9.410033
55.142857,77,9.899554
51.948052,77,9.972325
51.948052,77,10.03017
52.480519,77,10.089013
48.987013,77,10.148885
46.285714,77,10.208754
48.012987,77,10.266601
54.363636,77,10.604421
53.519481,77,10.664284
50.246753,77,10.723126
51.285714,77,10.779974
47.61039,77,10.837875
56.779221,77,10.89568
54.519481,77,10.954551
48.233766,77,11.007533
