#{"t_start": 1693582745.6182475, "env_id": null}
r,l,t
47.717105,76,2.621929
47.769737,76,2.6708
49.322368,76,2.725653
51.559211,76,2.784559
49.559211,76,2.838414
54.138158,76,2.896259
49.138158,76,2.956099
51.585526,76,3.192213
53.506579,76,3.251055
51.190789,76,3.305909
51.585526,76,3.365749
49.427632,76,3.42663
54.059211,76,3.5214
50.848684,76,3.586201
47.848684,76,3.796638
50.006579,76,3.856478
48.769737,76,3.917347
55.664474,76,3.979151
46.348684,76,4.03899
53.006579,76,4.093843
50.111842,76,4.154681
50.348684,76,4.364069
48.769737,76,4.424918
51.638158,76,4.488749
48.348684,76,4.543603
48.138158,76,4.606435
51.980263,76,4.667279
48.638158,76,4.727191
51.980263,76,4.942668
54.164474,76,4.996527
50.322368,76,5.05537
47.585526,76,5.113216
47.348684,76,5.173025
55.848684,76,5.233869
53.427632,76,5.287719
49.611842,76,5.347588
49.085526,76,5.579938
52.269737,76,5.638781
51.375,76,5.697638
53.875,76,5.752476
45.480263,76,5.813351
55.401316,76,5.873191
50.953947,76,5.931997
51.980263,76,6.153405
47.901316,76,6.206952
49.743421,76,6.266756
57.401316,76,6.325632
49.032895,76,6.38655
48.532895,76,6.448354
52.164474,76,6.50324
51.401316,76,6.718693
51.032895,76,6.778507
53.690789,76,6.838358
50.453947,76,6.907162
49.296053,76,6.965008
54.427632,76,7.027874
54.190789,76,7.08875
53.690789,76,7.298789
57.138158,76,7.355637
48.875,76,7.408495
52.375,76,7.469359
54.296053,76,7.546128
48.401316,76,7.606965
57.243421,76,7.665815
49.664474,76,7.719664
54.559211,76,7.927109
49.506579,76,7.981962
48.059211,76,8.036816
45.401316,76,8.091669
50.769737,76,8.142533
52.269737,76,8.202488
56.190789,76,8.25837
50.164474,76,8.466877
47.638158,76,8.526677
52.638158,76,8.583526
51.059211,76,8.640373
54.296053,76,8.697222
52.848684,76,8.753113
52.980263,76,8.810972
47.875,76,9.018363
53.559211,76,9.078264
51.401316,76,9.137054
47.059211,76,9.197614
49.611842,76,9.258451
48.453947,76,9.311337
51.111842,76,9.37115
44.217105,76,9.583583
51.927632,76,9.645455
54.348684,76,9.705288
47.769737,76,9.759197
50.401316,76,9.819063
49.664474,76,9.878877
53.953947,76,9.939714
51.085526,76,9.998602
52.032895,76,10.206948
53.875,76,10.265788
46.138158,76,10.326645
46.559211,76,10.383493
50.480263,76,10.443374
51.822368,76,10.498226
49.164474,76,10.559063
50.190789,76,10.7705
52.901316,76,10.83236
45.927632,76,10.894222
50.269737,76,10.948049
49.243421,76,11.008887
51.164474,76,11.065762
44.532895,76,11.12358
51.348684,76,11.355829
51.796053,76,11.409685
53.401316,76,11.469544
47.243421,76,11.531415
49.559211,76,11.591217
53.322368,76,11.65006
48.111842,76,11.705511
50.269737,76,11.914417
51.427632,76,11.977248
50.638158,76,12.038125
48.032895,76,12.099959
53.217105,76,12.152817
49.401316,76,12.214778
50.848684,76,12.271652
52.480263,76,12.329466
50.506579,76,12.540901
54.427632,76,12.595754
47.190789,76,12.657589
46.901316,76,12.720421
52.848684,76,12.780261
47.743421,76,12.840102
49.664474,76,12.89296
47.875,76,13.100405
52.690789,76,13.160245
54.322368,76,13.21893
52.243421,76,13.279793
48.401316,76,13.335617
49.927632,76,13.393462
55.164474,76,13.453302
50.980263,76,13.663798
51.532895,76,13.723677
47.006579,76,13.777537
49.480263,76,13.836384
53.611842,76,13.89731
51.717105,76,13.95715
55.032895,76,14.017987
44.953947,76,14.220279
48.032895,76,14.279083
51.243421,76,14.337926
54.217105,76,14.397808
50.164474,76,14.457684
55.901316,76,14.511533
49.717105,76,14.571343
50.559211,76,14.786772
54.743421,76,14.845612
48.059211,76,14.904452
51.322368,76,14.959306
48.980263,76,15.018175
52.138158,76,15.077989
54.585526,76,15.137829
50.717105,76,15.196639
53.401316,76,15.398202
50.427632,76,15.459039
53.638158,76,15.520904
51.532895,76,15.583705
49.980263,76,15.642568
49.243421,76,15.697417
48.611842,76,15.758255
53.848684,76,15.963732
51.032895,76,16.023572
50.453947,76,16.090496
47.980263,76,16.145416
48.111842,76,16.2091
48.243421,76,16.275018
48.453947,76,16.333836
51.953947,76,16.563242
53.059211,76,16.617161
52.480263,76,16.681988
47.927632,76,16.74488
52.243421,76,16.805717
49.980263,76,16.863562
46.901316,76,16.916422
48.953947,76,17.125861
55.480263,76,17.184424
48.664474,76,17.244261
48.085526,76,17.302097
50.375,76,17.356021
46.927632,76,17.416909
49.348684,76,17.47577
53.480263,76,17.536606
50.953947,76,17.758015
51.875,76,17.811871
52.480263,76,17.869716
52.164474,76,17.930553
52.506579,76,17.992429
51.480263,76,18.053295
52.690789,76,18.107122
48.848684,76,18.314347
50.980263,76,18.372166
50.164474,76,18.433003
51.717105,76,18.491885
53.217105,76,18.546774
53.427632,76,18.607603
48.111842,76,18.666471
52.980263,76,18.876909
51.375,76,18.93575
51.980263,76,18.990627
50.348684,76,19.051477
49.085526,76,19.111304
50.506579,76,19.171043
47.743421,76,19.231922
48.822368,76,19.434381
53.059211,76,19.49422
50.953947,76,19.55511
49.138158,76,19.616963
56.164474,76,19.674788
45.375,76,19.728676
50.717105,76,19.787545
49.822368,76,19.848381
46.138158,76,20.053858
44.480263,76,20.114739
53.585526,76,20.165608
52.559211,76,20.222155
50.190789,76,20.278032
49.453947,76,20.33585
50.190789,76,20.394722
49.085526,76,20.600144
52.006579,76,20.659016
47.953947,76,20.719905
51.085526,76,20.780823
49.322368,76,20.842673
50.690789,76,20.898524
53.111842,76,20.960399
48.375,76,21.167804
48.796053,76,21.226353
53.953947,76,21.28719
52.190789,76,21.347031
50.190789,76,21.413851
52.717105,76,21.469702
48.532895,76,21.524555
47.664474,76,21.734041
49.559211,76,21.789892
52.006579,76,21.848773
55.348684,76,21.908703
49.822368,76,21.971503
51.927632,76,22.030385
45.138158,76,22.085199
51.532895,76,22.144078
53.717105,76,22.355188
50.585526,76,22.414987
53.453947,76,22.476855
49.532895,76,22.530677
50.743421,76,22.591577
47.085526,76,22.649422
51.901316,76,22.707289
48.585526,76,22.9197
49.322368,76,22.975551
51.769737,76,23.034394
49.322368,76,23.094234
54.427632,76,23.15208
52.901316,76,23.211618
51.822368,76,23.265438
51.743421,76,23.476873
53.506579,76,23.536714
50.743421,76,23.623481
51.217105,76,23.681327
53.006579,76,23.734185
48.611842,76,23.793028
52.269737,76,23.852901
53.690789,76,24.062344
53.638158,76,24.121187
48.690789,76,24.176753
47.190789,76,24.238578
52.296053,76,24.296424
54.611842,76,24.356264
54.638158,76,24.414109
52.769737,76,24.468975
48.032895,76,24.680436
47.743421,76,24.740237
47.664474,76,24.801101
50.480263,76,24.860915
52.453947,76,24.915768
49.664474,76,24.971659
51.585526,76,25.027533
54.532895,76,25.233686
51.322368,76,25.293534
56.453947,76,25.346392
52.717105,76,25.404211
50.796053,76,25.467042
49.559211,76,25.527879
50.453947,76,25.623624
45.822368,76,25.826122
47.480263,76,25.885922
54.717105,76,25.944765
50.927632,76,26.004642
50.796053,76,26.064481
51.401316,76,26.122329
47.901316,76,26.183856
50.032895,76,26.388309
48.506579,76,26.448182
52.164474,76,26.510036
48.638158,76,26.564888
50.848684,76,26.623793
49.243421,76,26.68587
49.506579,76,26.746711
47.585526,76,26.960647
49.296053,76,27.014533
55.480263,76,27.074349
53.296053,76,27.136193
53.690789,76,27.195697
50.296053,76,27.256527
49.927632,76,27.310409
52.717105,76,27.370222
51.611842,76,27.578665
50.427632,76,27.66643
50.743421,76,27.724276
53.138158,76,27.778133
47.717105,76,27.836004
49.638158,76,27.896854
50.927632,76,27.957652
48.085526,76,28.166121
51.769737,76,28.220709
49.111842,76,28.27959
51.822368,76,28.340388
52.032895,76,28.399232
54.006579,76,28.457116
50.559211,76,28.514019
53.190789,76,28.721464
53.006579,76,28.780307
54.953947,76,28.841168
48.506579,76,28.903977
56.822368,76,28.958869
53.348684,76,29.02266
54.927632,76,29.082587
49.769737,76,29.292422
48.217105,76,29.352262
49.559211,76,29.406147
49.217105,76,29.466968
48.269737,76,29.526842
52.901316,76,29.587719
50.532895,76,29.663476
50.532895,76,29.719378
52.006579,76,29.929815
49.532895,76,29.989715
53.427632,76,30.052547
55.348684,76,30.112435
48.611842,76,30.167288
51.532895,76,30.226968
50.796053,76,30.285774
52.243421,76,30.491225
49.901316,76,30.550068
45.427632,76,30.605074
52.375,76,30.663959
52.980263,76,30.723799
47.875,76,30.783743
44.006579,76,30.842622
49.296053,76,31.045044
49.822368,76,31.104939
50.085526,76,31.166684
49.953947,76,31.226577
51.296053,76,31.285502
49.427632,76,31.340373
51.848684,76,31.398242
48.717105,76,31.641591
54.427632,76,31.697442
50.506579,76,31.751298
50.585526,76,31.802186
49.980263,76,31.859082
52.085526,76,31.917917
49.111842,76,31.975725
46.401316,76,32.033608
50.217105,76,32.395563
44.690789,76,32.455441
51.664474,76,32.516275
48.875,76,32.575118
53.480263,76,32.634958
54.532895,76,32.688815
53.769737,76,32.747657
52.375,76,32.960089
50.638158,76,33.018931
47.848684,76,33.079768
46.190789,76,33.133665
51.348684,76,33.193215
48.796053,76,33.256047
48.532895,76,33.315887
50.269737,76,33.527328
48.190789,76,33.581206
51.348684,76,33.673963
53.585526,76,33.73377
52.322368,76,33.793659
48.901316,76,33.853473
54.269737,76,33.907328
