#{"t_start": 1693586227.533897, "env_id": null}
r,l,t
48.875,76,2.608498
45.164474,76,2.658436
46.243421,76,2.713244
50.190789,76,2.775079
56.453947,76,2.830929
53.743421,76,2.894832
51.427632,76,2.953675
53.638158,76,3.266346
50.322368,76,3.325187
50.506579,76,3.378047
50.848684,76,3.436889
50.875,76,3.496756
50.953947,76,3.555572
51.717105,76,3.615412
54.980263,76,3.8917
55.059211,76,3.954556
51.664474,76,4.016407
51.901316,76,4.077245
48.480263,76,4.138083
49.980263,76,4.18997
51.138158,76,4.249447
53.375,76,4.53168
51.953947,76,4.593501
53.401316,76,4.652352
55.190789,76,4.708203
52.506579,76,4.771034
47.743421,76,4.833867
51.611842,76,4.90468
52.980263,76,5.206896
53.822368,76,5.261431
53.611842,76,5.322305
54.585526,76,5.390028
50.796053,76,5.457847
56.348684,76,5.515692
48.953947,76,5.567622
51.032895,76,5.624444
50.611842,76,5.905736
55.243421,76,5.965576
54.638158,76,6.025487
49.796053,76,6.078334
46.401316,76,6.140208
47.506579,76,6.201105
52.348684,76,6.259747
54.401316,76,6.542152
49.585526,76,6.596007
51.559211,76,6.656845
52.848684,76,6.714746
50.375,76,6.772618
48.269737,76,6.832499
49.059211,76,6.886355
50.848684,76,7.189575
52.796053,76,7.248386
52.638158,76,7.306911
45.506579,76,7.36777
53.901316,76,7.42263
49.375,76,7.482469
45.348684,76,7.541352
47.085526,76,7.819627
53.980263,76,7.879441
51.032895,76,7.934369
48.953947,76,7.995205
49.243421,76,8.056043
55.953947,76,8.115883
46.901316,76,8.173744
51.138158,76,8.227608
50.953947,76,8.508604
49.322368,76,8.568531
46.111842,76,8.62741
53.453947,76,8.688221
45.769737,76,8.747064
52.901316,76,8.808902
50.453947,76,8.867742
47.953947,76,9.152979
48.980263,76,9.212892
56.427632,76,9.266563
48.848684,76,9.325405
51.348684,76,9.385246
47.611842,76,9.444151
52.506579,76,9.505012
47.664474,76,9.775316
49.927632,76,9.83513
52.217105,76,9.892976
51.717105,76,9.950821
53.217105,76,10.011693
50.480263,76,10.06659
47.506579,76,10.125479
43.006579,76,10.407398
50.848684,76,10.466272
44.401316,76,10.525083
47.927632,76,10.580934
46.980263,76,10.638779
49.006579,76,10.698619
48.559211,76,10.758459
48.190789,76,10.817302
53.927632,76,11.131539
51.059211,76,11.189368
50.690789,76,11.250287
52.848684,76,11.31286
50.953947,76,11.3727
49.453947,76,11.428549
48.559211,76,11.488436
50.769737,76,11.767689
47.348684,76,11.825634
49.822368,76,11.883441
52.217105,76,11.93631
52.690789,76,11.997177
53.848684,76,12.057985
47.559211,76,12.116828
52.690789,76,12.396148
51.032895,76,12.450984
50.559211,76,12.511859
52.980263,76,12.571713
48.375,76,12.63255
52.243421,76,12.690514
52.085526,76,12.747344
52.743421,76,13.030577
54.848684,76,13.090417
52.111842,76,13.166214
49.348684,76,13.223099
51.453947,76,13.277722
53.953947,76,13.336565
49.717105,76,13.395408
45.848684,76,13.455248
45.296053,76,13.737536
55.743421,76,13.791421
50.190789,76,13.850291
48.322368,76,13.909115
51.638158,76,13.966961
52.164474,76,14.027828
53.401316,76,14.082711
50.217105,76,14.360838
52.901316,76,14.420678
49.348684,76,14.47952
52.875,76,14.53743
48.953947,76,14.591299
49.085526,76,14.650129
48.138158,76,14.70898
49.164474,76,14.99328
53.217105,76,15.05419
48.953947,76,15.137938
53.506579,76,15.197838
47.901316,76,15.256428
50.296053,76,15.317235
53.401316,76,15.376078
51.980263,76,15.651341
50.085526,76,15.709187
56.611842,76,15.76806
52.638158,76,15.825902
54.296053,76,15.884744
50.822368,76,15.939637
48.953947,76,15.999438
52.138158,76,16.282453
52.138158,76,16.343262
52.111842,76,16.402095
53.611842,76,16.455993
50.927632,76,16.515843
49.427632,76,16.574657
53.138158,76,16.633499
50.375,76,16.692385
51.164474,76,16.970659
48.638158,76,17.030536
47.690789,76,17.09035
44.401316,76,17.167171
51.480263,76,17.225987
44.769737,76,17.279555
53.164474,76,17.338428
49.190789,76,17.616695
53.164474,76,17.675537
52.006579,76,17.73438
47.585526,76,17.78724
53.506579,76,17.845084
52.085526,76,17.903931
52.980263,76,17.963767
55.875,76,18.247079
48.296053,76,18.301935
49.217105,76,18.359825
49.269737,76,18.419665
51.217105,76,18.47751
54.585526,76,18.53735
51.848684,76,18.592256
48.401316,76,18.887527
53.375,76,18.951356
47.822368,76,19.007207
53.032895,76,19.064093
45.769737,76,19.147863
50.453947,76,19.204744
51.138158,76,19.261307
52.059211,76,19.316161
46.980263,76,19.595455
54.664474,76,19.649308
48.743421,76,19.710172
48.532895,76,19.769014
50.375,76,19.826859
52.875,76,19.88576
50.638158,76,19.940571
51.269737,76,20.224811
54.138158,76,20.284379
48.743421,76,20.342224
52.453947,76,20.402194
45.506579,76,20.457026
50.664474,76,20.517924
51.953947,76,20.577764
49.585526,76,20.859012
46.585526,76,20.918907
50.190789,76,20.9728
52.375,76,21.037699
48.032895,76,21.102163
51.822368,76,21.184958
50.822368,76,21.2438
53.375,76,21.519809
50.032895,76,21.578651
47.480263,76,21.638557
53.190789,76,21.6984
49.243421,76,21.757241
50.085526,76,21.812091
49.822368,76,21.869936
48.743421,76,21.930774
50.611842,76,22.217009
47.717105,76,22.274719
52.348684,76,22.330536
49.559211,76,22.388464
52.769737,76,22.447307
48.822368,76,22.505152
50.585526,76,22.565029
48.032895,76,22.860239
52.638158,76,22.920118
47.796053,76,22.979919
50.085526,76,23.040757
51.480263,76,23.102687
51.559211,76,23.19444
49.664474,76,23.255121
52.743421,76,23.531355
51.690789,76,23.591289
49.875,76,23.652084
51.953947,76,23.705969
54.427632,76,23.764783
49.585526,76,23.828748
54.848684,76,23.891629
52.059211,76,24.177956
48.243421,76,24.23281
52.138158,76,24.295325
50.480263,76,24.353253
53.506579,76,24.412067
48.980263,76,24.471908
54.690789,76,24.527758
48.796053,76,24.585629
52.111842,76,24.864857
50.375,76,24.9237
44.532895,76,24.984583
48.506579,76,25.043452
54.532895,76,25.109249
47.822368,76,25.20206
47.690789,76,25.262545
49.375,76,25.577935
48.559211,76,25.631791
55.532895,76,25.690634
51.348684,76,25.748528
48.559211,76,25.806416
50.480263,76,25.866216
52.822368,76,25.92107
48.111842,76,26.199358
49.506579,76,26.258986
48.664474,76,26.317882
47.822368,76,26.376721
51.901316,76,26.43066
49.638158,76,26.488532
50.690789,76,26.548347
50.006579,76,26.826602
46.506579,76,26.887439
50.243421,76,26.940297
48.032895,76,26.996148
48.322368,76,27.053993
54.480263,76,27.107849
48.059211,76,27.191626
51.190789,76,27.239497
51.796053,76,27.518368
53.585526,76,27.580203
49.743421,76,27.639088
49.296053,76,27.697957
52.611842,76,27.749818
51.453947,76,27.807663
50.690789,76,27.938629
51.032895,76,28.221922
50.322368,76,28.281408
47.953947,76,28.336243
52.006579,76,28.39708
44.085526,76,28.45692
52.953947,76,28.516887
50.585526,76,28.576727
50.611842,76,29.01561
52.138158,76,29.078442
52.506579,76,29.132298
44.980263,76,29.19114
49.927632,76,29.242004
51.269737,76,29.288604
52.611842,76,29.345469
48.743421,76,29.630733
50.269737,76,29.689549
51.296053,76,29.749396
55.769737,76,29.803245
54.506579,76,29.863097
51.453947,76,29.922937
53.085526,76,29.984772
52.611842,76,30.266947
49.401316,76,30.321799
52.796053,76,30.381692
51.059211,76,30.441633
46.401316,76,30.499549
49.927632,76,30.560471
50.006579,76,30.614412
47.796053,76,30.673228
53.296053,76,30.958465
55.506579,76,31.018332
54.848684,76,31.078156
53.690789,76,31.133009
50.743421,76,31.20983
52.322368,76,31.269453
50.480263,76,31.330291
50.848684,76,31.613533
53.796053,76,31.66839
49.296053,76,31.726232
53.585526,76,31.785075
51.611842,76,31.843963
49.348684,76,31.903869
55.559211,76,31.957726
50.638158,76,32.242976
48.717105,76,32.302683
48.743421,76,32.361527
50.138158,76,32.420339
54.269737,76,32.474226
52.243421,76,32.532115
51.322368,76,32.590971
56.322368,76,32.87222
49.848684,76,32.931063
46.559211,76,32.98495
54.269737,76,33.045788
51.875,76,33.10463
43.927632,76,33.164493
51.269737,76,33.255987
48.401316,76,33.305854
49.322368,76,33.587103
49.927632,76,33.64498
49.796053,76,33.703868
52.243421,76,33.762705
51.611842,76,33.817519
50.822368,76,33.877358
51.138158,76,33.936241
51.032895,76,34.220443
51.953947,76,34.281047
50.717105,76,34.3359
55.085526,76,34.393746
43.480263,76,34.451591
53.085526,76,34.513426
45.638158,76,34.574264
50.506579,76,34.856561
50.111842,76,34.914407
50.611842,76,34.979164
48.111842,76,35.041295
50.743421,76,35.101136
52.848684,76,35.154992
48.532895,76,35.234823
53.243421,76,35.526887
55.032895,76,35.587716
52.348684,76,35.645561
51.217105,76,35.695437
45.480263,76,35.749285
45.480263,76,35.804165
51.059211,76,35.861014
48.822368,76,35.91688
50.559211,76,36.193153
49.401316,76,36.252742
48.453947,76,36.310584
48.875,76,36.369455
53.138158,76,36.430325
55.032895,76,36.486288
47.638158,76,36.545131
52.875,76,36.828425
52.243421,76,36.887268
55.690789,76,36.944115
48.296053,76,36.999011
47.453947,76,37.059849
49.980263,76,37.117693
48.269737,76,37.176568
51.059211,76,37.483555
53.559211,76,37.536415
53.585526,76,37.598261
50.506579,76,37.663147
48.664474,76,37.722959
47.585526,76,37.780813
54.059211,76,37.83277
52.743421,76,38.116015
49.190789,76,38.174855
50.427632,76,38.233671
49.927632,76,38.294157
51.243421,76,38.347049
51.032895,76,38.406906
48.296053,76,38.465749
50.796053,76,38.525589
51.085526,76,38.804865
52.032895,76,38.858748
53.348684,76,38.918561
49.506579,76,38.978429
48.269737,76,39.03827
47.822368,76,39.104093
47.480263,76,39.164931
44.427632,76,39.502142
50.638158,76,39.559989
52.796053,76,39.615839
48.427632,76,39.675679
53.453947,76,39.726544
48.322368,76,39.784388
47.690789,76,39.842234
53.585526,76,40.156402
46.138158,76,40.208255
54.453947,76,40.257847
52.006579,76,40.310709
49.717105,76,40.36257
51.690789,76,40.416502
46.743421,76,40.469362
52.375,76,40.765571
46.901316,76,40.82541
49.006579,76,40.878268
48.532895,76,40.932124
55.138158,76,40.981991
47.690789,76,41.032855
53.506579,76,41.092695
49.822368,76,41.39061
48.453947,76,41.452445
48.532895,76,41.511347
51.506579,76,41.567198
48.190789,76,41.626084
48.480263,76,41.68393
48.585526,76,41.742772
47.743421,76,41.800632
48.769737,76,42.079934
51.269737,76,42.140795
52.296053,76,42.201604
52.822368,76,42.260172
49.401316,76,42.32205
46.506579,76,42.374908
52.611842,76,42.432754
53.243421,76,42.730533
50.375,76,42.793371
45.453947,76,42.852221
50.532895,76,42.90504
46.664474,76,42.96488
46.901316,76,43.023741
49.796053,76,43.083563
47.769737,76,43.385506
48.664474,76,43.442354
51.506579,76,43.501226
50.901316,76,43.56004
49.927632,76,43.619932
50.348684,76,43.676779
50.190789,76,43.732631
48.427632,76,44.016898
49.111842,76,44.07672
53.743421,76,44.136587
49.690789,76,44.197445
50.111842,76,44.249274
55.322368,76,44.308868
53.348684,76,44.370775
50.190789,76,44.429623
53.690789,76,44.710876
54.559211,76,44.764694
49.164474,76,44.824577
51.164474,76,44.88342
51.611842,76,44.941264
47.401316,76,45.002131
50.243421,76,45.057057
50.032895,76,45.37584
53.532895,76,45.436683
55.348684,76,45.498538
50.138158,76,45.557381
50.480263,76,45.612208
48.532895,76,45.671051
49.664474,76,45.728974
51.875,76,46.011204
48.243421,76,46.072042
47.822368,76,46.129887
51.585526,76,46.188759
51.532895,76,46.24857
51.796053,76,46.311121
50.585526,76,46.369998
50.480263,76,46.651257
52.217105,76,46.710144
45.269737,76,46.769984
51.190789,76,46.829869
53.427632,76,46.887753
49.401316,76,46.941565
49.769737,76,47.001405
52.690789,76,47.060316
48.690789,76,47.373277
53.296053,76,47.435111
49.032895,76,47.48993
48.875,76,47.549811
49.138158,76,47.610607
48.690789,76,47.668453
46.953947,76,47.728293
53.375,76,48.036469
50.743421,76,48.101296
50.611842,76,48.169142
52.690789,76,48.224965
51.296053,76,48.286548
50.190789,76,48.339467
51.559211,76,48.398338
50.348684,76,48.683576
58.901316,76,48.741507
51.322368,76,48.801347
46.664474,76,48.855203
50.927632,76,48.914046
51.111842,76,48.971891
54.848684,76,49.030743
48.743421,76,49.342883
53.506579,76,49.394744
52.690789,76,49.45168
52.243421,76,49.507516
50.901316,76,49.566338
52.769737,76,49.625248
47.532895,76,49.678089
46.348684,76,49.736932
50.822368,76,50.019177
48.927632,76,50.081013
55.190789,76,50.139855
53.138158,76,50.193812
47.348684,76,50.252432
50.217105,76,50.311274
53.717105,76,50.370132
52.217105,76,50.65625
51.506579,76,50.709109
48.822368,76,50.768949
48.322368,76,50.832049
46.427632,76,50.890954
50.875,76,50.950795
53.901316,76,51.003653
53.085526,76,51.288546
50.848684,76,51.347389
48.611842,76,51.405255
56.690789,76,51.4631
51.848684,76,51.515959
50.269737,76,51.576797
47.059211,76,51.636675
44.901316,76,51.914918
47.190789,76,51.971744
52.585526,76,52.023602
52.375,76,52.086434
48.822368,76,52.147354
52.690789,76,52.2062
49.348684,76,52.262926
55.059211,76,52.318776
44.111842,76,52.604014
52.111842,76,52.664889
49.559211,76,52.726722
50.138158,76,52.788585
46.611842,76,52.842442
48.401316,76,52.902254
50.953947,76,52.960099
50.901316,76,53.260632
56.585526,76,53.318535
52.269737,76,53.372401
50.322368,76,53.43021
49.506579,76,53.489099
52.585526,76,53.548982
49.848684,76,53.608779
54.401316,76,53.888032
46.480263,76,53.946919
46.480263,76,54.006754
54.006579,76,54.067592
52.296053,76,54.127431
51.006579,76,54.18029
48.875,76,54.240131
53.427632,76,54.522062
48.822368,76,54.581863
51.585526,76,54.640705
46.085526,76,54.694598
52.769737,76,54.753417
51.480263,76,54.810252
46.611842,76,54.870092
51.322368,76,55.15234
56.901316,76,55.206193
53.875,76,55.296961
54.059211,76,55.356848
53.953947,76,55.4157
49.296053,76,55.473537
53.980263,76,55.527392
52.585526,76,55.589227
51.506579,76,55.874509
50.743421,76,55.933371
48.006579,76,55.992246
49.348684,76,56.046107
47.190789,76,56.105986
51.296053,76,56.164809
52.901316,76,56.224649
45.848684,76,56.521576
50.085526,76,56.575528
52.769737,76,56.635375
49.322368,76,56.69325
53.506579,76,56.754098
49.085526,76,56.812903
50.848684,76,56.865762
47.296053,76,57.15106
51.138158,76,57.208932
52.848684,76,57.300716
52.138158,76,57.359568
50.901316,76,57.413471
51.296053,76,57.472344
46.480263,76,57.531244
50.059211,76,57.811548
51.085526,76,57.869393
52.217105,76,57.923249
55.953947,76,57.983128
49.638158,76,58.04296
50.901316,76,58.104822
48.980263,76,58.162712
54.848684,76,58.217635
53.085526,76,58.496539
47.585526,76,58.555417
48.875,76,58.618328
50.138158,76,58.677184
50.664474,76,58.731085
52.348684,76,58.790885
47.638158,76,58.84874
49.664474,76,59.133977
48.848684,76,59.191833
47.664474,76,59.244681
49.638158,76,59.32116
51.480263,76,59.384978
49.217105,76,59.446814
47.085526,76,59.505656
44.953947,76,59.783912
49.138158,76,59.843787
49.217105,76,59.90263
48.848684,76,59.959548
53.006579,76,60.021384
45.980263,76,60.077245
51.190789,76,60.136088
50.585526,76,60.418388
53.585526,76,60.477235
48.006579,76,60.535051
51.822368,76,60.590941
48.980263,76,60.650741
50.111842,76,60.707589
52.664474,76,60.767429
50.322368,76,60.82727
47.901316,76,61.103586
49.401316,76,61.162429
50.296053,76,61.219337
50.427632,76,61.298001
52.111842,76,61.355819
50.953947,76,61.409676
52.664474,76,61.468518
52.059211,76,61.751886
48.427632,76,61.812684
53.453947,76,61.870529
52.664474,76,61.925429
51.769737,76,61.984308
50.664474,76,62.045122
52.480263,76,62.104999
49.875,76,62.390915
51.322368,76,62.445769
48.927632,76,62.504665
53.690789,76,62.563507
49.375,76,62.625342
48.927632,76,62.684184
52.848684,76,62.739038
53.427632,76,63.020285
49.690789,76,63.081123
46.085526,76,63.140963
52.164474,76,63.198834
53.664474,76,63.252664
53.138158,76,63.349041
48.769737,76,63.407894
53.243421,76,63.467735
48.111842,76,63.751974
46.059211,76,63.80487
48.164474,76,63.865671
51.953947,76,63.927738
47.901316,76,63.989115
52.348684,76,64.048941
50.743421,76,64.103798
49.322368,76,64.389754
50.796053,76,64.449594
53.848684,76,64.507478
51.217105,76,64.565294
49.875,76,64.622206
50.006579,76,64.683007
46.848684,76,64.740874
46.927632,76,65.022122
45.453947,76,65.083958
53.322368,76,65.136814
54.111842,76,65.198649
50.532895,76,65.251508
51.743421,76,65.314159
51.559211,76,65.371007
45.875,76,65.656269
55.769737,76,65.720099
48.085526,76,65.780993
47.848684,76,65.83987
45.190789,76,65.900708
53.375,76,65.953632
52.006579,76,66.012449
47.138158,76,66.29939
48.059211,76,66.35923
51.453947,76,66.41709
49.690789,76,66.470931
48.506579,76,66.529804
52.927632,76,66.592636
46.743421,76,66.653474
45.664474,76,66.713382
51.506579,76,66.984726
50.690789,76,67.042601
46.848684,76,67.104443
49.006579,76,67.164284
48.480263,76,67.224149
49.532895,76,67.2767
48.453947,76,67.356531
54.953947,76,67.642771
54.822368,76,67.704601
46.269737,76,67.763443
54.190789,76,67.817299
48.769737,76,67.875144
57.453947,76,67.935012
52.085526,76,67.995904
48.322368,76,68.395485
56.532895,76,68.448343
52.506579,76,68.506241
55.059211,76,68.56508
50.585526,76,68.625936
51.138158,76,68.684831
55.375,76,68.739685
50.269737,76,69.02794
51.243421,76,69.088772
53.717105,76,69.146645
51.375,76,69.205506
49.875,76,69.260952
52.348684,76,69.333758
48.164474,76,69.394679
50.796053,76,69.453482
