#{"t_start": 1697477930.824431, "env_id": null}
r,l,t
23.0,25,1.450129
24.5,26,1.90594
24.5,26,1.933858
24.5,26,2.369726
21.0,23,2.403675
24.5,26,2.866425
24.5,26,2.893325
24.5,26,3.332153
24.5,26,3.358083
23.5,26,3.792921
21.0,23,3.8159
23.5,26,4.256707
24.5,26,4.282611
23.0,25,4.728456
23.5,26,4.758349
24.5,26,5.319838
24.5,26,5.345769
24.5,26,5.787587
24.5,26,5.816524
24.5,26,6.252345
21.0,23,6.276281
23.5,26,6.730068
24.5,26,6.755002
24.5,26,7.194861
24.5,26,7.633651
23.5,26,7.661578
24.5,26,8.096431
24.5,26,8.123343
24.5,26,8.574183
24.5,26,8.600113
24.5,26,9.04196
24.5,26,9.070906
24.0,26,9.511761
24.0,26,9.537658
24.5,26,9.97848
21.0,23,10.003413
24.5,26,10.4572
24.5,26,10.484154
24.5,26,10.923952
24.5,26,10.951906
24.5,26,11.390704
21.0,23,11.41464
24.5,26,11.854474
23.5,26,11.880422
24.5,26,12.318224
24.5,26,12.776998
24.5,26,12.805949
24.5,26,13.342489
21.0,23,13.365425
24.5,26,13.828187
24.0,26,13.857111
24.0,26,14.297932
24.5,26,14.32486
24.5,26,14.775659
24.5,26,14.802582
24.5,26,15.239414
24.5,26,15.266342
24.5,26,15.705189
24.5,26,15.796801
26.0,28,16.241613
24.5,26,16.266546
24.5,26,16.71036
24.5,26,17.149187
24.5,26,17.178109
21.0,23,17.615938
24.5,26,17.64187
21.0,23,18.07773
24.5,26,18.105706
24.5,26,18.555499
24.5,26,18.582402
21.0,23,19.020229
24.5,26,19.050149
23.5,26,19.484987
24.5,26,19.511953
24.5,26,19.950751
23.5,26,19.978675
21.0,23,20.410521
20.0,23,20.432463
21.0,23,20.880304
24.5,26,20.908191
24.5,26,21.350009
24.5,26,21.375941
24.5,26,21.814781
26.0,28,21.842707
21.0,23,22.278542
24.5,26,22.304472
21.0,23,22.863977
24.5,26,22.889925
24.5,26,23.329731
23.5,26,23.355662
24.5,26,23.795509
20.0,23,23.819431
24.5,26,24.278196
20.0,23,24.301135
24.5,26,24.753924
21.0,23,24.77786
21.0,23,25.217684
24.5,26,25.242627
21.0,23,25.676457
21.0,23,25.703386
23.5,26,26.146201
24.5,26,26.171135
24.5,26,26.617995
23.5,26,26.668187
24.5,26,27.100069
24.5,26,27.536926
24.0,26,27.565825
24.5,26,28.00464
20.0,23,28.028588
24.5,26,28.467422
24.5,26,28.507295
23.5,26,28.945124
23.0,25,28.970058
24.5,26,29.417861
24.5,26,29.44384
21.0,23,29.878647
22.5,26,29.905575
26.0,28,30.346441
24.5,26,30.372372
21.0,23,30.808207
24.5,26,30.835135
24.5,26,31.281971
25.5,28,31.310868
19.0,22,31.744702
23.5,26,31.771631
24.5,26,32.306219
23.0,26,32.332133
24.5,26,32.780933
23.5,26,33.238709
24.5,26,33.265636
23.5,26,33.707455
23.5,26,33.736407
23.0,26,34.178197
24.5,26,34.206122
20.0,23,34.648938
21.0,23,34.673872
24.5,26,35.113695
24.5,26,35.140666
24.5,26,35.577456
24.5,26,35.606398
24.5,26,36.04722
24.5,26,36.074148
21.0,23,36.513983
25.5,28,36.552879
23.5,26,36.992703
24.5,26,37.020627
24.5,26,37.460462
24.5,26,37.486382
20.0,23,37.928202
24.5,26,37.957124
24.5,26,38.409913
24.0,26,38.857754
23.5,26,38.88467
24.5,26,39.32746
24.5,26,39.353391
23.5,26,39.795209
23.5,26,39.823135
24.5,26,40.361696
23.5,26,40.387626
24.5,26,40.844405
24.5,26,40.869368
23.5,26,41.311157
21.0,23,41.335093
24.5,26,41.783893
24.5,28,41.81082
24.5,26,42.254635
24.5,26,42.282579
24.5,26,42.730362
21.0,23,42.754299
25.5,28,43.218059
24.5,26,43.660914
24.5,26,43.687816
20.0,22,44.120659
24.0,26,44.147615
24.5,26,44.5914
24.5,26,44.61733
24.5,26,45.054163
24.5,26,45.083085
24.5,26,45.523937
24.5,26,45.549882
24.5,26,45.989705
23.5,26,46.015637
23.5,26,46.45546
23.5,26,46.481417
24.5,26,46.938219
26.0,28,47.475783
24.5,27,47.505722
20.0,22,47.936552
24.0,26,47.961523
24.5,26,48.395324
24.5,26,48.425244
21.0,23,48.870055
24.5,26,48.896983
24.5,26,49.338809
20.0,23,49.361777
23.5,26,49.80257
24.5,26,49.8295
23.5,26,50.272314
