#{"t_start": 1697484431.414067, "env_id": null}
r,l,t
278.0,336,1.76376
280.5,336,2.555785
285.0,340,3.311454
283.5,340,3.656205
284.5,338,4.4093
279.0,335,5.18489
284.0,339,5.932691
280.0,339,6.27679
283.0,339,7.032568
281.5,337,7.780603
283.5,339,8.536619
283.5,336,8.868694
279.0,339,9.620683
283.0,339,10.37367
280.5,338,10.715884
282.0,336,11.473921
282.5,338,12.249847
283.5,339,13.022813
287.5,341,13.356986
286.0,340,14.103989
284.0,340,15.113947
286.5,340,15.871119
283.5,339,16.208219
286.5,339,16.978237
284.0,341,17.735255
285.5,340,18.086431
282.5,340,18.865338
283.5,341,19.633315
283.5,340,20.39538
288.0,341,20.759466
280.0,338,21.52544
282.0,340,22.302375
283.5,339,23.058353
292.0,343,23.404465
279.0,339,24.179477
286.0,342,24.957431
282.0,341,25.710493
282.0,340,26.0596
284.5,340,26.823597
287.5,340,27.594569
282.5,343,27.94278
286.5,342,28.823591
289.0,342,29.589583
285.0,340,30.365543
281.0,341,30.731565
289.5,341,31.515607
285.5,340,32.285569
279.0,341,33.0416
284.5,340,33.394665
284.5,341,34.165654
280.0,340,34.938615
288.0,345,35.717532
286.0,342,36.061673
286.0,342,36.839736
287.5,342,37.606789
284.0,341,38.378744
281.5,339,38.740857
286.0,341,39.50387
287.0,342,40.267867
290.5,344,40.631921
287.0,345,41.402862
289.0,343,42.175776
280.0,340,42.958683
288.5,342,43.310777
279.5,341,44.161503
282.5,342,44.93948
291.5,343,45.698566
287.0,343,46.038685
283.5,344,46.806663
287.5,345,47.57665
279.5,343,48.337841
286.0,342,48.695884
277.0,343,49.469025
287.5,343,50.227993
288.0,342,50.996937
282.5,343,51.344103
290.5,342,52.150204
286.0,342,52.944088
292.0,344,53.300175
275.5,342,54.062222
290.0,342,54.830135
289.0,342,55.585109
284.5,343,55.933258
288.0,343,56.707227
279.5,343,57.474226
281.5,340,58.242173
293.0,343,58.598275
289.5,342,59.460939
280.0,340,60.2239
285.5,341,60.993877
283.0,344,61.344046
281.5,347,62.125004
277.0,341,62.914941
289.0,345,63.672939
292.0,347,64.025142
288.5,342,64.811041
292.0,344,65.579007
291.5,344,66.347042
283.5,342,66.711153
294.5,347,67.479154
283.5,343,68.245145
295.0,346,69.023093
285.0,341,69.373177
287.5,342,70.142121
284.5,343,70.896167
285.5,342,71.238242
285.0,342,72.00229
287.5,345,72.780206
284.0,343,73.540174
285.0,342,73.89535
289.0,344,74.767068
