#{"t_start": 1697478382.7358904, "env_id": null}
r,l,t
39.0,53,1.478099
37.0,52,1.533979
37.5,53,2.01366
38.0,51,2.067542
40.0,57,2.540252
37.5,51,2.593111
38.0,52,3.058866
38.0,52,3.113737
37.5,51,3.573543
37.5,52,3.62744
38.5,52,4.087211
36.5,50,4.142093
38.0,52,4.192937
37.5,52,4.662673
37.5,51,4.717526
37.0,52,5.198241
37.0,52,5.254091
38.5,52,5.711867
37.5,52,5.76672
37.5,51,6.224074
40.5,55,6.291545
36.5,51,6.751315
36.5,52,6.804175
40.0,54,7.388214
39.5,54,7.444091
37.5,52,7.911815
38.5,54,7.969661
37.5,52,8.040534
38.0,53,8.518054
39.0,53,8.571909
38.0,54,9.039688
38.5,54,9.096508
38.0,51,9.562987
39.0,53,9.618812
36.5,51,10.084599
38.5,54,10.140505
38.0,53,10.606212
39.0,53,10.660076
37.0,51,11.128852
38.0,52,11.180687
37.5,51,11.233546
37.5,52,11.698123
38.0,52,11.755023
37.0,51,12.227727
36.5,52,12.292324
38.0,51,12.760036
36.5,51,12.808905
36.5,51,13.274286
38.0,51,13.325115
38.0,53,13.797881
38.5,53,13.853731
37.5,51,14.325142
38.0,51,14.379027
37.5,52,14.430859
37.5,52,14.900613
39.0,53,14.955482
38.5,53,15.537639
38.5,52,15.592492
37.0,52,16.069227
38.0,54,16.126065
36.5,52,16.611367
36.5,52,16.662219
39.0,53,17.135973
38.5,53,17.189822
39.0,53,17.653254
38.0,51,17.705144
38.0,52,17.754982
36.5,49,18.22176
37.0,52,18.287228
36.5,52,18.775922
37.5,51,18.830774
37.5,51,19.305162
37.0,51,19.358067
38.0,52,19.824836
37.5,51,19.878693
37.5,51,20.346129
37.0,51,20.399089
38.5,51,20.452946
38.5,54,20.923687
36.5,51,20.97855
39.0,53,21.442045
38.0,52,21.494932
38.0,51,21.961685
36.5,51,22.012521
36.5,52,22.48903
37.5,52,22.540923
37.5,51,23.006689
37.5,52,23.060573
39.0,53,23.528008
37.0,51,23.580867
38.5,53,23.633742
38.5,52,24.107476
35.0,49,24.156374
37.5,52,24.726454
37.5,51,24.779312
38.0,51,25.265849
37.5,51,25.318763
38.5,52,25.814401
38.0,51,25.869274
37.5,51,25.920123
37.5,52,26.399561
38.5,53,26.452447
38.5,52,26.921196
37.5,52,26.975022
37.5,51,27.44156
37.5,52,27.496422
39.5,53,27.968124
37.5,51,28.019017
38.0,52,28.500345
39.0,53,28.552217
39.5,55,29.022932
37.5,51,29.075791
39.0,53,29.542215
37.5,52,29.596072
36.5,52,29.65194
38.0,51,30.124659
37.0,51,30.177518
37.5,51,30.652902
36.5,51,30.705749
38.0,51,31.170522
38.5,53,31.225404
40.0,56,31.695747
38.5,52,31.747608
39.5,54,32.21436
37.0,51,32.271798
