#{"t_start": 1697465362.415362, "env_id": null}
r,l,t
2623.0,3947,5.587751
2715.5,3965,10.080507
2700.5,3964,14.097402
2730.5,3990,18.595747
2679.0,3954,22.634436
2644.0,3909,27.030961
2657.5,3867,30.976626
2619.0,3846,35.282624
2658.0,3889,39.274446
2563.5,3822,43.630351
2559.5,3757,47.501853
2556.5,3787,51.792907
2512.0,3746,56.081903
2594.5,3784,59.845046
2506.0,3744,63.959738
2642.0,3823,67.84803
2570.0,3746,72.115428
2498.5,3696,75.963193
2675.0,3747,80.232096
2527.0,3683,83.986361
2479.5,3701,88.198413
2434.0,3696,91.964447
2510.5,3681,96.14252
2510.5,3710,99.952473
2364.5,3671,104.135913
2407.5,3660,107.856579
2528.0,3633,111.970723
2624.5,3646,115.681048
2477.5,3670,119.965358
2511.5,3630,123.67011
2513.5,3707,127.841548
2371.5,3641,131.54117
2456.0,3614,135.680335
2452.0,3614,139.355998
2454.5,3594,143.486188
2488.0,3597,147.115573
2507.0,3601,151.194955
2458.5,3596,154.850664
2395.0,3588,158.941875
2353.0,3579,162.611202
2415.0,3596,166.716755
2457.5,3603,170.404499
2499.0,3602,174.537953
2485.0,3596,178.241805
2402.0,3590,182.316123
2488.0,3596,186.026808
2301.0,3585,190.146008
2471.0,3600,193.794525
2384.5,3591,197.914808
2425.5,3587,201.616264
2470.0,3584,205.691829
2499.0,3585,209.347624
2515.0,3598,213.494849
2456.0,3611,217.205268
2507.0,3596,221.305148
2498.5,3600,225.016526
2490.5,3596,229.097001
2512.5,3596,232.746688
2462.0,3581,236.824528
2496.0,3586,240.53685
2502.5,3585,244.642233
2452.0,3594,248.329865
2503.0,3596,252.43832
2492.0,3592,256.106785
2477.5,3595,260.188422
2491.5,3602,263.850179
2464.0,3604,267.964869
2483.5,3597,271.654457
2499.5,3599,275.831622
2511.5,3600,279.521257
2465.5,3601,283.609511
2512.5,3607,287.257334
2470.5,3603,291.323867
2487.0,3588,294.930684
2465.5,3592,299.027225
2465.5,3577,302.66479
2501.5,3573,306.731452
2569.0,3573,310.372241
2449.0,3574,314.45202
2504.0,3570,318.091712
2417.5,3574,322.166308
2501.5,3600,325.8438
2638.5,3698,330.004319
2545.0,3609,333.66187
2589.0,3670,337.82904
2872.0,4208,342.099166
3192.0,4682,347.301687
3096.5,4609,352.423303
3258.5,4861,357.385675
3290.5,4818,362.573024
3289.0,4754,367.701499
2900.0,4456,372.218051
3358.5,5094,377.832653
3405.0,5038,383.433894
3370.5,5173,388.701116
3747.5,5420,394.667985
3625.5,5412,400.578593
3656.0,5440,406.652867
3596.5,5424,412.203468
3771.5,5434,418.003537
3524.0,5460,424.040003
3712.5,5410,429.907389
3425.0,5358,435.4035
3640.0,5327,441.281807
3746.5,5383,447.207264
3689.5,5422,453.166001
3692.0,5494,458.759167
3767.0,5403,464.762374
3787.0,5428,470.726812
3767.5,5402,476.695529
3789.0,5439,482.272081
3763.0,5292,488.162822
3703.0,5272,493.950075
3712.0,5276,499.730406
3640.5,5306,505.226481
3797.0,5396,511.187128
3823.5,5416,517.112689
3717.5,5410,523.052405
3793.5,5329,528.494421
3619.5,5263,534.352372
3552.5,5210,540.076618
3692.5,5308,545.918297
3416.5,5092,551.124922
3657.0,5279,556.903284
3597.0,5324,562.75921
3618.0,5245,568.028456
3587.0,5206,573.733961
3694.0,5271,579.501489
3587.0,5069,585.058649
3364.5,4803,589.967104
3281.5,4724,595.237767
3498.0,4835,600.573204
3173.0,4469,605.158476
3206.5,4540,610.25237
3341.5,4686,615.458136
3186.5,4571,620.1183
3387.0,4802,625.394014
3439.0,4919,630.805414
3404.0,4824,635.705941
3303.0,4668,640.999348
3221.0,4662,645.699129
3524.0,4994,651.186909
3499.0,4936,656.587142
3273.0,4672,661.639093
3327.0,4719,666.434913
3453.5,4932,671.863771
3307.5,4783,677.203636
3110.5,4307,681.621912
3142.5,4528,686.689044
3537.0,5000,691.827311
3452.0,4923,697.257302
3334.5,4750,702.531179
3010.5,4373,707.001387
3316.0,4773,712.348936
3467.5,4889,717.747162
3073.0,4486,722.320534
2887.5,3984,726.773119
2738.5,3800,730.603024
2695.5,3820,734.907898
2678.0,3810,738.809446
2851.5,3987,743.298908
2801.0,4015,747.764841
3058.0,4307,752.187755
3146.5,4435,757.296352
2956.0,4205,761.607234
3017.0,4236,766.355669
2949.0,4163,770.980355
2859.5,4038,775.098566
2816.0,3961,779.593002
2967.5,4125,783.783546
3090.5,4314,788.603069
3270.5,4576,793.239044
3249.0,4585,798.287003
3203.0,4483,803.296072
3555.5,5036,808.38829
3522.0,5031,813.911371
3634.0,5181,819.553605
3416.0,4875,824.921519
3737.5,5364,830.405724
3667.0,5185,836.099661
3738.0,5409,842.035506
3458.5,4895,847.020926
3667.5,5255,852.788113
3790.5,5330,858.687592
3817.0,5383,864.594434
3939.0,5498,870.215059
3721.5,5259,876.002246
3938.5,5401,881.860414
4032.5,5514,888.005961
4037.5,5542,893.628843
3895.0,5449,899.561729
3761.5,5350,905.427961
3876.0,5432,911.346852
3751.5,5328,916.793052
3959.0,5392,922.7191
3825.5,5407,928.640986
3856.5,5428,934.62106
3803.0,5342,939.984382
3807.5,5319,945.821384
3625.0,5134,951.473808
3509.0,4875,956.848237
3839.0,5397,962.007098
3738.5,5114,967.584957
3796.0,5249,973.413148
3758.0,5370,978.87167
3821.0,5330,984.712849
3823.5,5394,990.568057
4009.5,5530,996.644708
3988.0,5485,1002.658063
3969.5,5476,1008.227225
3680.0,5435,1014.261091
3869.0,5438,1020.168743
3699.0,5340,1026.020049
3774.0,5268,1031.396348
3917.5,5395,1037.343361
3543.0,5052,1042.896174
3542.5,4972,1047.941232
3337.5,4697,1053.161784
3409.0,4689,1058.394499
3562.5,4966,1063.521359
3737.5,5233,1069.279016
3516.0,4752,1074.566313
3557.0,4928,1079.634203
3382.0,4640,1084.837256
3522.0,4858,1090.191303
3423.5,4768,1095.079712
3388.0,4655,1100.257473
3415.5,4764,1105.540978
3583.0,4878,1110.490324
3520.5,4792,1115.795946
3561.5,4893,1121.150972
3559.0,4856,1126.115432
3771.0,5085,1131.686573
3548.5,4883,1137.185595
3935.0,5344,1143.132414
3906.0,5345,1148.576428
