#{"t_start": 1693788470.657806, "env_id": null}
r,l,t
96.5,122,1.582431
96.5,123,1.707098
95.5,122,2.150007
97.0,123,2.27774
98.0,124,2.693396
97.0,123,2.822157
94.0,120,3.220067
95.5,122,3.343632
95.5,122,3.470338
97.0,123,3.886287
97.0,123,4.01195
96.5,122,4.461264
98.5,124,4.594889
93.5,119,5.005839
95.0,121,5.13257
96.5,122,5.258309
97.0,123,5.698825
94.0,120,5.815531
95.5,122,6.241604
96.5,122,6.363269
97.0,123,6.764175
98.0,124,6.892832
96.5,122,7.017634
95.5,122,7.425452
95.0,121,7.547199
95.5,122,7.952146
96.5,122,8.076837
97.0,123,8.5015
96.5,122,8.634145
99.0,124,8.754823
96.5,123,9.159757
96.5,122,9.283426
97.5,123,9.701247
96.5,122,9.826895
97.0,123,10.465893
96.0,122,10.586571
96.5,122,10.713325
98.5,124,11.158134
98.5,124,11.294824
97.0,123,11.707321
95.0,121,11.83307
96.0,122,12.271868
97.0,123,12.404241
95.0,121,12.528901
96.5,122,12.943791
95.0,121,13.068488
96.5,122,13.485475
96.5,122,13.610213
92.5,118,14.029067
98.5,124,14.320366
95.5,122,14.449552
98.0,124,14.869433
96.5,122,14.997127
97.0,123,15.418714
95.0,121,15.541435
95.0,121,15.992437
95.5,122,16.244997
95.0,121,16.369525
97.0,123,16.788436
95.0,121,16.919086
96.5,122,17.335233
95.5,122,17.456952
96.5,122,17.869856
95.0,121,18.0046
93.5,119,18.281188
96.5,122,18.726342
98.5,124,18.856993
96.5,122,19.277966
93.0,119,19.403444
96.5,122,19.819385
98.0,123,19.95206
92.5,118,20.067769
92.5,118,20.476358
95.0,121,20.597035
92.5,118,21.003992
95.0,121,21.122702
96.5,122,21.534324
95.0,121,21.661983
95.0,121,21.794669
95.0,121,22.210598
95.0,121,22.330145
95.0,121,22.743011
95.0,121,22.872665
95.0,121,23.292808
95.0,121,23.417239
93.5,119,23.541954
94.0,120,23.956846
95.0,121,24.084504
94.5,120,24.531988
92.5,118,24.656694
92.5,118,24.77833
92.5,118,25.204696
95.0,121,25.334596
95.0,121,25.762432
95.0,121,25.884173
95.5,122,26.315039
96.0,122,26.440493
95.0,121,26.566157
93.0,118,26.972167
95.0,121,27.095861
92.5,118,27.506633
96.0,122,27.633309
95.0,121,28.174006
95.0,121,28.295671
94.0,120,28.41913
92.5,118,28.82706
95.0,121,28.951745
92.5,118,29.363311
95.0,121,29.48404
92.5,118,29.888994
92.5,118,30.013046
92.5,118,30.141089
97.0,123,30.572512
95.0,121,30.69819
95.0,121,31.1061
92.5,118,31.229769
93.0,118,31.360111
95.0,121,31.775013
95.0,121,31.895774
96.0,122,32.313657
95.0,121,32.435051
96.0,122,32.851937
96.5,122,32.975626
93.0,119,33.095332
96.0,122,33.509938
95.0,121,33.633683
93.0,119,34.046579
97.5,123,34.271976
96.5,122,34.891321
95.0,121,35.019011
95.0,121,35.144674
95.0,121,35.554474
95.5,121,35.674227
95.0,121,36.113135
96.5,122,36.24485
95.0,121,36.649714
92.5,118,36.767476
95.0,121,36.89216
92.5,118,37.305097
95.0,121,37.428211
95.0,121,37.835113
95.0,121,37.963769
93.0,118,38.387585
95.0,121,38.516241
95.0,121,38.638031
93.5,119,39.045914
95.0,121,39.168664
93.5,119,39.568449
92.5,118,39.687116
92.5,118,39.804801
95.0,121,40.234652
95.5,121,40.353131
92.5,118,40.758094
95.0,121,40.88484
95.5,122,41.30075
95.5,122,41.425288
92.5,118,41.544003
95.0,121,41.958034
95.0,121,42.083732
93.0,118,42.517822
95.5,121,42.637546
93.5,119,43.042601
92.5,118,43.161237
92.5,118,43.28203
92.5,118,43.694921
92.5,118,43.816596
92.5,118,44.261217
92.5,118,44.382101
95.0,121,44.512849
93.0,120,45.018507
91.5,117,45.136192
95.0,121,45.548075
95.0,121,45.667727
93.5,119,46.102621
95.0,121,46.244241
95.0,121,46.370819
95.0,121,46.779789
93.0,118,46.897475
95.0,121,47.311414
92.5,118,47.437853
95.5,121,47.844767
92.5,118,47.96949
92.5,118,48.094168
92.5,118,48.585498
95.0,121,48.707243
95.0,121,49.119191
95.5,121,49.245873
93.0,118,49.371233
92.5,118,49.782157
95.5,121,49.904852
92.5,118,50.446588
92.5,118,50.569331
92.5,118,50.975235
92.5,118,51.095895
92.5,118,51.21759
95.5,121,51.637136
95.0,121,51.76283
92.5,118,52.172705
92.5,118,52.437816
93.5,118,52.556537
92.5,118,52.972425
93.5,119,53.094157
95.5,121,53.511763
92.0,117,53.636447
93.0,118,54.044369
92.5,118,54.167122
93.0,118,54.334107
92.5,118,54.74401
93.5,119,54.865712
93.0,118,55.275594
93.0,118,55.402214
93.0,118,55.517904
92.5,118,55.924835
95.5,121,56.058478
92.5,118,56.569907
92.5,118,56.693618
92.5,118,57.097571
93.0,118,57.22335
95.0,121,57.341859
95.0,121,57.762733
93.0,118,57.880462
94.5,120,58.354585
93.0,118,58.478303
92.5,118,58.889188
91.5,117,59.009913
94.0,120,59.12957
95.0,121,59.537271
93.0,118,59.659989
93.0,118,60.065904
92.5,118,60.192744
93.0,118,60.403176
92.5,118,60.80909
93.0,119,60.93177
93.0,118,61.340362
92.0,117,61.463085
93.0,118,61.97182
95.5,121,62.093602
92.5,118,62.212383
92.5,118,62.643196
93.0,118,62.763929
93.0,118,63.195469
91.5,117,63.316156
93.0,118,63.438651
91.5,117,63.853547
92.5,118,63.976266
93.0,118,64.502564
95.5,121,64.630713
93.0,118,65.045622
92.5,118,65.166317
93.0,118,65.289987
92.5,118,65.697117
93.0,118,65.82281
93.0,118,66.25664
92.5,118,66.399259
91.5,117,66.521972
92.0,117,66.927887
93.0,118,67.047656
92.0,117,67.457461
93.0,118,67.578189
93.0,118,67.693879
93.0,118,68.103837
92.0,117,68.224514
92.0,117,68.648764
93.0,118,68.771492
92.5,118,69.183392
93.0,118,69.305136
93.0,118,69.428563
91.5,117,69.846432
93.0,118,69.96815
92.0,117,70.391863
91.5,117,70.512541
93.0,118,70.63525
92.0,117,71.051188
93.0,118,71.16791
93.0,118,71.57753
93.0,118,71.700204
93.0,118,72.113209
92.0,117,72.238201
93.0,118,72.673158
92.0,117,73.082175
92.0,117,73.204818
92.0,117,73.634018
93.0,118,73.757767
91.5,117,73.87755
93.0,118,74.286463
92.0,117,74.436549
93.0,118,74.840527
93.0,118,74.958207
92.0,117,75.36751
92.5,118,75.489198
92.0,117,75.608838
91.5,117,76.030426
92.0,117,76.148175
92.0,117,76.580119
93.0,118,76.699799
92.0,117,76.817531
93.0,118,77.228421
93.5,119,77.344731
92.0,117,77.770658
93.0,118,77.897462
92.0,117,78.020169
92.0,117,78.445088
92.0,117,78.566763
92.0,117,79.086374
92.0,117,79.204152
92.0,117,79.640649
92.0,117,79.762304
92.0,117,79.889956
92.0,117,80.322767
91.5,117,80.449455
92.0,117,80.870302
92.0,117,80.989982
92.0,117,81.108741
92.0,116,81.52864
92.0,117,81.65333
92.0,116,82.074204
92.0,117,82.200866
91.0,117,82.32242
92.0,116,82.84904
92.0,116,82.96972
92.0,117,83.382545
91.0,116,83.514193
91.0,116,83.931153
92.0,116,84.056622
91.0,116,84.208217
92.0,117,84.832559
91.0,116,84.953236
92.0,117,85.461971
92.0,116,85.564697
92.0,116,85.678393
91.0,116,86.128235
92.0,116,86.253923
92.0,117,86.730317
92.0,116,86.847013
91.0,117,86.966753
91.0,116,87.388482
92.0,116,87.50916
92.0,116,87.93809
91.0,116,88.062757
92.0,117,88.202384
92.0,116,88.70682
91.0,116,88.814506
91.0,116,89.280261
92.0,116,89.402804
91.0,116,89.85357
92.0,117,89.975246
92.0,116,90.09692
92.0,116,90.563711
92.0,116,90.721251
92.0,117,91.177116
92.0,116,91.32835
92.0,116,91.459
91.0,116,91.871926
91.0,116,91.995593
91.0,115,92.421276
