#{"t_start": 1693790799.632988, "env_id": null}
r,l,t
843.5,1282,2.804797
852.0,1272,4.477353
853.5,1278,5.787131
867.0,1279,7.441047
870.5,1278,9.137403
855.5,1279,10.474843
846.0,1265,12.126822
836.0,1259,13.477966
844.0,1264,15.144761
832.0,1250,16.765517
837.5,1224,18.048212
847.0,1222,19.658326
834.5,1248,20.973211
827.0,1194,22.545672
825.5,1205,23.808333
840.0,1217,25.422883
832.0,1227,27.052432
830.5,1241,28.332522
849.5,1240,29.97754
855.5,1251,31.262781
853.0,1229,32.907232
850.5,1225,34.492702
858.0,1240,35.824304
833.0,1245,37.45187
844.5,1238,38.751291
832.5,1251,40.36076
840.5,1244,41.994372
849.5,1272,43.353293
853.0,1263,45.00116
850.0,1266,46.325794
843.5,1261,47.859037
847.5,1261,49.392512
845.0,1270,50.655044
852.5,1266,52.326625
850.5,1281,53.679405
847.5,1255,55.32357
858.5,1293,56.995075
842.0,1253,58.306402
837.0,1259,59.946186
867.5,1287,61.311409
850.5,1283,63.014
855.5,1286,64.672105
871.0,1294,66.055432
859.5,1286,67.74461
861.0,1281,69.078368
861.0,1292,70.751782
877.0,1293,72.420419
879.0,1293,73.808036
865.0,1303,75.472934
872.0,1292,77.148627
863.5,1281,78.498452
881.0,1293,80.175458
871.5,1287,81.562874
851.5,1278,83.236354
875.0,1297,84.900382
874.0,1287,86.238051
893.5,1285,87.930069
878.0,1316,89.633737
878.5,1308,91.036001
872.0,1308,92.677795
878.0,1306,94.089872
863.5,1304,95.81604
897.5,1291,97.454778
874.5,1301,98.822063
903.0,1306,100.515977
884.0,1312,101.880833
886.0,1325,103.624457
882.0,1340,105.341951
961.0,1367,106.808631
918.0,1330,108.523103
899.5,1340,110.229976
941.5,1354,111.663664
918.5,1339,113.428058
904.5,1370,115.177885
914.0,1350,116.591366
918.0,1358,118.331858
950.5,1367,120.095093
891.5,1332,121.52241
929.0,1346,123.293778
936.5,1362,124.702785
942.5,1346,126.551701
958.0,1361,128.333066
958.5,1382,129.806331
927.5,1363,131.646345
980.5,1404,133.536301
988.0,1394,135.049676
980.0,1390,136.86056
964.0,1379,138.664596
947.5,1370,140.145815
946.5,1369,141.948388
990.0,1396,143.752666
963.5,1382,145.212297
965.5,1379,146.956166
973.5,1396,148.752377
979.0,1404,150.230639
967.0,1384,152.011218
937.0,1367,153.759189
977.0,1398,155.252612
950.0,1371,156.98936
909.0,1368,158.908627
959.5,1390,160.399156
968.0,1392,162.175422
942.0,1364,163.919046
929.5,1370,165.367265
929.5,1362,167.122432
965.0,1375,168.870578
927.0,1361,170.313142
916.5,1352,172.048656
907.5,1342,173.793064
888.5,1345,175.218426
940.5,1352,176.945299
934.0,1343,178.359535
940.0,1351,180.113864
957.0,1353,181.861862
921.0,1369,183.342952
959.0,1364,185.097713
951.5,1382,186.87005
948.5,1356,188.300181
974.0,1379,190.10364
949.5,1361,191.855367
927.5,1356,193.248992
923.5,1336,195.009625
946.5,1359,196.771081
925.0,1357,198.205251
942.0,1346,199.945319
914.5,1353,201.70079
909.5,1360,203.104322
927.5,1362,204.888452
925.5,1364,206.321931
940.0,1354,208.098143
918.5,1344,209.833
925.0,1367,211.270026
932.0,1358,213.13162
942.5,1348,214.880264
930.5,1368,216.31497
930.5,1357,218.060216
942.5,1365,219.843249
932.5,1367,221.272115
935.5,1381,223.069479
957.5,1365,224.83399
923.0,1371,226.290298
957.5,1363,228.032465
918.0,1373,229.802891
940.0,1349,231.207596
907.5,1350,232.947299
947.0,1346,234.720942
915.5,1366,236.156424
918.5,1337,237.872886
900.0,1351,239.264251
920.5,1339,241.018975
973.0,1370,242.813057
918.0,1354,244.257332
925.5,1357,245.998337
916.5,1350,247.739955
893.0,1295,249.040549
913.5,1353,250.801658
934.5,1324,252.509265
911.0,1363,253.975715
928.0,1337,255.717854
930.5,1340,257.422537
936.5,1336,258.861149
930.5,1349,260.611879
952.5,1358,262.030218
926.5,1356,263.76573
961.0,1376,265.521758
932.0,1380,266.984623
979.5,1367,268.753628
946.5,1336,270.505287
960.0,1369,271.963919
961.5,1361,273.739018
930.5,1360,275.490243
900.0,1348,276.873431
919.5,1361,278.58979
954.5,1373,280.41362
946.0,1373,281.849339
953.0,1368,283.586894
924.0,1374,285.362792
943.0,1363,286.819582
966.0,1363,288.595933
931.0,1369,289.966599
947.5,1372,291.68488
922.0,1346,293.421791
914.0,1343,294.804049
972.5,1382,296.585517
922.0,1366,298.352921
911.0,1346,299.784367
970.0,1371,301.52906
944.0,1349,303.345033
911.0,1354,304.801176
929.5,1359,306.528765
923.0,1350,308.305766
971.5,1363,309.74187
922.5,1344,311.503731
921.0,1334,313.217347
924.0,1341,314.602978
962.0,1351,316.364638
924.0,1345,317.757723
969.0,1355,319.490364
916.5,1344,321.21388
948.5,1335,322.619146
921.0,1333,324.352127
910.0,1334,326.111399
936.0,1329,327.506517
902.5,1331,329.252903
934.0,1337,331.009499
951.0,1350,332.46366
902.0,1353,334.206048
910.5,1345,335.95676
891.0,1331,337.356671
916.5,1335,339.123851
951.5,1341,340.5443
901.0,1343,342.286811
933.0,1321,343.996892
942.5,1334,345.407923
939.0,1342,347.153631
921.5,1332,348.89044
894.0,1315,350.282993
929.5,1317,351.979379
911.5,1330,353.386112
936.0,1341,355.107327
970.5,1351,356.84936
906.5,1346,358.277317
920.5,1320,359.951133
948.5,1331,361.673634
926.0,1339,363.059814
937.0,1335,364.807929
942.0,1342,366.561375
956.0,1322,367.921783
945.0,1338,369.62969
927.5,1324,371.344524
929.5,1341,372.896887
924.0,1332,374.733989
935.0,1331,376.021793
928.5,1345,377.734344
938.5,1379,379.593909
956.0,1361,381.034135
915.5,1354,382.777903
917.0,1346,384.524935
894.5,1343,385.92818
913.0,1342,387.661958
917.0,1325,389.398808
981.5,1352,390.84029
939.0,1367,392.620711
953.5,1340,394.348235
935.5,1332,395.762957
916.0,1334,397.499453
934.0,1328,398.897587
908.0,1330,400.637058
923.5,1325,402.32268
966.5,1337,403.726415
915.0,1342,405.426625
953.0,1340,407.139167
939.5,1341,408.561576
921.5,1357,410.311171
933.5,1338,412.010898
948.0,1349,413.44513
906.5,1331,415.183443
904.5,1326,416.641732
959.5,1358,418.383735
945.0,1328,420.081319
888.5,1300,421.455431
885.0,1303,423.164411
908.5,1293,424.838493
893.5,1312,426.195841
896.0,1317,427.884477
916.0,1298,429.254231
915.0,1320,430.975405
926.5,1317,432.666758
883.5,1285,434.031343
894.5,1304,435.75384
885.0,1313,437.550941
886.5,1278,438.919744
886.0,1315,440.626003
890.0,1313,442.002272
903.0,1300,443.70143
896.0,1286,445.380399
861.0,1280,446.704321
888.5,1319,448.420931
887.5,1294,450.106696
927.0,1309,451.485253
906.0,1320,453.192063
884.5,1313,454.547713
898.0,1303,456.203832
913.5,1321,457.921221
902.0,1301,459.308124
881.0,1287,461.027311
900.5,1305,462.702873
892.5,1305,464.058457
906.0,1302,465.713451
871.5,1288,467.17177
892.0,1298,469.006972
887.0,1319,470.868938
915.0,1312,472.228091
881.0,1300,473.911997
918.5,1298,475.281808
886.5,1294,476.948659
884.5,1313,478.666706
883.5,1291,480.024315
928.5,1331,481.764804
906.5,1317,483.446654
890.5,1309,484.796688
888.5,1304,486.461015
893.0,1297,487.823546
896.5,1312,489.51141
935.5,1329,491.206165
900.0,1327,492.597289
889.0,1313,494.310905
922.0,1304,496.166624
916.5,1313,497.544078
903.0,1304,499.253363
898.0,1293,500.599184
907.5,1310,502.340733
914.0,1317,504.085752
888.5,1307,505.466157
902.5,1325,507.182622
