#{"t_start": 1693788830.481644, "env_id": null}
r,l,t
512.0,651,2.359078
518.0,666,3.383017
525.0,669,4.401231
515.5,669,5.075374
526.5,665,6.419309
516.0,668,7.406918
515.5,663,8.532446
513.5,665,9.211756
520.0,659,10.329888
519.0,671,11.32154
520.0,666,12.031496
506.5,664,13.032073
510.5,661,14.28675
507.5,657,15.252966
509.5,664,16.103434
516.0,665,17.080452
515.5,663,18.156775
514.5,663,18.844363
516.5,666,19.840861
528.5,671,20.828544
526.5,669,21.954526
520.5,668,22.637677
514.5,664,23.605337
508.0,669,24.759425
511.0,666,25.762699
513.5,668,26.530974
507.0,659,27.506958
525.5,669,28.537312
521.0,663,29.209667
513.0,662,30.184217
516.5,667,31.198419
527.0,670,32.174757
530.5,671,32.860906
521.5,662,33.833731
513.0,665,34.799236
525.5,672,35.789874
522.0,670,36.481218
505.5,666,37.467743
508.5,666,38.481554
495.0,667,39.163882
512.0,663,40.187024
521.5,665,41.175195
521.0,663,42.243704
515.0,665,42.914051
520.0,662,44.111176
522.0,663,45.092478
515.0,665,45.767467
519.5,671,46.870532
505.5,664,48.127376
513.0,673,49.215348
512.0,668,49.946836
509.0,665,50.924033
523.5,669,52.034893
522.0,663,53.026329
520.5,669,53.740836
523.0,671,54.773088
516.5,670,55.758615
508.5,670,56.461016
529.0,672,57.44649
521.5,662,58.437867
519.0,668,59.432957
515.0,670,60.141627
512.5,666,61.120768
506.5,665,62.316339
523.0,668,63.317026
527.5,670,64.046925
512.5,670,65.031057
520.0,671,66.029413
512.0,670,66.719501
520.5,669,67.712121
525.5,667,68.737677
526.5,670,69.714983
518.0,663,70.420252
522.5,668,71.412771
519.0,662,72.408323
522.5,668,73.399653
516.0,664,74.119342
524.5,668,75.105392
519.0,668,76.132643
518.5,674,76.81062
517.5,664,77.776572
515.0,665,78.80012
527.5,672,79.776421
512.5,671,80.476708
522.0,670,81.465964
512.5,668,82.438104
515.0,668,83.420285
535.5,671,84.135432
529.0,666,85.109849
529.5,672,86.223649
532.0,670,86.818744
519.0,666,87.760205
531.0,665,88.672992
509.0,661,89.643846
530.5,671,90.361015
534.5,668,91.334163
532.5,670,92.346367
530.0,665,93.334716
525.0,670,94.020927
519.0,664,95.033732
519.5,671,96.016138
522.0,668,96.730301
527.5,666,97.714805
531.5,664,98.696894
530.0,665,99.679475
528.5,669,100.385608
526.5,667,101.370827
518.5,669,102.36151
524.5,663,103.039915
527.0,670,104.028292
520.0,665,105.039301
520.5,669,106.017793
526.0,667,106.747821
519.0,671,107.718062
537.0,665,108.756374
518.5,666,109.739814
531.5,667,110.43155
527.0,669,111.430343
521.5,663,112.425359
524.5,662,113.098735
513.5,663,114.131134
516.5,660,115.144385
512.5,665,116.11302
521.5,667,116.832313
527.5,667,117.813171
523.5,669,118.834501
519.0,667,119.822144
524.5,667,120.505675
527.5,668,121.49127
528.0,664,122.470812
521.5,667,123.14717
513.5,664,124.260259
523.5,670,125.257063
518.5,664,126.250566
533.0,669,126.943356
526.0,669,127.925371
525.5,669,128.940557
525.5,669,129.918851
522.0,671,130.632263
531.5,667,131.609491
515.0,669,132.620711
525.5,668,133.307043
526.0,664,134.300132
520.5,669,135.2793
516.0,666,136.273462
525.5,669,136.958722
531.0,667,137.924128
521.5,669,138.931798
505.0,670,139.629256
518.5,670,140.643266
517.5,671,141.614744
514.0,671,142.629997
516.5,668,143.32634
521.0,665,144.336378
525.0,671,145.301685
522.5,671,146.295554
508.5,665,146.990284
523.5,667,147.97154
517.5,668,148.982831
520.0,669,149.67584
522.0,670,150.694961
512.5,669,151.68023
524.5,669,152.688278
524.5,664,153.37006
533.5,669,154.399743
531.0,667,155.374244
515.0,665,156.338627
534.5,669,157.012304
516.0,670,158.102878
520.0,669,159.126022
530.0,670,159.81786
