#{"t_start": 1697457356.8417985, "env_id": null}
r,l,t
13.5,21,1.456143
13.5,22,1.479081
15.5,24,1.935891
14.0,23,1.957802
16.5,23,2.391347
13.5,22,2.414257
14.0,23,2.845106
16.5,23,2.869042
13.0,23,3.308614
13.5,24,3.332546
12.5,20,3.770375
12.0,21,3.792377
18.0,23,3.815315
16.0,22,4.25683
19.5,26,4.281765
18.0,24,4.717597
14.5,22,4.738542
18.0,25,5.17523
17.5,25,5.201135
17.0,25,5.650932
10.5,19,5.668885
10.5,19,6.098743
18.5,25,6.12666
15.5,25,6.565195
13.5,24,6.59013
19.0,25,7.025002
14.0,22,7.046934
14.5,22,7.504491
16.0,26,7.531457
15.5,24,8.099899
13.0,25,8.126863
9.5,19,8.586309
18.0,25,8.614207
15.0,24,9.052063
13.5,23,9.076962
20.5,26,9.526349
18.5,27,9.555288
14.5,20,9.575218
13.0,23,10.019032
12.0,20,10.039975
16.5,23,10.491534
12.0,22,10.513464
15.0,22,10.957322
16.0,23,10.980319
18.0,26,11.423824
15.0,24,11.448772
16.5,24,11.888581
16.0,23,11.911522
19.5,25,12.352148
14.5,24,12.376113
13.5,20,12.81793
13.5,19,12.83785
18.0,25,12.865775
14.0,24,13.305303
21.0,26,13.334216
19.5,25,13.781032
16.0,25,14.22464
18.5,24,14.249602
17.0,24,14.272512
12.5,21,14.722344
16.5,23,14.745248
12.5,20,15.187712
18.0,24,15.212689
15.0,21,15.657499
16.0,23,15.681461
15.5,22,16.216782
20.0,26,16.243711
19.5,25,16.692547
18.0,23,16.716447
14.0,21,17.16425
19.5,23,17.188226
14.0,21,17.210127
15.5,24,17.676879
14.5,21,17.696826
13.5,22,18.14762
16.0,25,18.171556
15.0,23,18.613375
12.5,22,18.638441
19.5,24,19.081228
17.0,23,19.104166
14.0,20,19.548006
13.5,20,19.567931
20.5,26,20.006754
16.0,25,20.033718
16.5,22,20.48248
16.5,24,20.508412
18.0,26,20.955218
15.0,21,20.977195
10.5,19,20.997144
10.0,20,21.431943
14.5,22,21.454881
17.0,25,21.901687
16.0,22,21.925623
13.0,22,22.363452
14.5,23,22.397362
15.5,24,22.843206
15.5,24,22.8691
14.5,21,23.40068
11.0,19,23.420626
12.5,19,23.44157
13.5,20,23.878439
15.0,24,23.904333
13.5,21,24.347149
17.0,25,24.374077
17.5,25,24.813901
16.5,24,24.838834
13.5,20,25.272675
20.0,24,25.297608
14.5,21,25.319585
18.0,25,25.768349
17.5,22,25.792285
18.5,28,26.2421
18.0,24,26.267016
12.5,21,26.707838
16.0,24,26.734805
18.5,27,27.180613
16.0,22,27.203544
15.5,20,27.649321
13.5,20,27.672259
15.5,26,28.119066
14.0,21,28.143002
16.5,24,28.603769
16.5,24,28.627746
15.0,24,29.069523
15.0,23,29.094457
14.0,22,29.535315
18.5,25,29.561208
15.5,23,30.008014
15.5,22,30.029995
15.0,24,30.054888
12.0,23,30.501694
17.0,24,30.526677
14.0,22,30.970476
12.5,23,30.993402
17.5,24,31.435221
20.0,25,31.459158
13.0,20,31.994208
19.5,24,32.019142
17.0,25,32.467559
14.0,20,32.488503
22.0,27,32.940299
20.0,25,32.967252
15.5,22,33.414754
13.5,22,33.438652
20.5,26,33.891583
13.0,20,33.914494
12.0,19,33.938466
15.0,21,34.376037
13.0,20,34.397962
20.0,26,34.847747
10.0,22,34.869689
16.0,25,35.311321
