#{"t_start": 1693787396.440014, "env_id": null}
r,l,t
212.5,346,1.791915
210.0,343,2.468107
204.5,348,2.828945
214.5,350,3.466993
216.5,348,3.824019
210.0,344,4.479377
206.5,346,5.10094
212.0,347,5.463181
208.5,342,6.086437
203.0,338,6.426725
215.5,351,7.05517
214.5,341,7.405341
211.5,342,8.067465
212.0,348,8.704646
211.5,350,9.06738
210.5,339,9.677736
212.5,344,10.039806
209.5,340,10.668931
205.0,341,11.020151
206.5,341,11.847556
209.5,343,12.230684
208.5,343,12.869933
210.5,346,13.494934
211.0,347,13.84684
212.0,348,14.51608
211.0,343,14.875972
214.0,343,15.496497
212.0,344,15.839547
217.0,352,16.501946
211.5,349,17.142573
210.5,342,17.509393
209.5,350,18.140333
206.5,343,18.500432
212.0,348,19.116662
211.0,343,19.864757
203.5,348,20.228789
207.0,347,20.863829
212.0,348,21.22408
207.0,356,21.863099
209.5,349,22.226162
214.5,343,22.862267
211.5,348,23.499693
210.5,352,23.863952
210.5,356,24.521261
208.0,349,24.875253
212.0,355,25.519622
217.0,356,25.873426
207.5,357,26.529747
214.5,356,27.171936
215.0,359,27.547435
219.0,366,28.191768
216.0,360,28.560496
209.0,357,29.210864
212.5,363,29.853941
218.5,374,30.239115
220.0,380,30.915363
232.5,387,31.58708
219.5,396,32.029374
245.5,408,32.734696
237.5,400,33.423116
254.5,416,33.838855
254.0,416,34.54025
245.5,415,35.250365
251.5,412,35.667272
270.0,439,36.421374
278.0,437,37.130399
258.0,421,37.567713
272.5,432,38.326944
261.0,432,39.041719
256.5,437,39.750899
265.5,433,40.20575
261.0,436,40.92861
259.0,431,41.652527
258.0,429,42.13343
273.0,431,42.848948
276.0,441,43.579499
267.0,435,44.327074
253.0,434,44.784485
266.0,429,45.506635
258.5,439,46.254498
268.0,432,46.97333
272.5,433,47.427186
259.5,437,48.159346
255.0,437,48.886417
280.5,437,49.332329
275.0,445,50.061303
286.0,445,50.79609
280.0,445,51.534077
277.0,444,51.998041
271.5,442,52.756841
264.5,441,53.485992
268.5,444,54.242891
