#{"t_start": 1694676768.9911778, "env_id": null}
r,l,t
5.0,15,2.494304
6.0,15,3.241209
5.0,15,3.297111
5.5,15,3.308031
5.0,15,3.335956
5.0,15,3.346926
5.5,15,3.373855
6.0,15,3.384825
4.5,14,3.420729
4.0,13,3.439679
4.0,13,3.454638
2.5,12,3.488548
3.0,12,3.499519
2.5,12,3.520463
2.5,12,3.53642
2.5,12,3.545397
2.5,12,3.577311
2.5,12,3.592271
2.5,12,3.599252
2.5,12,3.628175
2.5,12,3.637151
2.5,12,3.666074
2.5,12,3.685023
2.5,12,3.694
2.5,12,3.727909
2.5,12,3.737881
2.5,12,3.754836
2.5,12,3.785753
2.5,12,3.793732
2.5,12,3.823658
2.5,12,3.831631
2.5,12,3.848585
2.5,12,3.877507
2.5,12,3.884489
2.5,12,3.900447
2.5,12,3.921391
2.5,12,3.939343
2.5,12,3.968271
2.5,12,3.975252
2.5,12,3.990213
2.5,12,4.011157
2.5,12,4.028111
2.5,12,4.043072
2.5,12,4.06502
2.5,12,4.079978
2.5,12,4.100922
2.5,12,4.115882
2.5,12,4.130842
2.5,12,4.151786
2.5,12,4.167743
2.5,12,4.175722
2.5,12,4.209632
2.5,12,4.232111
2.5,12,4.263027
2.5,12,4.286966
2.5,12,4.297934
2.5,12,4.338825
2.5,12,4.363759
2.5,12,4.386697
2.5,12,4.425594
2.5,12,4.433574
2.5,12,4.463012
2.5,12,4.477964
2.5,12,4.486941
2.5,12,4.51686
2.5,12,4.523841
2.5,12,4.538802
2.5,12,4.569237
2.5,12,4.576212
2.5,12,4.605139
2.5,12,4.613114
2.5,12,4.628074
2.5,12,4.656223
2.5,12,4.664201
2.5,12,4.679162
2.5,12,4.700105
2.5,12,4.715065
2.5,12,4.745983
2.5,12,4.756954
2.5,12,4.775903
2.5,12,4.807817
2.5,12,4.827765
2.5,12,4.852698
2.5,12,4.882617
2.5,12,4.903563
2.5,12,4.928495
2.5,12,4.944452
2.5,12,4.960409
2.5,12,4.983348
2.5,12,4.998308
2.5,12,5.006286
2.5,12,5.042191
2.5,12,5.062138
2.5,12,5.093055
2.5,12,5.113998
2.5,12,5.12497
2.5,12,5.160873
2.5,12,5.180821
2.5,12,5.190792
2.5,12,5.224969
2.5,12,5.23195
2.5,12,5.259875
2.5,12,5.274836
2.5,12,5.282815
2.5,12,5.324702
2.5,12,5.334857
2.5,12,5.352813
2.5,12,5.385723
2.5,12,5.393701
2.5,12,5.42362
2.5,12,5.433594
2.5,12,5.449551
2.5,12,5.478474
2.5,12,5.486452
2.5,12,5.501415
2.5,12,5.524351
2.5,12,5.541306
2.5,12,5.571226
2.5,12,5.579206
2.5,12,5.596159
2.5,12,5.620095
2.5,12,5.63705
2.5,12,5.652009
2.5,12,5.677941
2.5,12,5.692901
2.5,12,5.716836
2.5,12,5.733791
2.5,12,5.748752
2.5,12,5.770693
2.5,12,5.787648
2.5,12,5.796623
2.5,12,5.82754
2.5,12,5.844495
2.5,12,5.867434
2.5,12,5.885387
