#{"t_start": 1694684140.9188356, "env_id": null}
r,l,t
7.5,27,2.697393
7.5,25,2.88513
8.0,24,2.90609
8.0,24,3.070635
7.0,23,3.091631
8.0,24,3.262122
8.0,24,3.281834
8.5,26,3.451419
9.0,27,3.630901
8.0,26,3.658939
8.0,26,3.836957
8.0,26,4.020029
8.0,26,4.044949
8.0,26,4.220518
8.0,26,4.248443
8.0,26,4.428036
8.0,26,4.597582
8.0,26,4.623513
8.0,26,4.80403
8.0,26,4.829981
8.0,26,4.997526
8.5,26,5.17803
8.0,26,5.204998
8.5,26,5.377007
8.5,26,5.403974
7.5,26,5.582504
8.0,26,5.761024
8.0,26,5.78596
8.0,26,5.967237
8.0,26,5.99612
7.5,26,6.16332
8.5,26,6.343647
8.0,26,6.373568
8.0,26,6.546141
8.0,26,6.569079
8.0,26,6.750595
8.0,26,6.919145
8.0,26,6.944107
8.5,26,7.126588
8.5,26,7.153517
8.0,26,7.327837
8.0,26,7.504365
8.0,26,7.531301
8.0,26,7.699805
8.0,26,7.726722
8.5,26,7.905238
8.5,26,8.079239
8.5,26,8.107164
8.5,26,8.291447
8.5,26,8.316368
8.0,26,8.497889
8.0,26,8.674457
8.5,26,8.700388
8.5,26,8.869935
8.5,26,9.04347
7.5,26,9.075967
8.5,26,9.249101
8.5,26,9.273027
8.5,26,9.452328
8.5,26,9.62542
8.5,26,9.652381
8.5,26,9.835389
8.5,26,9.861293
8.5,26,10.032834
8.5,26,10.203378
8.5,26,10.236329
7.5,24,10.40674
8.5,26,10.432672
8.5,26,10.615222
8.5,26,10.789264
8.5,26,10.817188
8.5,26,10.990816
8.5,26,11.025679
8.5,26,11.202363
8.5,26,11.373133
8.5,26,11.41203
8.5,26,11.587597
8.5,26,11.614489
7.5,26,11.79002
9.5,26,11.979513
8.5,26,12.004446
8.5,26,12.177983
8.5,26,12.212888
8.5,26,12.389894
7.5,26,12.563436
9.5,26,12.595351
7.0,22,12.765224
9.5,26,12.793146
9.5,26,12.963657
9.5,26,13.142188
9.5,26,13.167112
9.5,26,13.335682
9.5,26,13.368603
9.5,26,13.539377
9.5,26,13.710919
9.0,26,13.735853
9.5,26,13.915181
9.0,26,13.941111
9.5,26,14.115693
9.5,26,14.298429
9.5,26,14.323405
9.5,26,14.493737
9.5,26,14.528606
9.5,26,14.702425
9.5,26,14.872932
9.5,26,14.898862
9.5,26,15.074401
9.5,26,15.098368
9.5,26,15.272909
9.5,26,15.458059
9.5,26,15.483989
9.5,26,15.655128
9.5,26,15.689116
9.5,26,15.863648
9.5,26,16.036181
9.5,26,16.063109
8.0,26,16.241737
9.5,26,16.26571
9.5,26,16.438309
9.5,26,16.613798
9.5,26,16.638732
9.5,26,16.80832
9.5,26,16.842227
9.5,26,17.012797
9.5,26,17.187339
9.5,26,17.212263
9.5,26,17.393076
9.5,26,17.563593
9.5,26,17.589523
9.5,26,17.776085
9.5,26,17.802359
9.5,26,17.982387
9.5,26,18.160936
9.5,26,18.187824
9.5,26,18.361464
9.5,26,18.386436
9.5,26,18.575931
9.5,26,18.747439
9.5,26,18.772365
9.5,26,18.952883
9.5,26,18.978815
9.5,26,19.153855
9.5,26,19.33231
9.5,26,19.357243
9.5,26,19.531816
9.5,26,19.557748
9.5,26,19.738302
9.5,26,19.908357
9.5,26,19.936282
9.5,26,20.113807
9.5,26,20.139775
9.5,26,20.313136
9.5,26,20.490662
9.5,26,20.5136
9.5,26,20.684144
9.5,26,20.710115
9.5,26,20.884154
9.5,26,21.05175
9.5,26,21.077722
9.5,26,21.256202
9.5,26,21.282134
9.5,26,21.452737
9.5,26,21.629489
9.5,26,21.65542
9.5,26,21.823969
9.0,26,21.848902
9.5,26,22.03341
9.5,26,22.207943
9.5,26,22.232877
9.5,26,22.409673
9.5,26,22.576772
9.5,26,22.603673
9.5,26,22.780793
9.5,26,22.806723
9.5,26,22.976269
9.5,26,23.143448
9.5,26,23.17732
9.5,26,23.34857
9.5,26,23.37446
9.5,26,23.549469
9.5,26,23.716025
9.5,26,23.740958
9.5,26,23.919481
9.5,26,23.944455
9.5,26,24.117952
9.5,26,24.291533
9.5,26,24.324418
9.5,26,24.493012
9.5,26,24.518981
9.5,26,24.692478
9.5,26,24.856516
9.5,26,24.88444
9.5,26,25.057554
9.5,26,25.085439
9.5,26,25.25
9.5,26,25.417718
9.5,26,25.453622
9.5,26,25.629152
9.5,26,25.655083
9.5,26,25.832609
9.5,26,25.997169
9.5,26,26.024134
9.5,26,26.206996
9.5,26,26.231936
9.5,26,26.402213
9.5,26,26.570338
9.5,26,26.604248
9.5,26,26.770753
9.5,26,26.797682
9.5,26,26.972826
9.5,26,27.141459
9.5,26,27.168387
9.5,26,27.344055
9.5,26,27.508615
9.5,26,27.535543
9.5,26,27.699146
9.5,26,27.736007
9.5,26,27.904103
9.5,26,28.207297
9.5,26,28.241245
9.5,26,28.448136
9.5,26,28.47489
9.5,26,28.663514
9.5,26,28.830068
9.5,26,28.855002
9.5,26,29.025584
9.5,26,29.058458
9.5,26,29.229039
9.5,26,29.399654
9.5,26,29.433564
9.5,26,29.603111
9.5,26,29.629042
9.5,26,29.808071
9.5,26,29.975706
9.5,26,30.00064
9.5,26,30.168852
9.5,26,30.20179
9.5,26,30.3741
9.5,26,30.543674
9.5,26,30.577557
9.5,26,30.747102
9.5,26,30.773073
9.5,26,30.953595
9.5,26,31.122101
7.5,22,31.145039
9.5,26,31.31662
9.5,26,31.350493
9.5,26,31.519763
9.5,26,31.690452
7.5,22,31.713247
9.5,26,31.889286
9.5,26,31.914264
9.5,26,32.08683
9.5,26,32.26333
9.5,26,32.30047
9.5,26,32.470996
9.5,26,32.495956
9.5,26,32.671449
8.0,26,32.838072
9.5,26,32.864062
9.5,26,33.038942
9.5,26,33.06587
9.5,26,33.236454
9.5,26,33.406902
9.5,26,33.440823
9.5,26,33.609549
9.5,26,33.637474
9.5,26,33.815574
8.0,24,33.983163
9.5,26,34.010078
9.5,26,34.179601
9.5,26,34.212513
9.5,26,34.390491
9.5,26,34.56303
9.5,26,34.594985
9.5,26,34.76707
9.5,26,34.793035
9.5,26,34.968849
9.5,26,35.138439
9.5,26,35.165368
9.5,26,35.335144
9.5,26,35.36802
9.5,26,35.533626
9.5,26,35.703475
9.5,26,35.735389
9.5,26,35.900946
9.5,26,35.929879
9.5,26,36.10542
9.5,26,36.276941
9.5,26,36.303855
9.5,26,36.4744
9.5,26,36.507327
9.5,26,36.676858
9.5,26,36.847442
9.5,26,36.882351
9.5,26,37.054197
9.5,26,37.080087
9.5,26,37.255494
9.5,26,37.423482
9.5,26,37.452404
9.5,26,37.622949
9.5,26,37.656885
9.5,26,37.827402
9.5,26,37.994953
9.5,26,38.028902
9.5,26,38.201402
9.5,26,38.371783
9.5,26,38.404655
9.5,26,38.580564
9.5,26,38.605535
9.5,26,38.786061
9.5,26,38.962624
9.5,26,38.989602
9.5,26,39.1621
9.5,26,39.195012
9.5,26,39.362596
9.5,26,39.529426
9.5,26,39.562378
9.5,26,39.731886
9.5,26,39.75686
9.5,26,39.923452
9.5,26,40.101975
9.5,26,40.126898
9.5,26,40.29722
9.5,26,40.330112
9.5,26,40.50269
9.5,26,40.672279
9.5,26,40.705172
9.5,26,40.875728
9.5,26,40.899689
9.5,26,41.069199
9.5,26,41.24473
9.5,26,41.269664
