#{"t_start": 1694683927.712562, "env_id": null}
r,l,t
6.0,13,2.030538
6.5,13,2.661576
6.5,13,2.828131
6.5,13,2.840098
6.0,13,3.126336
5.0,12,3.135312
5.0,12,3.278809
5.0,12,3.290811
5.0,12,3.429831
5.0,12,3.441798
5.0,12,3.580962
5.0,12,3.593928
5.0,12,3.734552
6.0,13,3.743567
6.0,13,3.894162
6.0,13,3.903133
6.0,13,4.053699
6.5,13,4.069656
5.0,12,4.214272
5.0,12,4.230263
5.0,12,4.379426
5.0,12,4.388367
5.0,12,4.40533
5.0,12,4.542377
4.5,12,4.559384
5.0,12,4.703095
5.0,12,4.71307
4.5,12,4.859716
5.0,12,4.869534
4.5,12,5.015744
4.5,12,5.03366
4.5,12,5.169363
4.5,12,5.18528
4.5,12,5.324908
4.5,12,5.340866
4.5,12,5.358855
4.5,12,5.499231
4.5,12,5.514198
4.5,12,5.652797
4.5,12,5.668802
4.5,12,5.81536
5.0,12,5.824336
4.5,12,5.966994
4.5,12,5.975931
4.5,12,6.118549
4.5,12,6.134506
4.5,12,6.269147
4.5,12,6.286101
5.5,12,6.294083
4.5,12,6.442683
4.5,12,6.459637
5.5,12,6.597949
4.5,12,6.614885
4.5,12,6.752989
4.5,12,6.769978
4.0,12,6.916549
5.0,12,6.925565
4.5,12,7.072145
5.0,12,7.081128
5.0,12,7.22576
5.0,12,7.241717
4.5,12,7.249659
5.0,12,7.398262
5.5,12,7.40624
5.0,12,7.552751
4.5,12,7.567752
4.5,12,7.707347
5.0,12,7.722318
5.0,12,7.864954
6.0,13,7.88187
5.0,12,8.027522
5.5,12,8.036498
5.0,12,8.182674
5.0,12,8.191699
5.0,12,8.338259
5.0,12,8.354215
5.0,12,8.362195
5.0,12,8.512989
5.5,13,8.520967
5.5,12,8.663586
5.0,12,8.679543
6.5,13,8.820205
5.0,12,8.837122
6.0,13,8.981736
6.0,13,8.992706
6.5,13,9.138379
5.5,13,9.15431
6.0,13,9.294894
6.0,13,9.311898
6.0,13,9.455466
6.5,13,9.473418
6.0,13,9.621194
6.0,13,9.630207
6.0,13,9.783759
5.0,12,9.800282
6.5,13,9.943439
6.0,13,9.961365
6.0,13,10.111963
6.5,13,10.120938
6.0,13,10.273534
6.5,13,10.290485
5.5,13,10.436096
6.5,13,10.453051
6.0,13,10.60033
6.0,13,10.610304
5.5,13,10.753921
5.0,12,10.761898
6.0,13,10.909507
6.0,13,10.925464
5.5,13,11.068083
6.0,13,11.084041
6.0,13,11.235049
6.5,13,11.243027
6.5,13,11.396657
6.0,13,11.415566
5.0,12,11.55826
6.5,13,11.575215
6.0,13,11.718873
6.5,13,11.729803
6.0,13,11.883392
6.0,13,11.89137
6.5,13,12.04097
6.5,13,12.056954
6.0,13,12.199572
6.5,13,12.21553
5.5,13,12.36513
6.5,13,12.375103
6.0,13,12.526736
5.5,13,12.543653
5.5,13,12.684309
5.5,13,12.701269
5.0,13,12.852404
5.5,13,12.861417
5.5,13,13.013003
6.5,13,13.031924
4.5,12,13.182573
4.5,13,13.199477
6.0,13,13.33914
6.0,13,13.356058
5.5,13,13.506417
6.5,13,13.515419
6.0,13,13.662983
5.0,12,13.678941
5.5,13,13.822618
6.0,13,13.83952
5.5,13,13.990118
6.0,13,13.998096
5.5,13,14.148693
6.0,13,14.165648
5.5,13,14.309332
5.0,13,14.325613
6.0,13,14.476719
4.0,12,14.484735
5.5,13,14.632996
5.5,13,14.640963
6.0,13,14.795802
4.5,12,14.81176
