#{"t_start": 1694682330.1322124, "env_id": null}
r,l,t
9.0,23,2.659135
8.5,24,2.741913
8.0,23,2.759865
7.0,22,2.814719
7.0,22,2.872237
6.0,22,2.889231
6.0,21,2.942772
6.0,21,2.959725
6.0,21,3.011587
7.0,22,3.041508
7.0,22,3.099556
7.0,22,3.158441
7.0,22,3.182285
7.0,22,3.241125
7.0,22,3.266059
7.0,22,3.338864
7.0,22,3.395748
7.0,22,3.41865
7.0,22,3.476506
7.0,22,3.506415
7.0,22,3.563869
7.0,22,3.621741
7.0,22,3.643655
7.0,22,3.702498
7.0,22,3.726435
7.0,22,3.78428
7.0,22,3.845153
7.0,22,3.868055
7.0,22,3.925901
7.0,22,3.955863
7.0,22,4.015661
7.0,22,4.071572
7.0,22,4.095225
7.0,22,4.153109
7.0,22,4.177006
7.0,22,4.234878
7.0,22,4.293694
7.0,22,4.316633
7.0,22,4.374478
7.0,22,4.405396
7.0,22,4.46228
7.0,22,4.484184
7.0,22,4.543027
7.0,22,4.601123
7.0,22,4.623064
7.0,22,4.68295
7.0,22,4.704901
7.0,22,4.762736
7.0,22,4.822613
7.0,22,4.854491
7.0,22,4.916326
7.0,22,4.939304
7.0,22,4.99711
7.0,22,5.057521
7.0,22,5.079151
7.0,22,5.136996
7.0,22,5.158937
7.0,22,5.21778
7.0,22,5.280613
7.0,22,5.311529
7.0,22,5.368377
7.0,22,5.389322
7.0,22,5.447167
7.0,22,5.504015
7.0,22,5.525956
7.0,22,5.580809
7.0,22,5.602751
7.0,22,5.660596
7.0,22,5.717444
7.0,22,5.746367
7.0,22,5.804212
7.0,22,5.825156
7.0,22,5.882005
7.0,22,5.939877
7.0,22,5.964783
7.0,22,6.022668
7.0,22,6.045567
7.0,22,6.102251
7.0,22,6.126144
7.0,22,6.193003
7.0,22,6.255911
7.0,22,6.28287
7.0,22,6.339686
7.0,22,6.362725
7.0,22,6.420582
7.0,22,6.478617
7.0,22,6.501556
7.0,22,6.559309
7.0,22,6.582101
7.0,22,6.645913
7.0,22,6.70476
7.0,22,6.725704
7.0,22,6.784547
7.0,22,6.809853
7.0,22,6.866703
7.0,22,6.924569
7.0,22,6.947506
7.0,22,7.00656
7.0,22,7.030185
7.0,22,7.095537
7.0,22,7.153349
7.0,22,7.176288
7.0,22,7.231154
7.0,22,7.252086
7.0,22,7.319904
7.0,22,7.376752
7.0,22,7.396699
7.0,22,7.451553
7.0,22,7.473494
7.0,22,7.53735
7.0,22,7.595222
7.0,22,7.619104
7.0,22,7.674979
7.0,22,7.697894
7.0,22,7.756759
7.0,22,7.778685
7.0,22,7.840512
7.0,22,7.898357
7.0,22,7.921297
7.0,22,7.985165
7.0,22,8.009062
7.0,22,8.06591
7.0,22,8.123755
7.0,22,8.145696
7.0,22,8.203547
7.0,22,8.226481
7.0,22,8.283834
7.0,22,8.342665
7.0,22,8.365604
7.0,22,8.430457
7.0,22,8.451375
7.0,22,8.509259
7.0,22,8.566068
7.0,22,8.588802
7.0,22,8.64466
7.0,22,8.667591
7.0,22,8.727074
7.0,22,8.794983
7.0,22,8.817886
7.0,22,8.881714
7.0,22,8.904653
7.0,22,8.962498
7.0,22,9.019346
7.0,22,9.041288
7.0,22,9.096146
6.0,21,9.116092
