#{"t_start": 1693616810.63242, "env_id": null}
r,l,t
6.79369,8,2.180087
6.971197,8,2.184109
6.839982,8,2.857314
6.565273,8,2.862263
7.3125,8,2.913127
6.681018,8,2.920171
6.481026,8,2.925187
7.188321,8,2.931142
5.722385,8,2.951088
6.550027,8,2.956075
7.38732,8,2.963056
7.075633,8,2.967046
5.8125,8,2.986993
6.200248,8,2.990993
5.636238,8,2.994983
6.357886,8,3.00298
6.3125,8,3.020913
6.0625,8,3.02989
5.188,8,3.033916
6.157667,8,3.037909
4.8125,8,3.058849
4.993643,8,3.063921
7.035467,8,3.070413
7.0625,8,3.074402
7.363006,8,3.093388
7.3125,8,3.103325
7.0625,8,3.108311
7.399749,8,3.118331
7.452185,8,3.13628
7.352273,8,3.14027
5.904944,8,3.161833
7.560094,8,3.165822
6.956348,8,3.190754
7.451132,8,3.194783
7.0625,8,3.198734
7.3125,8,3.211699
6.72771,8,3.228653
7.0625,8,3.238626
7.152433,8,3.243614
6.380466,8,3.247603
5.5625,8,3.270543
7.363347,8,3.275568
7.198778,8,3.284504
6.290528,8,3.289491
7.307659,8,3.306446
6.695213,8,3.316445
7.300034,8,3.320408
7.076737,8,3.330418
7.023669,8,3.347364
7.441757,8,3.351355
6.266044,8,3.361299
7.235934,8,3.36532
7.002431,8,3.389224
7.164707,8,3.392216
6.436521,8,3.397229
7.017879,8,3.408174
7.078025,8,3.425128
6.930795,8,3.436123
7.3125,8,3.441112
7.625297,8,3.446074
7.0625,8,3.46805
7.0625,8,3.472032
7.414789,8,3.481976
6.5625,8,3.485965
6.852709,8,3.50292
7.191016,8,3.512893
6.590683,8,3.516923
7.232891,8,3.526856
7.3125,8,3.543811
6.105342,8,3.547801
7.201773,8,3.558791
6.908072,8,3.562787
7.3125,8,3.585699
7.3125,8,3.590686
6.3125,8,3.594704
7.0625,8,3.604648
6.262509,8,3.622672
6.440254,8,3.631649
6.724125,8,3.636661
6.206787,8,3.640624
6.79237,8,3.663562
7.123327,8,3.667552
7.064689,8,3.676528
7.379541,8,3.680517
7.06249,8,3.698469
6.736027,8,3.708442
7.416268,8,3.712432
7.3125,8,3.722405
7.3125,8,3.739386
7.282055,8,3.744368
7.073395,8,3.754336
6.0625,8,3.758336
6.98952,8,3.782265
6.914235,8,3.786254
6.039071,8,3.790243
7.215238,8,3.801232
6.3125,8,3.819165
7.061965,8,3.82914
7.493567,8,3.833128
6.241859,8,3.837156
7.450254,8,3.862052
7.319913,8,3.867038
6.960225,8,3.877045
7.256461,8,3.881001
6.609444,8,3.897955
6.950962,8,3.908926
7.0625,8,3.912915
7.123065,8,3.923891
7.341389,8,3.941838
6.549994,8,3.945827
5.3125,8,3.955801
6.534293,8,3.959836
6.87353,8,3.983772
7.223842,8,3.987761
6.3125,8,3.990753
6.559096,8,4.001724
6.201835,8,4.018683
6.614015,8,4.028662
6.872987,8,4.033639
6.709229,8,4.037643
7.154145,8,4.060593
5.519053,8,4.064593
6.5625,8,4.074558
6.3125,8,4.079516
6.578139,8,4.096471
7.363192,8,4.105447
7.327237,8,4.110433
7.316606,8,4.121432
6.476434,8,4.137362
7.34621,8,4.142407
7.415088,8,4.15243
7.3125,8,4.157092
6.839403,8,4.181035
7.068909,8,4.186015
6.651632,8,4.19002
6.435792,8,4.198981
7.077637,8,4.216932
6.5625,8,4.228899
7.022067,8,4.23289
6.5625,8,4.236879
7.124746,8,4.260852
7.296682,8,4.265801
6.993435,8,4.275794
6.258391,8,4.279764
7.428166,8,4.297771
6.3125,8,4.307769
7.107484,8,4.312735
6.131549,8,4.322708
7.260149,8,4.338692
6.751065,8,4.342654
7.062472,8,4.354622
6.448001,8,4.358626
7.250007,8,4.38155
7.3125,8,4.38558
7.3125,8,4.389568
6.254164,8,4.399503
7.31994,8,4.418453
6.5625,8,4.458345
7.431072,8,4.462334
6.5625,8,4.466323
7.408312,8,4.491257
6.5625,8,4.494249
6.5625,8,4.50526
6.605734,8,4.509248
6.273722,8,4.526218
6.545536,8,4.537245
6.173697,8,4.542232
6.561713,8,4.552204
6.3125,8,4.570197
7.387515,8,4.574146
6.5625,8,4.585154
7.067474,8,4.589143
7.3125,8,4.614078
6.5625,8,4.618029
7.3125,8,4.623015
6.5625,8,4.632988
6.3125,8,4.649943
6.700174,8,4.660922
6.3125,8,4.665901
6.136205,8,4.66989
6.249255,8,4.69486
6.902797,8,4.698849
6.631147,8,4.708823
7.3125,8,4.712813
7.101364,8,4.72973
6.934032,8,4.739705
7.3125,8,4.744722
6.5625,8,4.753707
6.5625,8,4.778599
7.355382,8,4.782588
6.976477,8,4.793559
6.565503,8,4.798546
7.34143,8,4.827469
6.3125,8,4.832455
7.443246,8,4.837442
7.385098,8,4.850407
6.5625,8,4.873346
6.463055,8,4.888306
6.866327,8,4.900274
5.989034,8,4.90526
7.380741,8,4.935181
6.5625,8,4.940167
7.413321,8,4.951138
7.298827,8,4.956125
6.62462,8,4.977068
6.5625,8,4.987042
6.937339,8,4.992029
7.383863,8,5.003
7.3125,8,5.022946
7.43384,8,5.027933
6.5625,8,5.037906
7.307758,8,5.041895
6.5625,8,5.06982
6.484109,8,5.074807
6.666824,8,5.078796
6.5625,8,5.089768
6.5625,8,5.109714
7.3125,8,5.120685
7.057788,8,5.123677
7.007811,8,5.127666
6.3125,8,5.150278
7.162362,8,5.153273
7.3125,8,5.161251
7.3125,8,5.165241
6.696584,8,5.181208
7.165654,8,5.191172
7.179734,8,5.195161
7.0625,8,5.204137
7.336584,8,5.221092
6.3125,8,5.22512
7.198803,8,5.235097
7.324051,8,5.239085
7.324848,8,5.268009
7.3125,8,5.271998
6.5625,8,5.277993
7.309389,8,5.289951
7.202417,8,5.314883
7.3125,8,5.325853
7.350156,8,5.329846
7.313758,8,5.334829
7.3177,8,5.361758
7.428706,8,5.366744
7.062589,8,5.377714
7.51932,8,5.382702
7.327589,8,5.403645
7.390355,8,5.414616
7.299161,8,5.418605
6.680069,8,5.429576
7.449796,8,5.451517
7.3125,8,5.455507
7.45164,8,5.467474
7.311625,8,5.472462
6.5625,8,5.499389
7.3125,8,5.503379
7.231115,8,5.508366
7.3125,8,5.518343
7.3125,8,5.538287
7.3125,8,5.548259
6.5625,8,5.551251
7.3125,8,5.554243
7.3125,8,5.577186
7.3125,8,5.58117
7.452421,8,5.591157
7.3125,8,5.594135
7.322892,8,5.611127
7.3125,8,5.620107
7.327571,8,5.625053
7.326164,8,5.635027
7.257259,8,5.650984
6.845269,8,5.655985
7.3125,8,5.664947
7.3125,8,5.667983
6.618714,8,5.691916
7.317746,8,5.694867
7.406429,8,5.698857
7.3125,8,5.710825
7.3125,8,5.731768
6.954516,8,5.743736
7.3125,8,5.747726
7.328013,8,5.751715
7.3125,8,5.778643
7.3125,8,5.783629
7.3125,8,5.793602
6.841537,8,5.798589
7.357936,8,5.817538
6.3125,8,5.828509
7.3125,8,5.833496
7.3125,8,5.844467
6.688135,8,5.867406
7.3125,8,5.871395
7.337076,8,5.882365
7.3125,8,5.886355
7.3125,8,5.920264
7.3125,8,5.924254
7.3125,8,5.928243
7.3125,8,5.939213
7.310958,8,5.959161
7.437505,8,5.968137
7.450681,8,5.973123
7.3125,8,5.977113
7.437117,8,6.003043
7.3125,8,6.007032
7.3125,8,6.017006
6.5625,8,6.021992
7.160997,8,6.040941
6.716264,8,6.050915
7.32193,8,6.054905
7.307129,8,6.064878
6.5625,8,6.084825
7.3125,8,6.088813
7.3125,8,6.098792
7.3125,8,6.101779
7.3125,8,6.125715
6.688092,8,6.128706
7.3125,8,6.132696
7.3125,8,6.143667
7.3125,8,6.16436
7.3125,8,6.175327
7.3125,8,6.178319
7.3125,8,6.183326
7.3125,8,6.212228
7.3125,8,6.217214
7.3125,8,6.226231
6.5625,8,6.231177
7.0625,8,6.251151
7.0625,8,6.261132
7.449533,8,6.264089
7.32671,8,6.274072
7.3125,8,6.29002
6.970195,8,6.29401
7.3125,8,6.302986
7.372993,8,6.306975
7.3125,8,6.329941
7.443691,8,6.333903
7.241586,8,6.338917
7.3125,8,6.347865
7.438779,8,6.36482
7.3125,8,6.374793
7.3125,8,6.377789
7.303287,8,6.381778
7.3125,8,6.430093
6.5625,8,6.43508
7.3125,8,6.448072
7.3125,8,6.453059
7.3125,8,6.475013
7.081418,8,6.48694
7.3125,8,6.493922
7.326962,8,6.504893
