#{"t_start": 1693616713.9091263, "env_id": null}
r,l,t
5.242802,8,2.044125
5.528903,8,2.050122
6.86726,8,2.71932
7.612782,8,2.723309
5.792709,8,2.803124
5.977282,8,2.80908
6.096887,8,2.81307
6.355696,8,2.821077
6.450337,8,2.838013
7.307159,8,2.843017
6.069137,8,2.849
6.035205,8,2.85396
5.109619,8,2.870591
5.654547,8,2.874522
5.471389,8,2.879508
7.676516,8,2.887487
6.387134,8,2.901449
5.674975,8,2.907511
6.263671,8,2.9115
5.086825,8,2.91549
4.771389,8,2.932458
4.3125,8,2.936473
4.8125,8,2.943463
4.8125,8,2.948402
4.8125,8,2.961367
4.8125,8,2.971341
4.8125,8,2.97533
4.8125,8,2.987298
4.8125,8,3.001261
4.8125,8,3.006248
4.8125,8,3.017218
4.8125,8,3.021206
4.8125,8,3.041191
4.8125,8,3.046171
4.8125,8,3.050129
4.8125,8,3.0611
4.8125,8,3.075066
4.8125,8,3.086034
4.8125,8,3.090023
4.8125,8,3.094041
4.8125,8,3.113986
4.8125,8,3.117949
4.8125,8,3.128956
4.8125,8,3.133906
4.8125,8,3.148866
4.8125,8,3.158868
4.8125,8,3.162828
4.8125,8,3.174797
4.8125,8,3.1888
4.8125,8,3.19278
4.8125,8,3.203718
4.8125,8,3.207733
4.8125,8,3.227659
4.8125,8,3.231645
4.8125,8,3.237628
4.8125,8,3.246604
4.8125,8,3.262563
4.8125,8,3.272535
4.8125,8,3.276564
4.8125,8,3.28151
4.8125,8,3.30149
4.8125,8,3.305447
4.8125,8,3.31546
4.8125,8,3.31941
4.8125,8,3.334404
4.8125,8,3.345341
4.8125,8,3.34834
4.8125,8,3.358313
4.8125,8,3.374271
4.8125,8,3.37826
4.8125,8,3.390229
4.8125,8,3.393257
4.8125,8,3.414164
4.8125,8,3.418153
4.8125,8,3.422176
4.8125,8,3.433147
4.8125,8,3.447167
4.8125,8,3.459138
4.8125,8,3.463164
4.8125,8,3.467149
4.8125,8,3.488061
4.8125,8,3.49205
4.8125,8,3.502061
4.8125,8,3.507058
4.8125,8,3.523017
4.8125,8,3.53294
4.8125,8,3.536967
4.8125,8,3.546909
4.8125,8,3.563886
4.8125,8,3.567876
4.8125,8,3.578831
4.8125,8,3.582807
4.8125,8,3.603751
4.8125,8,3.607741
4.8125,8,3.61173
4.8125,8,3.623718
4.8125,8,3.637661
4.8125,8,3.649628
4.8125,8,3.653618
4.8125,8,3.658631
4.8125,8,3.679549
4.8125,8,3.684536
4.8125,8,3.694528
4.8125,8,3.698528
4.8125,8,3.713505
4.8125,8,3.72346
4.8125,8,3.728418
4.8125,8,3.7384
4.8125,8,3.754348
4.8125,8,3.758338
4.8125,8,3.769321
4.8125,8,3.774307
4.8125,8,3.795274
4.8125,8,3.799277
4.8125,8,3.803228
4.8125,8,3.814199
4.8125,8,3.830156
4.8125,8,3.840198
4.8125,8,3.844187
4.8125,8,3.848177
4.8125,8,3.867126
4.8125,8,3.871764
4.8125,8,3.881737
4.8125,8,3.886725
4.8125,8,3.900687
4.8125,8,3.910661
4.8125,8,3.91465
4.8125,8,3.925621
4.8125,8,3.939624
4.8125,8,3.943573
4.8125,8,3.953545
4.8125,8,3.957535
4.8125,8,3.977482
4.8125,8,3.983465
4.8125,8,3.987455
4.8125,8,3.999361
4.8125,8,4.013341
4.8125,8,4.023286
4.8125,8,4.027276
4.8125,8,4.031265
4.8125,8,4.05221
4.8125,8,4.0562
4.8125,8,4.067169
4.8125,8,4.071158
4.8125,8,4.08616
4.8125,8,4.096162
4.8125,8,4.100133
4.8125,8,4.112133
4.8125,8,4.126097
4.8125,8,4.130075
4.8125,8,4.141016
4.8125,8,4.145043
4.8125,8,4.165949
4.8125,8,4.170964
4.8125,8,4.174953
4.8125,8,4.186894
4.8125,8,4.199859
4.8125,8,4.210871
4.8125,8,4.21485
4.8125,8,4.219806
4.8125,8,4.24075
4.8125,8,4.244763
4.8125,8,4.254766
4.8125,8,4.2588
4.8125,8,4.272802
4.8125,8,4.284731
4.8125,8,4.28872
4.8125,8,4.299717
4.8125,8,4.313683
4.8125,8,4.317677
4.8125,8,4.329661
4.8125,8,4.333644
4.8125,8,4.354588
4.8125,8,4.359575
4.8125,8,4.363563
4.8125,8,4.373576
4.8125,8,4.388497
4.8125,8,4.39847
4.8125,8,4.404454
4.8125,8,4.407446
4.8125,8,4.42842
4.8125,8,4.432379
4.8125,8,4.44335
4.8125,8,4.44734
4.8125,8,4.461302
4.8125,8,4.473271
4.8125,8,4.477263
4.8125,8,4.489228
