#{"t_start": 1693616772.328344, "env_id": null}
r,l,t
24.777311,30,3.149081
23.348364,30,3.16803
21.192155,30,3.189973
21.596704,30,3.20795
19.494444,30,3.226873
19.494444,30,3.294692
19.494444,30,3.324612
19.494444,30,3.360516
19.494444,30,3.395422
19.494444,30,3.420357
19.494444,30,3.453268
19.494444,30,3.500802
19.494444,30,3.533714
19.494444,30,3.555655
19.494444,30,3.586573
19.494444,30,3.612504
19.494444,30,3.642461
19.494444,30,3.679325
19.494444,30,3.706252
19.494444,30,3.728194
19.494444,30,3.755122
19.494444,30,3.777072
19.494444,30,3.807001
19.494444,30,3.843885
19.494444,30,3.872807
19.494444,30,3.894748
19.494444,30,3.925673
19.494444,30,3.948604
19.494444,30,3.981517
19.494444,30,4.019449
19.494444,30,4.047483
19.494444,30,4.069422
19.494444,30,4.09831
19.494444,30,4.118293
19.494444,30,4.145184
19.494444,30,4.181088
19.494444,30,4.209053
19.494444,30,4.229996
19.494444,30,4.263887
19.494444,30,4.28581
19.494444,30,4.316725
19.494444,30,4.364598
19.494444,30,4.397509
19.494444,30,4.425443
19.494444,30,4.461994
19.494444,30,4.487924
19.494444,30,4.520873
19.494444,30,4.571699
19.494444,30,4.605609
19.494444,30,4.630569
19.494444,30,4.66146
19.494444,30,4.684425
19.494444,30,4.711326
19.494444,30,4.748228
19.494444,30,4.776153
19.494444,30,4.798094
19.494444,30,4.830009
19.494444,30,4.851949
19.494444,30,4.883869
19.494444,30,4.927747
19.494444,30,4.956671
19.494444,30,4.979608
19.494444,30,5.013518
19.494444,30,5.038452
19.494444,30,5.090313
19.494444,30,5.115281
19.494444,30,5.1452
19.494444,30,5.170185
19.494444,30,5.198099
19.494444,30,5.22104
19.494444,30,5.263923
19.494444,30,5.286861
19.494444,30,5.314798
19.494444,30,5.336728
19.494444,30,5.366648
19.494444,30,5.390584
19.494444,30,5.440452
19.494444,30,5.463247
19.494444,30,5.493166
19.494444,30,5.517102
19.494444,30,5.552009
19.494444,30,5.590064
19.494444,30,5.640929
19.494444,30,5.661872
19.494444,30,5.693787
19.494444,30,5.717723
19.494444,30,5.747669
19.494444,30,5.775597
19.494444,30,5.857107
19.494444,30,5.880044
19.494444,30,5.908968
19.494444,30,5.935896
19.494444,30,5.970802
19.494444,30,5.999726
19.494444,30,6.063554
19.494444,30,6.087489
19.494444,30,6.119405
19.494444,30,6.142344
19.494444,30,6.173261
20.089766,30,6.197197
19.494444,30,6.247063
19.494444,30,6.268007
19.494444,30,6.295932
19.494444,30,6.314882
19.494444,30,6.343832
19.494444,30,6.363752
19.494444,30,6.40564
19.494444,30,6.43556
19.494444,30,6.46538
19.494444,30,6.486325
19.494444,30,6.514249
19.494444,30,6.539197
19.494444,30,6.585061
19.494444,30,6.606004
19.494444,30,6.638917
20.186682,30,6.665881
19.494444,30,6.698786
19.494444,30,6.722694
19.604392,30,6.775572
19.494444,30,6.799488
19.494444,30,6.829407
19.494444,30,6.850381
19.706302,30,6.879275
19.494444,30,6.936122
19.494444,30,6.974021
19.494444,30,6.996959
19.494444,30,7.025882
19.494444,30,7.049818
19.795702,30,7.080795
19.494444,30,7.113708
19.494444,30,7.16533
19.494444,30,7.197994
19.494444,30,7.241896
19.961111,30,7.264231
19.494444,30,7.293154
19.494444,30,7.336074
19.844808,30,7.378582
20.262429,30,7.400229
19.782928,30,7.430148
19.828196,30,7.453087
20.094444,30,7.484046
19.986586,30,7.516381
19.52377,30,7.562283
19.494444,30,7.586777
19.961111,30,7.616096
20.013575,30,7.639065
19.618731,30,7.668007
19.494444,30,7.704888
20.397264,30,7.734809
20.019446,30,7.757242
20.001827,30,7.787182
20.269625,30,7.810374
20.473333,30,7.837322
20.306812,30,7.872353
19.936851,30,7.898244
20.585464,30,7.922181
20.561111,30,7.951497
19.692252,30,7.975316
21.12657,30,8.003241
19.853339,30,8.040215
20.604002,30,8.071281
21.644605,30,8.093288
20.890697,30,8.121251
19.869356,30,8.144173
20.760078,30,8.176774
20.48051,30,8.215695
20.844334,30,8.243614
20.922916,30,8.266586
20.626064,30,8.294505
