#{"t_start": 1693742778.9078677, "env_id": null}
r,l,t
224.5,242,3.05724
218.5,243,3.374134
217.5,236,3.611578
223.0,241,3.927746
224.5,243,4.206829
234.0,248,4.441184
233.5,249,4.744473
234.0,248,5.036951
233.0,248,5.329337
235.0,248,5.5809
233.0,248,5.88319
236.5,248,6.185238
233.0,247,6.430583
233.0,247,6.724857
236.0,247,7.024117
234.5,246,7.264686
237.5,248,7.546936
236.0,248,7.815214
237.5,249,8.030638
238.0,248,8.292922
238.5,249,8.554224
239.5,249,8.766656
238.0,249,9.039926
238.5,248,9.301317
235.5,245,9.515716
237.0,247,9.787987
239.0,248,10.055273
237.5,248,10.289815
237.5,248,10.58406
241.0,249,10.880317
238.0,248,11.172339
238.0,247,11.414938
234.0,246,11.710144
237.0,247,12.001331
239.5,248,12.233528
237.5,247,12.545693
235.5,246,12.810984
239.5,248,13.033391
239.5,248,13.377659
238.5,247,13.649932
240.0,248,13.886306
237.5,247,14.171236
238.5,248,14.450518
238.5,248,14.698926
237.5,246,14.992566
239.5,249,15.289667
237.5,247,15.540032
239.5,248,15.829259
238.0,246,16.135141
236.5,246,16.420391
239.5,249,16.722664
237.5,246,17.02685
242.0,249,17.277854
239.5,248,17.56817
235.5,245,17.863354
238.5,247,18.100447
240.0,248,18.393703
236.5,246,18.695884
241.5,247,18.991114
238.0,248,19.233605
237.0,247,19.532883
238.0,249,19.826145
236.5,247,20.059522
237.0,247,20.345502
237.5,248,20.638748
230.5,241,20.87618
236.0,246,21.175076
238.0,247,21.460372
238.5,247,21.708717
239.5,247,22.008024
238.5,246,22.303977
240.0,248,22.547503
238.5,247,22.847432
236.5,246,23.151166
240.0,248,23.401547
237.5,247,23.698814
236.5,247,24.008985
242.5,248,24.25718
239.5,248,24.53645
240.0,248,24.819691
241.0,248,25.061689
239.0,247,25.338089
239.0,247,25.629282
240.5,247,25.87381
235.5,245,26.165072
235.5,245,26.454491
235.5,245,26.749758
238.0,245,26.991113
239.5,248,27.277478
238.5,247,27.564714
239.0,248,27.807744
238.5,247,28.093667
238.0,248,28.379901
231.5,243,28.618323
238.5,248,28.894614
236.5,247,29.184692
230.0,243,29.409107
233.0,243,29.692356
230.0,242,29.991563
231.0,241,30.217703
234.0,245,30.501945
233.5,243,30.795229
239.5,247,31.039695
237.0,248,31.319767
236.0,245,31.60307
230.0,242,31.841451
240.0,247,32.129684
241.5,248,32.412056
