#{"t_start": 1693742680.490961, "env_id": null}
r,l,t
229.5,287,2.616889
234.5,286,2.946214
239.5,290,3.267506
238.0,285,3.53142
237.0,286,3.84075
243.5,285,4.109092
242.0,283,4.448237
239.5,283,4.777006
240.0,284,5.05533
243.5,283,5.383468
245.5,284,5.709453
243.5,278,5.987683
244.0,285,6.306893
243.5,283,6.621951
242.5,283,6.895149
240.5,279,7.222305
241.5,281,7.542848
239.0,278,7.807142
242.0,280,8.132273
241.5,280,8.449508
244.0,282,8.729476
245.0,283,9.057642
246.5,283,9.389844
245.0,283,9.674813
243.5,277,10.028845
245.0,281,10.359022
240.0,275,10.633254
241.5,277,10.953437
242.0,280,11.233709
244.0,281,11.560238
242.0,275,11.899427
246.0,278,12.162697
242.0,276,12.466909
242.5,275,12.774813
250.5,284,13.054153
241.0,274,13.372107
241.0,275,13.745537
242.5,281,14.049699
243.5,285,14.376906
246.0,281,14.706692
243.5,281,14.982943
244.0,281,15.312064
243.0,281,15.62499
238.0,271,15.890302
238.0,273,16.202527
240.5,271,16.475811
233.0,264,16.782839
238.5,274,17.110965
241.0,276,17.369301
243.0,273,17.67766
241.0,272,17.997791
244.0,281,18.316997
238.5,276,18.616934
243.5,276,18.922211
239.5,273,19.180483
241.0,276,19.497298
242.5,276,19.777647
239.5,272,20.106862
244.5,276,20.430174
239.5,273,20.704371
242.0,275,21.019514
245.5,277,21.337693
243.0,273,21.591726
246.0,282,21.937838
246.0,282,22.26103
246.0,282,22.544033
245.0,282,22.861185
246.5,282,23.168446
246.0,282,23.457181
246.0,282,23.776184
246.5,282,24.069499
244.5,281,24.396726
248.0,282,24.72686
247.5,282,25.004239
244.5,277,25.327444
248.0,282,25.640513
248.5,283,25.936799
248.5,287,26.266945
247.5,286,26.601704
247.0,286,26.880992
248.0,286,27.222178
249.5,286,27.548315
246.5,285,27.825623
247.0,285,28.162777
252.5,289,28.503568
245.5,276,28.773885
248.5,283,29.102059
252.0,286,29.433198
250.0,286,29.706979
245.0,287,30.043055
247.0,286,30.359209
250.5,283,30.637419
249.5,282,30.967682
249.0,283,31.290984
249.0,283,31.571246
250.0,286,31.905534
249.0,282,32.247614
249.0,283,32.525717
248.5,286,32.856853
249.5,282,33.183975
249.0,282,33.460772
247.5,286,33.799812
249.0,287,34.147922
250.0,288,34.422191
247.0,276,34.74035
246.0,276,35.057465
245.0,276,35.321759
245.0,276,35.620596
245.0,277,35.886886
245.5,276,36.211018
245.5,276,36.527047
244.5,276,36.809368
245.5,275,37.131559
249.0,285,37.469642
249.5,287,37.740161
250.0,290,38.091355
250.0,291,38.41054
250.5,290,38.68397
251.5,290,39.010165
248.5,292,39.358291
243.5,291,39.6394
247.5,293,39.996543
247.0,291,40.34662
248.0,293,40.631714
251.0,293,40.971856
250.5,293,41.315135
256.5,292,41.604226
252.5,289,41.94838
255.0,291,42.316457
254.0,289,42.607326
258.5,291,42.945451
257.5,290,43.287699
259.5,290,43.571512
252.5,288,43.916733
256.0,288,44.259853
255.5,288,44.542986
258.0,290,44.887104
255.5,289,45.220304
251.5,285,45.563164
251.5,285,45.847518
255.0,288,46.197582
252.0,286,46.474909
250.0,285,46.805814
249.5,284,47.131098
256.0,290,47.432414
253.0,287,47.75462
260.0,290,48.086785
251.5,285,48.362022
250.0,286,48.695348
258.5,290,49.029595
251.5,285,49.323771
253.5,285,49.652592
251.5,285,49.9987
255.0,288,50.288929
256.0,289,50.621141
256.0,288,50.952418
253.0,287,51.241694
254.5,287,51.576796
262.0,290,51.919906
256.5,287,52.198171
259.5,289,52.51499
262.0,292,52.857216
258.5,289,53.185422
258.0,290,53.48535
258.0,290,53.825233
257.5,290,54.18132
255.0,288,54.473499
261.5,291,54.816444
261.0,292,55.157608
261.0,290,55.443023
263.0,290,55.782016
261.0,291,56.137111
263.0,292,56.414369
263.5,292,56.749382
262.5,292,57.093528
263.5,292,57.382755
262.5,292,57.735246
266.0,292,58.09339
264.5,293,58.398528
264.0,293,58.719517
261.5,291,59.040658
262.0,291,59.317916
264.5,292,59.643718
264.0,292,59.975927
263.5,292,60.280135
261.0,290,60.596238
265.5,290,60.936432
264.0,290,61.230085
264.0,290,61.560457
260.0,290,61.884443
264.5,290,62.162699
259.5,290,62.47888
266.0,289,62.810644
262.0,285,63.07562
264.0,289,63.424784
266.5,289,63.758774
262.5,288,64.042017
265.5,289,64.383152
264.0,291,64.702256
257.0,285,64.991548
257.0,283,65.32272
257.0,282,65.650913
253.0,280,65.916966
254.0,279,66.246016
264.0,284,66.572999
258.0,281,66.84233
265.0,285,67.157487
263.5,285,67.502211
256.0,280,67.771511
261.0,285,68.100612
264.5,286,68.4328
260.0,287,68.708734
257.0,281,69.041883
265.0,289,69.383028
264.0,289,69.668947
261.0,288,70.011329
260.5,285,70.35138
260.5,287,70.628399
259.0,284,70.964688
260.5,288,71.293796
261.0,284,71.576824
264.0,285,71.907959
258.0,288,72.246054
265.0,286,72.523329
260.5,285,72.848493
267.0,289,73.167749
263.5,287,73.45719
263.0,285,73.786386
261.5,285,74.151237
262.0,285,74.433688
264.0,286,74.760432
262.0,288,75.102526
260.5,285,75.392494
262.5,285,75.718387
259.5,285,76.050507
260.0,286,76.355788
255.5,281,76.683115
255.5,283,77.008286
261.5,286,77.293523
258.0,286,77.625554
254.5,279,77.941709
260.5,286,78.215038
264.0,285,78.541183
265.5,285,78.873333
265.0,287,79.158492
262.5,285,79.487683
268.5,290,79.841336
268.5,290,80.125576
268.5,289,80.436438
266.0,285,80.757325
270.0,290,81.024637
268.0,290,81.351736
267.5,290,81.667892
270.5,292,81.95925
270.5,293,82.316543
270.0,290,82.664402
270.0,289,82.947849
269.5,290,83.26899
269.5,290,83.595079
269.0,290,83.888508
268.5,291,84.213629
268.0,290,84.550145
269.5,290,84.8404
270.0,290,85.178518
269.0,291,85.515577
264.0,287,85.787914
269.0,290,86.141062
269.0,290,86.479131
270.0,290,86.749318
266.5,288,87.07542
269.0,290,87.414619
268.0,290,87.700717
269.5,289,88.03284
270.5,291,88.391979
272.0,291,88.682833
273.0,291,89.026966
272.0,291,89.360023
270.5,291,89.656248
272.5,291,89.97142
273.0,290,90.311474
274.5,290,90.597139
274.0,290,90.940309
274.5,290,91.272421
274.5,291,91.553413
271.5,290,91.89151
274.0,291,92.255619
274.0,291,92.537668
274.5,291,92.869792
274.0,291,93.19694
274.5,291,93.474613
273.0,291,93.813492
273.5,291,94.146665
273.5,291,94.437846
273.5,291,94.768905
273.5,291,95.10401
270.5,289,95.42721
272.0,291,95.698748
273.0,291,96.009917
273.5,291,96.370041
272.5,291,96.664521
275.5,291,97.002672
