#{"t_start": 1693741556.4291022, "env_id": null}
r,l,t
223.5,278,2.637
220.0,280,2.93221
222.0,280,3.22044
215.0,274,3.460798
214.0,264,3.716182
206.5,268,3.978442
221.5,278,4.240996
221.5,278,4.492284
220.0,275,4.756664
203.5,271,5.04097
224.0,276,5.319338
230.5,280,5.598652
228.5,279,5.858196
230.5,278,6.127499
217.5,262,6.39781
204.5,247,6.619349
205.5,254,6.875666
206.0,253,7.169851
221.5,259,7.41442
240.0,280,7.698972
232.5,276,7.973267
239.0,280,8.226605
237.5,273,8.491911
231.5,276,8.76404
230.0,273,9.048279
234.0,272,9.320748
229.0,270,9.585857
230.5,269,9.840255
228.5,271,10.108578
240.5,280,10.386875
234.0,279,10.643925
239.0,277,10.920208
234.5,278,11.228441
231.0,277,11.474783
231.0,276,11.749952
239.0,278,12.019326
235.0,274,12.277664
233.0,272,12.555794
234.0,273,12.815166
234.5,270,13.100433
233.0,273,13.371743
228.5,270,13.643097
234.5,272,13.896544
233.5,274,14.163877
243.5,278,14.442132
239.0,276,14.700432
235.5,274,14.976653
233.0,274,15.277848
237.0,276,15.532168
232.5,272,15.802161
232.0,277,16.081439
236.5,274,16.32978
233.0,274,16.600883
233.5,278,16.876318
229.0,275,17.201576
238.0,274,17.450904
237.0,275,17.72223
236.0,277,17.99358
235.5,279,18.250989
237.5,277,18.530339
239.0,276,18.805326
238.0,274,19.058804
239.5,273,19.332072
240.0,277,19.611403
236.5,274,19.868838
233.5,275,20.132163
237.5,274,20.407522
234.0,276,20.662858
241.0,277,20.942237
241.0,279,21.219516
239.0,274,21.465816
234.5,273,21.738208
233.5,273,22.008484
225.5,272,22.252842
228.0,274,22.525114
232.0,272,22.791401
230.0,272,23.047781
229.5,272,23.35602
230.0,272,23.61206
235.0,273,23.861393
238.5,276,24.118927
235.0,274,24.3913
237.0,274,24.645192
237.5,274,24.912556
239.5,275,25.195966
234.5,273,25.445327
238.5,275,25.720373
235.5,272,25.988656
237.5,271,26.220117
239.5,275,26.492389
240.0,273,26.768287
232.5,270,27.006657
241.0,276,27.3248
239.0,276,27.594633
238.0,278,27.857953
237.5,276,28.096329
241.0,278,28.377564
241.5,277,28.684397
241.0,278,28.92276
235.5,274,29.17611
230.5,274,29.448355
233.0,274,29.700464
234.0,274,29.972748
233.0,273,30.222115
239.0,277,30.459436
241.0,277,30.703667
242.5,276,30.956962
233.5,275,31.198338
242.0,277,31.466663
239.5,277,31.729133
240.0,277,31.981459
237.5,276,32.253869
239.0,276,32.523149
242.5,277,32.783274
239.5,278,33.056535
241.5,277,33.322824
234.5,277,33.594978
236.0,276,33.845309
238.0,277,34.123701
240.0,276,34.3961
238.0,276,34.65432
244.0,278,34.920567
238.0,276,35.196859
241.0,278,35.452222
239.5,275,35.722456
237.0,277,35.985753
242.0,277,36.239117
238.5,275,36.508604
242.0,276,36.78202
239.0,277,37.03633
239.0,276,37.332597
241.5,276,37.619029
234.5,276,37.853403
231.5,273,38.113783
240.0,277,38.377107
238.5,277,38.61835
237.5,273,38.882721
238.0,276,39.179885
240.0,278,39.436332
240.0,275,39.707393
234.5,275,39.981659
239.0,276,40.251937
242.0,277,40.500338
243.5,278,40.775502
241.0,274,41.045813
240.0,273,41.298164
235.0,273,41.565175
242.5,277,41.835571
238.5,275,42.086864
238.0,276,42.362234
239.5,276,42.635411
242.0,276,42.890784
241.5,277,43.165325
239.5,276,43.438654
233.5,272,43.688808
237.5,273,43.960098
238.0,276,44.230419
236.0,274,44.480822
239.0,276,44.754682
241.5,273,45.027008
240.5,275,45.293253
239.5,274,45.545501
239.5,274,45.814867
243.5,278,46.069184
238.5,272,46.336635
238.0,274,46.663126
235.5,274,46.917481
239.0,275,47.186761
238.5,274,47.450879
239.5,273,47.713217
237.5,276,47.971583
238.5,274,48.240991
239.5,273,48.492392
242.0,275,48.762919
236.0,273,49.028227
238.0,274,49.320473
234.0,273,49.575475
238.0,274,49.854691
238.5,274,50.118031
236.5,274,50.376553
238.5,273,50.647519
239.5,278,50.920824
237.0,274,51.160266
236.0,276,51.4346
241.0,273,51.703742
243.5,278,51.957116
239.0,273,52.218417
243.5,277,52.492767
238.0,276,52.75074
238.0,274,53.022096
241.0,277,53.298357
240.0,277,53.547738
245.0,277,53.821235
238.0,278,54.093507
241.5,277,54.351908
239.5,276,54.626914
240.5,277,54.89627
242.0,277,55.151775
236.0,274,55.454049
240.5,274,55.723066
238.5,274,55.974396
235.5,274,56.233768
238.0,276,56.509006
240.5,274,56.763081
241.5,277,57.036568
242.0,275,57.30418
237.5,273,57.577112
239.0,273,57.83744
240.5,277,58.109798
237.0,273,58.375068
243.5,277,58.635078
237.5,274,58.904527
240.5,275,59.16785
238.5,275,59.422301
237.5,275,59.687289
238.0,273,59.954618
234.5,273,60.201127
234.5,273,60.476489
240.0,274,60.744572
241.5,278,60.995901
238.0,274,61.285127
235.5,274,61.541442
241.0,274,61.799547
237.0,275,62.063883
235.5,274,62.340101
236.5,274,62.594335
241.0,274,62.867881
240.5,274,63.124239
234.5,275,63.408608
234.5,273,63.68345
235.0,274,63.947734
231.0,274,64.203051
239.0,274,64.471472
237.5,274,64.734923
243.5,277,64.991404
242.0,275,65.296796
238.0,274,65.55767
237.5,275,65.805192
239.0,274,66.071499
235.5,273,66.339787
239.5,275,66.607955
241.5,277,66.865394
240.0,275,67.135795
240.5,275,67.439092
235.0,274,67.702142
241.5,277,67.98243
242.0,277,68.240769
242.0,278,68.487282
240.5,274,68.750393
244.5,275,69.013653
241.0,278,69.272986
245.5,278,69.518332
243.0,278,69.769208
240.5,275,70.00359
240.0,274,70.256932
241.5,275,70.519205
238.5,274,70.796164
240.5,277,71.056468
236.5,274,71.316772
241.5,274,71.552865
237.0,274,71.793223
239.5,274,72.046546
238.5,273,72.281916
238.0,275,72.534242
242.0,274,72.796364
242.5,275,73.039741
233.5,274,73.323994
242.0,277,73.6
240.5,274,73.842353
238.5,277,74.108675
238.0,275,74.378061
238.5,276,74.639158
241.0,277,74.900545
245.0,277,75.164801
241.0,275,75.437159
241.5,278,75.689286
239.5,274,75.955679
240.0,274,76.269887
238.5,275,76.531337
239.5,274,76.801373
238.0,274,77.065697
240.5,275,77.343092
236.0,274,77.61655
237.5,274,77.883854
239.0,274,78.139291
238.0,273,78.410566
239.5,274,78.680773
237.5,274,78.926134
239.5,274,79.192395
239.0,274,79.493617
239.5,275,79.744891
240.0,273,80.009337
240.0,274,80.275668
241.0,274,80.526057
237.0,274,80.79837
