#{"t_start": 1693742161.8583455, "env_id": null}
r,l,t
853.0,1003,3.305682
869.5,1025,4.325535
885.5,1017,5.30796
879.5,1014,6.305439
876.0,1020,7.212718
844.0,1013,8.188589
880.0,1018,9.185254
890.5,1017,10.156407
886.5,1015,11.095931
894.0,1018,12.027267
897.0,1021,13.049906
894.5,1023,14.025219
899.0,1020,14.962904
891.0,1018,15.939309
890.0,1018,16.903652
897.0,1022,17.885879
906.0,1019,18.801093
888.5,1017,19.741284
897.5,1020,20.735571
903.5,1020,21.713401
890.0,1018,22.672382
903.0,1022,23.612055
891.0,1019,24.576411
895.5,1022,25.476087
915.5,1020,26.429876
905.0,1022,27.329221
901.5,1017,28.301926
919.5,1021,29.303956
896.5,1021,30.261468
919.5,1022,31.207865
910.0,1021,32.187153
913.5,1024,33.185899
928.5,1023,34.162319
896.0,1021,35.141748
912.5,1021,36.089453
903.5,1015,37.052087
916.5,1017,38.005575
901.0,1018,39.00712
855.5,1016,39.952459
895.0,1023,40.956749
917.0,1017,41.932213
895.5,1012,42.90399
891.0,1011,43.839679
903.5,1016,44.803909
909.5,1012,45.785335
909.0,1017,46.785553
909.0,1011,47.701438
901.5,1013,48.673773
908.0,1012,49.641018
897.5,1013,50.632069
906.0,1011,51.568624
914.5,1013,52.526203
915.5,1011,53.478698
921.0,1010,54.447275
910.0,1013,55.456487
917.5,1018,56.39712
918.5,1016,57.374683
909.5,1010,58.345364
904.0,1009,59.315626
920.0,1015,60.232216
918.0,1011,61.204541
902.5,1010,62.157382
909.5,1012,63.108922
902.0,1011,64.050114
907.5,1013,65.033304
913.5,1016,65.999865
914.5,1016,67.069157
893.0,1011,67.993505
920.5,1016,68.995734
919.5,1014,69.966918
913.0,1014,70.960391
903.0,1008,71.845789
923.5,1015,72.8446
906.5,1008,73.810143
917.5,1009,74.809838
907.0,1007,75.752418
915.5,1015,76.717069
904.5,1015,77.691305
908.0,1009,78.65485
905.5,1010,79.603483
915.0,1013,80.529483
905.0,1009,81.507796
916.5,1009,82.469664
879.5,1001,83.452057
902.5,1009,84.382379
906.0,1009,85.358684
900.5,1006,86.322301
904.5,1008,87.318697
911.0,1014,88.244566
897.5,1009,89.231415
915.0,1012,90.155965
905.5,1003,91.122411
907.5,1009,92.041399
888.0,1004,92.98459
881.0,1001,93.933725
897.5,1006,94.923947
920.5,1011,95.850358
912.5,1006,96.842836
911.0,998,97.793004
910.0,1007,98.752214
902.5,1006,99.664599
907.5,1005,100.610015
910.5,1011,101.589338
896.5,1007,102.561895
914.5,1016,103.524236
917.0,1009,104.481709
912.0,1002,105.420397
904.5,1008,106.353064
910.0,1006,107.349297
886.5,1004,108.26765
907.0,999,109.222164
909.5,1004,110.165577
917.0,1010,111.140882
919.5,1007,112.063818
915.0,1010,113.047224
914.5,1009,113.992991
904.0,1009,114.973753
910.0,1012,115.886286
925.0,1024,116.911169
922.5,1011,117.827688
916.5,1020,118.8321
919.5,1014,119.770123
910.0,1016,120.748273
918.0,1016,121.687045
917.0,1012,122.660808
923.0,1012,123.575216
927.0,1008,124.538611
915.5,1012,125.51687
927.0,1019,126.488392
906.0,1007,127.429893
921.0,1012,128.400851
912.0,1008,129.385082
922.0,1016,130.349302
922.5,1016,131.26609
928.0,1019,132.245675
909.5,1018,133.225985
915.5,1021,134.20051
927.0,1018,135.161646
925.5,1016,136.085366
919.5,1015,137.079813
917.0,1018,138.061155
