#{"t_start": 1693743859.0794525, "env_id": null}
r,l,t
520.5,577,3.185169
517.5,575,3.830456
523.0,572,4.466402
518.5,574,5.002214
519.5,575,5.639568
518.0,573,6.262641
523.5,574,6.879991
526.5,575,7.4542
523.0,575,8.100268
522.5,574,8.713693
520.0,572,9.262002
529.5,574,9.884337
523.5,572,10.529506
527.5,572,11.140831
533.0,572,11.696398
530.5,573,12.307478
539.0,573,12.905586
532.5,572,13.517921
530.5,575,14.063179
525.0,573,14.688533
530.0,574,15.314564
536.5,573,15.859119
535.0,573,16.478782
537.5,573,17.099874
535.0,574,17.709254
538.0,573,18.257797
535.0,573,18.872175
538.0,573,19.481352
543.0,572,20.098356
539.0,573,20.646933
534.5,574,21.259001
539.0,574,21.872396
541.5,574,22.425537
537.5,573,23.023615
545.0,573,23.658916
538.0,573,24.269353
539.5,573,24.809877
534.0,573,25.423414
539.5,571,26.050473
537.5,573,26.594009
545.5,573,27.205019
541.5,573,27.811399
545.5,573,28.431367
544.0,573,28.981986
538.5,573,29.584307
541.0,574,30.212299
541.5,573,30.832668
544.0,573,31.375751
536.5,573,32.015949
540.5,573,32.62944
535.0,574,33.17262
541.5,574,33.812078
541.0,573,34.439295
536.5,572,35.05536
542.5,573,35.601921
543.5,572,36.22596
541.0,574,36.825325
541.0,573,37.437128
539.0,573,38.01721
538.5,572,38.617585
544.0,574,39.235446
536.5,573,39.789006
544.0,574,40.395195
535.5,572,41.023333
537.0,572,41.652651
535.0,572,42.192878
537.5,574,42.807236
538.5,573,43.409825
537.5,573,44.046587
536.0,573,44.591144
542.0,574,45.208087
542.5,574,45.829415
539.0,573,46.371519
539.0,573,46.981657
540.5,575,47.598074
542.5,574,48.214746
542.0,574,48.758292
546.0,575,49.3716
541.5,575,50.005746
539.0,574,50.547325
542.5,575,51.160339
543.5,575,51.796794
542.5,575,52.435849
544.0,575,52.988098
543.0,574,53.616472
542.5,574,54.276747
544.0,574,54.909886
534.0,573,55.445454
540.0,574,56.07078
541.5,574,56.680124
542.0,573,57.233694
540.5,575,57.881028
539.0,574,58.507226
538.5,575,59.122481
539.5,573,59.660023
537.0,573,60.280048
537.5,574,60.900175
537.0,573,61.532518
537.0,572,62.103579
543.0,572,62.717937
544.0,573,63.329141
543.5,572,63.873648
542.0,573,64.495772
547.0,573,65.135756
546.0,574,65.776926
545.5,573,66.320511
543.0,574,66.950633
544.0,573,67.57293
540.0,574,68.198967
540.5,573,68.745504
541.5,574,69.371539
540.5,574,70.008848
544.5,574,70.552395
544.5,574,71.170853
544.0,575,71.808199
539.5,574,72.424157
541.0,575,72.996354
546.0,576,73.646786
540.5,575,74.302725
545.0,576,74.92013
539.0,574,75.472698
544.0,575,76.104797
540.5,574,76.735106
544.0,576,77.268237
545.0,574,77.883593
544.5,575,78.497876
545.5,575,79.120533
540.5,573,79.655103
539.0,574,80.252291
545.0,575,80.861822
543.5,574,81.414562
541.0,573,82.028653
538.5,573,82.660989
540.0,573,83.279137
540.0,574,83.836646
539.5,573,84.446187
541.0,575,85.078604
539.0,576,85.685974
534.5,574,86.236765
536.0,575,86.833198
537.0,574,87.446723
534.5,575,87.989019
537.0,573,88.614385
540.5,575,89.214449
542.5,574,89.833804
538.5,573,90.400969
543.5,572,91.014936
543.0,575,91.619322
541.0,572,92.240339
545.0,575,92.786841
541.5,576,93.405543
546.0,574,94.010581
537.0,574,94.560107
546.0,575,95.195749
547.5,575,95.818048
542.0,575,96.420754
546.5,574,96.958855
548.0,574,97.576216
546.0,575,98.200104
546.5,574,98.815459
545.0,574,99.366549
545.0,574,99.989473
542.0,574,100.609841
542.5,574,101.148212
540.0,574,101.796483
540.5,573,102.405582
543.0,574,103.029752
542.5,575,103.580309
542.5,574,104.210287
546.0,574,104.822428
548.5,574,105.441762
547.5,574,105.985811
545.0,574,106.59714
541.5,574,107.224085
543.5,574,107.807525
545.0,574,108.439637
547.0,574,109.054942
541.0,574,109.667333
547.0,574,110.216145
547.5,574,110.832539
542.5,575,111.463988
541.0,574,112.135076
538.0,574,112.689667
542.5,574,113.30584
541.0,574,113.936931
545.5,574,114.477451
548.0,574,115.085263
539.0,574,115.699633
541.0,574,116.320587
545.5,574,116.86613
544.0,574,117.480227
542.5,574,118.106419
543.0,574,118.654964
542.5,574,119.263849
545.5,574,119.872221
550.0,574,120.48144
541.5,574,121.036969
538.5,574,121.669318
542.5,575,122.308625
541.0,574,122.951593
545.5,575,123.504116
542.5,575,124.123146
542.0,575,124.714566
542.5,574,125.270439
543.5,575,125.892775
545.5,575,126.503391
545.5,575,127.105134
544.5,575,127.621751
547.0,575,128.183884
546.0,575,128.748376
545.0,575,129.360594
549.0,574,129.904941
547.5,574,130.527314
545.5,574,131.131386
547.5,574,131.675902
541.5,574,132.28779
547.5,574,132.887187
545.0,574,133.477276
545.0,574,134.037518
545.0,574,134.647846
541.5,574,135.252054
545.5,574,135.862413
547.0,574,136.413415
547.0,574,137.023633
549.5,574,137.672871
548.0,574,138.219987
552.0,574,138.846312
545.0,573,139.448316
546.5,573,140.057695
547.5,573,140.596293
551.5,574,141.212205
551.0,574,141.832521
547.5,574,142.453633
549.0,574,142.987014
551.5,574,143.605402
547.5,574,144.221497
548.5,575,144.803313
547.0,575,145.429935
547.5,575,146.056135
546.5,575,146.679469
544.5,575,147.23728
549.0,575,147.852636
545.0,575,148.47384
547.5,575,149.084957
542.5,575,149.58861
541.0,574,150.156648
543.5,574,150.759051
540.5,575,151.305214
541.5,575,151.91755
540.0,575,152.535897
536.5,574,153.167974
541.0,574,153.702544
543.5,574,154.346146
544.5,574,154.980833
542.5,574,155.603186
538.0,574,156.146374
541.5,574,156.75474
542.0,574,157.375993
538.0,574,157.918312
540.5,574,158.53874
540.5,574,159.150128
548.0,574,159.761564
