#{"t_start": 1693741769.8460498, "env_id": null}
r,l,t
94.0,104,2.450145
88.0,101,2.57182
86.0,99,2.661581
86.0,99,2.772284
85.5,99,2.882076
86.0,99,2.976822
86.0,99,3.080685
87.5,100,3.174736
87.5,99,3.286505
86.0,99,3.397282
87.5,100,3.488031
87.5,100,3.596712
86.0,99,3.706455
87.5,100,3.799241
87.5,100,3.908987
87.5,100,3.996179
87.5,100,4.104546
87.5,100,4.212454
87.5,100,4.301257
87.5,100,4.407935
87.5,100,4.51368
87.5,100,4.62041
87.5,100,4.728085
87.5,100,4.82092
88.0,101,4.932726
87.5,100,5.043405
87.5,100,5.134288
87.5,100,5.258627
87.5,100,5.360355
87.5,100,5.474169
87.5,100,5.584893
87.5,100,5.675686
87.5,100,5.786412
87.5,100,5.879171
87.5,100,5.993993
87.5,100,6.104738
87.5,100,6.191153
87.5,100,6.309835
87.5,100,6.423571
87.5,100,6.528251
87.5,100,6.636961
86.0,99,6.723728
87.5,100,6.831515
86.0,99,6.942251
87.5,100,7.027989
87.5,100,7.137361
87.5,100,7.229177
87.5,100,7.338873
87.5,100,7.446585
87.5,100,7.535321
87.5,100,7.64612
87.5,100,7.761797
87.5,100,7.853515
88.0,101,7.963331
88.0,101,8.054181
88.0,101,8.166853
88.0,101,8.278647
88.0,101,8.374429
87.5,101,8.478152
88.0,101,8.583907
88.5,101,8.671682
89.0,101,8.780383
88.5,101,8.87326
88.5,101,8.989065
87.5,101,9.09984
90.5,102,9.193221
91.0,102,9.305884
89.0,101,9.416595
90.0,102,9.508342
88.0,101,9.618049
90.0,102,9.711835
89.5,101,9.822529
88.0,101,9.934255
88.0,101,10.031023
88.0,101,10.14753
88.0,101,10.259319
88.0,101,10.351091
88.0,101,10.463853
88.0,101,10.587523
88.0,101,10.701257
87.5,100,10.811922
87.5,100,10.903803
87.5,100,11.011487
87.5,100,11.123617
87.5,100,11.214947
88.0,101,11.329664
87.5,100,11.422467
88.0,101,11.534225
87.0,100,11.643056
88.0,101,11.736835
87.5,100,11.846658
86.5,100,11.938527
88.0,101,12.048276
88.0,101,12.160722
88.0,101,12.253488
88.0,101,12.365213
88.0,101,12.47492
88.0,101,12.572666
88.0,101,12.685358
88.0,101,12.777125
88.0,101,12.887886
88.0,101,12.998753
88.0,101,13.096496
88.0,101,13.209338
88.0,101,13.323008
88.0,101,13.414819
88.0,101,13.525546
88.0,101,13.617289
87.5,100,13.732023
87.5,100,13.845831
87.5,100,13.944555
88.0,100,14.057709
88.5,100,14.170252
88.0,100,14.264041
89.0,100,14.372751
90.5,101,14.466536
90.5,101,14.609173
91.0,101,14.723945
91.0,101,14.814711
90.0,100,14.928436
90.0,100,15.021159
90.5,101,15.133072
89.0,100,15.243802
90.5,101,15.334533
91.0,101,15.445237
91.0,101,15.553947
91.0,101,15.642709
91.0,101,15.75744
91.0,101,15.848161
91.0,101,15.959861
91.0,101,16.07256
91.0,101,16.167843
90.5,101,16.286527
90.5,101,16.402217
91.5,101,16.495968
91.0,101,16.600687
90.5,101,16.687454
91.5,101,16.795167
90.5,101,16.897957
91.0,101,16.987716
91.0,101,17.094518
89.5,100,17.203839
89.0,100,17.296555
89.5,100,17.409352
89.5,100,17.499072
89.5,100,17.608786
91.0,101,17.720507
90.0,100,17.808285
90.5,100,17.920038
90.0,100,18.030732
89.0,100,18.123495
89.0,100,18.235834
89.0,100,18.326632
89.0,100,18.438378
89.5,100,18.563025
89.0,100,18.65079
89.0,100,18.764488
90.0,100,18.857343
87.5,100,18.970026
89.5,100,19.083772
89.0,100,19.173289
88.5,100,19.286009
88.0,100,19.397882
89.0,101,19.489698
91.5,101,19.602415
92.0,101,19.696183
93.0,101,19.809861
93.0,101,19.920655
93.0,101,20.014392
92.5,101,20.130116
91.0,100,20.241722
92.0,101,20.334484
90.5,100,20.443194
90.0,100,20.568971
91.0,100,20.678688
90.5,100,20.788357
90.5,100,20.880113
92.0,101,20.993808
91.5,100,21.08461
90.0,100,21.195608
90.0,100,21.30752
91.0,100,21.39728
91.5,100,21.508039
89.5,100,21.62071
90.5,100,21.710471
89.0,100,21.821174
89.5,100,21.909938
89.0,100,22.018646
88.5,100,22.132319
88.0,100,22.225071
90.5,100,22.334805
89.5,100,22.446516
89.5,100,22.538235
89.5,100,22.647941
95.5,101,22.739696
96.5,103,22.856462
96.0,103,22.970177
92.0,102,23.062954
95.0,103,23.176385
95.5,103,23.290082
95.5,103,23.385857
98.0,103,23.497558
95.5,103,23.596294
97.5,103,23.709081
95.5,102,23.819787
96.0,103,23.911582
97.0,103,24.023476
95.5,102,24.13658
95.0,102,24.227846
92.5,102,24.339547
94.5,102,24.438295
93.0,102,24.554083
94.5,102,24.666806
95.5,103,24.76255
