#{"t_start": 1693741843.2039094, "env_id": null}
r,l,t
120.5,144,2.712702
104.0,132,2.876877
105.5,133,3.027474
97.5,122,3.135186
105.5,131,3.282791
112.0,135,3.42848
113.5,135,3.554184
111.5,134,3.70781
111.0,137,3.876123
112.5,136,3.996862
112.5,134,4.140444
103.0,124,4.279185
103.0,124,4.395959
114.0,136,4.544525
109.0,135,4.696266
109.5,132,4.82309
109.5,132,4.966717
109.5,132,5.088438
104.0,129,5.233093
108.5,132,5.38068
108.5,132,5.506424
106.5,129,5.664046
107.0,129,5.806797
107.0,129,5.926549
107.0,129,6.070146
107.0,129,6.214759
107.0,129,6.330495
107.0,129,6.483158
107.0,129,6.624809
107.0,129,6.750444
107.0,129,6.89718
112.5,134,7.048872
113.5,136,7.174526
108.0,130,7.324051
114.0,135,7.500631
115.0,136,7.631358
114.0,135,7.777885
114.5,136,7.931336
114.0,136,8.055921
113.5,136,8.207567
113.0,136,8.365282
113.0,136,8.481974
114.5,136,8.635561
115.5,136,8.791148
121.0,139,8.920828
112.5,136,9.073393
116.0,136,9.220998
120.5,139,9.374681
113.5,135,9.501377
120.0,137,9.65297
121.0,138,9.806383
120.5,138,9.932075
120.5,138,10.087699
121.5,138,10.240397
120.5,138,10.36612
120.5,138,10.512802
119.5,139,10.666873
119.5,137,10.792683
118.5,137,10.943296
119.5,137,11.092916
119.5,137,11.248595
119.5,138,11.376281
117.5,137,11.547862
121.0,138,11.689444
121.0,138,11.82199
117.5,137,11.973584
117.5,137,12.12623
119.5,137,12.252929
117.5,137,12.410533
121.5,138,12.571761
120.5,138,12.698513
119.5,138,12.847616
122.0,138,13.011751
119.0,138,13.163354
121.5,138,13.291748
112.0,135,13.441882
119.0,137,13.627386
117.5,137,13.751054
118.5,136,13.895332
118.5,137,14.0669
119.5,137,14.186586
120.5,137,14.328207
116.5,136,14.4749
117.5,137,14.600552
117.5,137,14.748128
121.0,138,14.906665
120.5,138,15.034323
119.0,137,15.187913
118.5,138,15.340603
118.0,137,15.523471
115.5,136,15.647985
117.5,137,15.797532
117.0,137,15.95213
117.5,137,16.081784
112.5,134,16.230386
118.5,136,16.38607
119.0,137,16.511756
112.0,134,16.657398
118.5,137,16.813911
116.5,137,16.942708
115.0,137,17.098357
117.5,137,17.249951
116.0,136,17.371677
116.5,137,17.553674
116.5,136,17.707258
119.0,137,17.862686
117.5,137,17.988386
118.5,137,18.132002
119.5,137,18.267639
121.5,138,18.393304
121.5,139,18.542948
121.0,139,18.692588
120.0,141,18.816934
120.0,141,18.972482
118.5,140,19.124141
111.0,140,19.241826
122.0,142,19.393425
124.0,144,19.577927
119.0,142,19.733551
122.0,143,19.86202
122.5,140,20.014667
124.5,141,20.170291
124.0,141,20.29895
125.0,142,20.454605
124.5,142,20.612308
124.5,142,20.772061
123.5,144,20.909785
123.5,144,21.069357
124.0,143,21.224941
125.0,142,21.353707
122.5,142,21.516382
121.0,141,21.67101
122.5,143,21.828509
124.5,142,21.961117
121.5,143,22.120772
119.5,142,22.277385
124.0,143,22.405101
124.0,143,22.560685
124.5,142,22.714301
120.5,144,22.871796
122.5,143,22.997441
124.5,143,23.164036
124.0,143,23.318705
123.0,143,23.473293
122.0,142,23.616909
122.0,143,23.772566
119.5,142,23.929943
118.5,143,24.062585
121.5,143,24.228141
118.0,143,24.39181
122.0,144,24.545479
124.0,144,24.676101
119.0,143,24.834568
122.0,144,24.988157
121.5,144,25.123936
124.5,144,25.275505
123.0,144,25.431089
124.5,142,25.618588
123.5,143,25.745249
123.0,142,25.900977
126.0,142,26.055567
126.5,142,26.185242
123.0,142,26.339867
125.0,142,26.492484
122.0,142,26.644078
123.0,142,26.772816
125.0,143,26.931073
123.0,143,27.090706
125.5,142,27.219325
126.0,143,27.373911
125.0,143,27.53548
126.0,142,27.691064
124.0,142,27.815526
123.0,143,27.974076
126.0,142,28.132753
123.0,144,28.260411
125.0,143,28.419142
126.0,142,28.582672
123.0,142,28.73436
122.0,143,28.862044
123.5,142,29.015654
122.0,144,29.172274
124.0,143,29.328852
125.0,143,29.457508
126.0,142,29.624062
124.0,143,29.775656
124.5,142,29.905082
126.0,142,30.061752
125.0,143,30.220276
124.5,141,30.377894
124.0,142,30.503558
125.5,142,30.661357
123.5,143,30.818869
126.5,142,30.948552
124.0,143,31.112086
125.0,143,31.266717
125.5,142,31.424319
124.5,142,31.553979
124.5,142,31.723495
126.0,143,31.8809
126.5,142,32.007544
125.0,141,32.163136
126.0,142,32.318778
123.5,140,32.472368
127.5,142,32.605049
126.0,143,32.761629
126.0,142,32.921206
125.5,142,33.048927
125.0,143,33.20462
125.0,143,33.361246
123.0,140,33.514912
122.5,140,33.645563
124.5,142,33.88165
122.0,141,34.042221
124.0,142,34.171002
124.5,143,34.347499
124.0,143,34.495198
126.0,142,34.622866
126.0,142,34.770436
126.0,142,34.920846
125.0,141,35.074436
122.0,138,35.204118
124.5,141,35.353758
124.5,141,35.509343
125.0,141,35.666992
126.5,142,35.821587
125.5,142,35.98028
126.5,143,36.143901
126.0,143,36.266644
124.5,142,36.424263
125.0,143,36.581884
126.5,142,36.707618
127.5,142,36.86559
128.0,143,37.019302
127.0,142,37.175857
123.5,143,37.308565
125.0,143,37.466286
127.5,142,37.642863
125.0,142,37.771544
125.0,142,37.927481
123.5,142,38.08308
124.5,142,38.236672
124.5,143,38.367421
126.0,143,38.523007
124.5,143,38.68464
127.0,142,38.816028
126.0,143,38.974674
127.5,143,39.132258
126.5,142,39.288839
128.0,142,39.415554
126.0,143,39.573133
124.5,143,39.764621
125.0,143,39.921897
126.5,142,40.054613
127.0,142,40.210407
126.0,142,40.366948
124.0,142,40.491641
126.0,144,40.648403
126.0,144,40.805785
125.0,143,40.964361
127.0,143,41.092039
125.5,144,41.256649
126.0,144,41.404292
126.0,142,41.532948
125.5,143,41.695539
126.0,142,41.857048
125.0,143,42.01466
127.0,143,42.146322
125.5,142,42.300951
125.0,142,42.454579
125.5,143,42.583195
126.5,144,42.736785
126.5,142,42.891177
126.5,144,43.058729
126.5,144,43.184393
128.0,143,43.332996
125.0,144,43.490575
126.0,144,43.616239
126.0,143,43.770826
126.5,144,43.917026
126.5,143,44.065642
126.0,144,44.181319
123.5,143,44.324935
125.5,143,44.48052
126.0,143,44.63012
