#{"t_start": 1693545030.4446466, "env_id": null}
r,l,t
318.747629,492,2.987651
335.507791,492,3.383713
329.650068,492,3.782275
328.015921,492,4.154531
328.194783,492,4.514961
316.125678,492,4.894446
327.133808,492,5.271256
321.227304,492,5.654591
320.85332,492,6.043764
324.093157,492,6.751721
328.36958,492,7.13787
327.641938,492,7.524523
332.141938,492,7.909758
333.560637,492,8.298917
328.463076,492,8.684721
322.467141,492,9.081867
333.585027,492,9.475368
328.613482,492,9.865108
334.170393,492,10.254542
328.788279,492,10.990901
325.202913,492,11.383754
326.39397,492,11.771467
341.780149,492,12.156875
328.763889,492,12.56414
330.715108,492,12.948683
324.300474,492,13.337898
331.450881,492,13.738361
311.34519,492,14.123009
325.33706,492,14.512447
327.731369,492,15.196074
335.824864,492,15.587938
330.052507,492,15.974038
326.072832,492,16.355579
333.162263,492,16.756309
325.060637,492,17.144426
334.548442,492,17.535275
331.499661,492,17.928478
329.467141,492,18.314411
320.792344,492,18.708005
327.511856,492,19.387014
320.942751,492,19.781751
334.83706,492,20.168367
326.967141,492,20.558843
330.86145,492,20.95441
327.454946,492,21.341574
323.471206,492,21.731311
324.873645,492,22.121114
336.682588,492,22.511225
325.694783,492,22.899967
330.812669,492,23.587317
318.064702,492,23.979117
327.194783,492,24.365639
324.206978,492,24.753994
335.670393,492,25.11571
328.788279,492,25.472819
330.857385,492,25.838342
326.170393,492,26.210073
328.650068,492,26.599053
332.33706,492,26.98874
331.938686,492,27.649875
336.674458,492,28.038471
329.946816,492,28.432952
337.528117,492,28.820161
331.934621,492,29.190245
327.182588,492,29.568146
334.129743,492,29.959814
328.857385,492,30.352673
323.133808,492,30.742521
338.536247,492,31.129284
327.580962,492,31.811555
322.816734,492,32.200258
329.816734,492,32.594141
328.881775,492,32.984615
331.959011,492,33.375413
336.719173,492,33.760224
321.589092,492,34.158065
327.320799,492,34.560568
324.995596,492,34.945218
321.227304,492,35.341074
330.711043,492,36.016313
323.052507,492,36.409805
323.987466,492,36.798416
328.967141,492,37.184115
328.137873,492,37.573199
336.511856,492,37.95832
321.048442,492,38.347416
325.247629,492,38.739424
330.37771,492,39.126405
322.052507,492,39.516193
331.971206,492,40.195073
338.024051,492,40.587843
323.438686,492,40.977019
318.751694,492,41.367847
330.930556,492,41.754595
338.304539,492,42.140281
329.4021,492,42.537489
330.365515,492,42.930069
325.926491,492,43.313689
334.674458,492,43.707145
324.91836,492,44.394309
331.483401,492,44.825299
338.987466,492,45.216744
333.633808,492,45.603346
331.365515,492,45.992906
315.88584,492,46.372221
329.507791,492,46.793541
324.166328,492,47.185246
328.324864,492,47.569533
335.032182,492,47.956895
335.276084,492,48.644583
335.048442,492,49.031415
331.137873,492,49.407699
327.37771,492,49.763817
338.324864,492,50.128263
332.967141,492,50.491429
333.276084,492,50.919844
332.113482,492,51.31128
331.024051,492,51.699788
320.995596,492,52.101401
323.865515,492,52.796061
324.044377,492,53.191072
340.686653,492,53.579976
327.650068,492,53.96316
324.036247,492,54.358556
324.365515,492,54.720958
327.629743,492,55.107177
332.223238,492,55.492633
336.719173,492,55.878921
324.983401,492,56.269567
329.727304,492,56.972832
324.613482,492,57.358263
325.552507,492,57.748292
336.796409,492,58.135959
332.792344,492,58.527058
326.938686,492,58.914601
328.166328,492,59.305875
315.37771,492,59.693696
326.495596,492,60.077551
328.820799,492,60.470471
325.979336,492,61.148854
334.808604,492,61.540514
323.227304,492,61.931585
333.796409,492,62.316062
326.702913,492,62.703987
340.117547,492,63.089614
325.727304,492,63.47717
329.963076,492,63.868203
329.772019,492,64.268692
327.926491,492,64.6719
315.532182,492,65.347011
324.731369,492,65.734607
327.080962,492,66.121293
320.373645,492,66.508633
325.83706,492,66.903388
326.841125,492,67.289645
320.365515,492,67.682691
325.88584,492,68.072062
334.536247,492,68.45945
319.267954,492,68.883401
337.946816,492,69.562532
320.430556,492,69.958797
317.137873,492,70.346513
339.150068,492,70.759736
332.324864,492,71.15019
335.231369,492,71.538118
332.666328,492,71.923915
321.227304,492,72.316234
314.206978,492,72.737689
321.934621,492,73.411634
336.072832,492,73.803302
335.056572,492,74.191676
336.792344,492,74.603601
324.133808,492,74.997607
324.048442,492,75.401066
322.540312,492,75.784442
314.41023,492,76.179072
332.150068,492,76.568475
329.170393,492,76.987361
322.650068,492,77.676616
324.479336,492,78.058633
340.975271,492,78.452781
326.723238,492,78.843079
331.82893,492,79.227059
337.223238,492,79.615997
333.414295,492,80.001812
339.91836,492,80.390378
325.150068,492,80.781397
321.296409,492,81.164481
325.800474,492,81.841864
328.898035,492,82.228353
323.967141,492,82.61481
328.975271,492,83.008565
322.646003,492,83.396181
332.963076,492,83.782449
333.36145,492,84.169699
321.954946,492,84.558282
322.36958,492,84.921516
326.483401,492,85.281618
324.162263,492,85.936523
334.223238,492,86.314451
326.068767,492,86.70574
320.141938,492,87.09816
337.406165,492,87.478466
344.373645,492,87.867013
322.841125,492,88.257141
324.243564,492,88.654585
335.215108,492,89.043948
336.227304,492,89.407044
327.564702,492,90.072447
334.365515,492,90.465821
330.227304,492,90.852729
330.060637,492,91.241033
319.702913,492,91.626909
338.487466,492,92.014977
332.682588,492,92.385282
330.678523,492,92.753022
332.202913,492,93.118648
321.967141,492,93.475582
328.288279,492,94.143284
338.727304,492,94.51973
314.003726,492,94.882977
322.82893,492,95.247904
323.276084,492,95.619525
326.881775,492,96.00812
332.41836,492,96.393383
333.463076,492,96.785647
326.930556,492,97.157266
313.040312,492,97.539912
322.88584,492,98.2228
325.690718,492,98.608536
321.097222,492,99.003977
331.064702,492,99.393126
332.215108,492,99.774803
326.979336,492,100.168354
327.467141,492,100.55093
332.121612,492,100.975654
337.971206,492,101.364599
323.398035,492,101.747446
337.719173,492,102.435481
326.759824,492,102.838918
324.83706,492,103.22729
331.524051,492,103.623122
335.755759,492,104.00481
317.276084,492,104.393997
327.398035,492,104.780397
327.406165,492,105.144391
328.37771,492,105.521255
325.686653,492,105.903808
320.548442,492,106.584721
333.881775,492,106.968103
332.34519,492,107.366011
332.011856,492,107.755227
319.625678,492,108.140536
321.459011,492,108.534119
320.174458,492,108.951406
332.215108,492,109.340966
330.178523,492,109.734377
323.38584,492,110.119184
325.223238,492,110.807704
327.971206,492,111.189359
329.483401,492,111.584769
322.223238,492,111.978753
335.788279,492,112.367437
330.999661,492,112.758068
311.971206,492,113.146396
327.426491,492,113.539467
323.808604,492,113.933415
336.800474,492,114.322634
320.519986,492,115.025987
322.89397,492,115.406108
325.434621,492,115.797096
331.4021,492,116.183271
329.174458,492,116.56789
333.320799,492,116.962262
335.154133,492,117.344827
330.89397,492,117.735409
328.4021,492,118.128266
326.247629,492,118.516308
331.064702,492,119.206937
335.621612,492,119.592753
327.296409,492,119.985327
317.776084,492,120.374362
333.650068,492,120.762269
326.686653,492,121.146662
324.820799,492,121.530051
324.682588,492,121.924398
333.036247,492,122.313486
316.170393,492,122.682124
324.438686,492,123.401912
328.471206,492,123.786617
347.487466,492,124.177264
319.34519,492,124.566438
323.759824,492,124.969165
328.780149,492,125.362172
337.085027,492,125.750019
326.646003,492,126.138978
331.621612,492,126.534813
322.759824,492,126.928092
321.536247,492,127.602835
331.88584,492,127.969637
323.540312,492,128.331383
332.003726,492,128.69911
319.154133,492,129.064286
313.39397,492,129.434242
317.662263,492,129.820499
326.37771,492,130.211268
321.938686,492,130.600873
322.35332,492,131.001117
321.629743,492,131.686534
333.304539,492,132.07144
