#{"t_start": 1697444324.9245207, "env_id": null}
r,l,t
10.0,38,1.534945
10.0,38,1.575841
9.0,38,2.015661
9.0,39,2.058546
10.0,41,2.481455
10.5,40,2.524351
10.5,38,2.564245
8.5,41,2.998084
8.5,40,3.039972
11.0,38,3.461844
9.0,40,3.506738
8.5,40,3.929594
10.0,43,3.976478
11.5,38,4.017359
8.5,38,4.440228
10.0,39,4.483116
10.0,38,4.910004
9.5,38,4.9489
10.5,41,5.489468
13.5,41,5.536329
8.5,38,5.579215
12.0,41,6.017066
12.0,42,6.061946
11.5,42,6.49583
10.0,41,6.537714
9.5,38,6.98448
11.5,38,7.024375
11.0,38,7.063269
10.0,40,7.497109
10.0,42,7.540023
10.5,37,7.970843
11.5,39,8.010736
12.0,41,8.4396
13.5,44,8.486501
10.0,37,8.526368
9.0,41,8.968225
10.5,38,9.011272
9.5,40,9.440946
12.0,39,9.483831
9.0,37,9.521782
12.0,39,9.9536
10.5,39,9.997483
9.5,38,10.438042
10.5,39,10.479929
10.5,43,10.924741
10.5,36,10.965631
10.5,40,11.009513
9.5,36,11.432027
10.5,39,11.47591
11.5,37,11.905761
12.5,40,11.949644
9.5,43,12.384302
9.5,38,12.426149
9.5,37,12.466042
12.5,46,12.902886
12.0,42,12.946757
11.0,38,13.373067
11.0,43,13.418973
12.5,43,13.85079
10.5,38,13.892678
12.0,40,13.935587
12.0,44,14.477865
8.0,38,14.518766
7.5,39,14.957597
9.5,39,15.000483
10.0,39,15.433982
10.0,40,15.477865
10.0,39,15.52075
10.5,39,15.980753
10.0,42,16.025676
10.0,37,16.452341
10.5,40,16.494257
11.5,43,16.937101
12.0,41,16.981004
9.0,40,17.023889
11.0,38,17.450462
9.5,38,17.49139
11.0,38,17.920206
10.5,39,17.964088
8.5,38,18.38877
9.5,38,18.43062
10.5,39,18.472548
9.5,38,18.904354
8.5,37,18.944247
10.5,43,19.376844
9.0,38,19.417736
9.5,37,19.455706
10.0,40,19.88353
10.0,40,19.926414
10.0,36,20.348917
9.0,40,20.391839
10.5,37,20.817682
8.0,41,20.861565
10.0,38,20.901458
8.5,38,21.328999
10.0,36,21.367899
11.0,44,21.797768
12.5,43,21.846656
10.5,39,22.27934
9.5,38,22.319233
10.5,38,22.360124
8.0,38,22.795969
11.0,37,22.83389
9.5,41,23.3461
9.5,38,23.386963
8.0,37,23.429875
11.5,39,23.853714
10.5,39,23.8966
11.5,43,24.333115
10.5,44,24.379971
9.5,39,24.812814
9.0,37,24.852707
10.5,41,24.89659
8.0,41,25.329147
11.0,42,25.373029
8.0,42,25.80288
9.5,40,25.847759
13.0,43,26.27636
9.0,41,26.320253
11.0,39,26.754093
11.0,41,26.799971
9.5,37,26.838866
10.5,37,27.269372
8.5,37,27.310292
10.0,38,27.735127
11.0,41,27.781004
10.0,38,27.822892
9.0,38,28.251429
10.0,40,28.296287
9.5,37,28.743077
7.5,37,28.783969
11.0,38,28.825881
7.5,38,29.257365
11.5,41,29.301248
10.0,38,29.727109
11.5,41,29.772987
10.0,43,30.201441
9.5,39,30.245323
10.5,40,30.287211
10.5,43,30.717063
11.0,40,30.77193
11.5,38,31.194521
8.0,40,31.238404
12.0,41,31.66227
12.5,40,31.708148
12.0,40,31.751033
9.0,44,32.272252
12.0,45,32.319124
9.0,36,32.753962
9.0,40,32.796848
10.0,39,33.22142
9.5,40,33.266335
12.0,40,33.690194
8.0,39,33.734076
10.0,40,33.779981
9.5,39,34.206487
8.5,38,34.248376
11.0,40,34.680221
10.5,39,34.724115
11.5,43,35.163706
11.0,38,35.203631
8.5,42,35.24751
9.5,40,35.674341
10.0,38,35.714234
10.0,40,36.24565
12.0,40,36.287508
9.5,40,36.711374
10.5,40,36.76523
9.0,40,36.808126
11.5,40,37.245956
10.5,38,37.286849
9.5,39,37.716731
9.5,38,37.756601
10.0,41,37.801471
9.0,41,38.233526
10.0,41,38.278377
10.0,36,38.703347
8.5,40,38.750265
9.5,44,39.18296
11.0,39,39.22784
11.0,39,39.270725
9.0,38,39.690603
8.5,36,39.729499
10.0,41,40.158047
10.0,43,40.205918
11.0,41,40.629785
9.5,39,40.674714
10.5,42,41.191975
11.0,40,41.23489
12.0,39,41.272758
9.0,44,41.705602
8.5,38,41.74749
9.0,39,42.168964
9.0,37,42.204901
9.5,36,42.245791
9.5,35,42.688607
9.5,37,42.730534
8.5,42,43.16068
7.5,37,43.199576
11.0,39,43.241503
10.5,39,43.67035
10.0,39,43.712232
9.5,41,44.142772
10.0,36,44.180713
11.0,38,44.604616
8.5,37,44.642478
8.0,38,44.685363
11.0,36,45.1129
9.5,41,45.155785
11.0,41,45.584638
12.5,43,45.631544
9.0,38,46.067091
9.5,38,46.106983
8.0,41,46.152889
10.5,38,46.580744
10.5,38,46.619641
9.0,37,47.057072
9.5,38,47.100971
9.5,45,47.152816
9.0,39,47.576683
9.5,36,47.617579
11.0,39,48.045429
10.0,38,48.083946
10.5,42,48.513767
10.0,42,48.561667
9.0,36,48.599579
10.0,40,49.026438
10.5,39,49.069936
12.5,41,49.496826
11.0,39,49.538683
11.5,39,50.049318
10.5,38,50.091802
11.5,44,50.139745
8.5,38,50.572552
10.5,38,50.61349
10.0,37,51.0513
10.0,37,51.091802
9.5,38,51.133663
10.0,41,51.561519
9.0,36,51.600415
10.5,36,52.02129
9.5,38,52.06183
11.0,41,52.105688
10.0,39,52.536535
11.0,40,52.580417
10.5,36,53.006278
8.5,43,53.052174
10.0,39,53.477774
13.0,41,53.520631
10.0,39,53.563521
9.5,41,53.99237
11.0,39,54.035284
13.0,41,54.459064
9.5,39,54.503943
8.5,38,54.93579
11.0,41,54.978675
10.0,39,55.02156
10.5,42,55.449057
9.5,38,55.491927
11.0,38,55.915788
8.5,42,55.963686
10.5,39,56.399104
10.5,41,56.443977
9.0,39,56.486863
10.0,39,56.924722
10.0,37,56.963619
8.5,37,57.393093
10.0,39,57.432986
9.5,40,57.86184
9.5,41,57.906719
8.0,37,57.947653
10.0,41,58.3703
12.0,40,58.410226
10.0,39,58.926897
11.0,43,58.969747
11.0,38,59.391664
9.0,39,59.434578
9.5,40,59.47544
9.0,37,59.898345
7.5,37,59.936208
10.0,39,60.361072
10.5,40,60.405979
8.5,36,60.444874
12.0,42,60.880683
10.0,40,60.926559
10.5,40,61.34544
10.0,38,61.386343
9.5,36,61.886599
9.5,38,61.928619
10.5,38,61.969481
10.0,40,62.393374
10.0,41,62.436232
10.0,39,62.873065
13.0,45,62.920936
8.5,38,63.344863
10.5,40,63.387748
9.5,39,63.429636
9.5,36,63.849514
9.0,40,63.889406
8.0,36,64.311278
9.5,38,64.352174
10.0,38,64.393068
10.0,41,64.821921
11.5,39,64.864833
12.0,42,65.291678
9.5,40,65.334569
11.5,39,65.765454
10.5,39,65.808366
8.0,39,65.849236
11.5,40,66.288063
7.5,40,66.331947
9.0,38,66.758828
9.0,36,66.797728
10.0,38,66.840594
9.5,37,67.269478
13.0,43,67.320312
10.5,39,67.844921
11.5,39,67.8858
11.0,41,68.320637
9.0,39,68.362526
11.5,42,68.406435
10.5,40,68.837256
10.0,38,68.879156
11.0,41,69.307998
9.5,38,69.348949
11.5,39,69.773818
8.5,38,69.815706
12.0,41,69.859619
10.5,40,70.296481
9.0,40,70.340323
9.0,38,70.758206
11.0,36,70.800094
11.0,42,71.235965
11.5,36,71.277816
10.0,41,71.321708
11.0,40,71.750617
10.0,37,71.791512
8.5,39,72.218419
8.5,37,72.25931
10.0,38,72.301236
9.5,36,72.727059
12.5,40,72.770971
8.5,40,73.209769
9.0,38,73.251699
11.0,43,73.676623
11.5,39,73.720545
9.0,35,73.759402
9.5,36,74.183269
8.5,36,74.224159
10.0,39,74.649072
11.5,42,74.694948
9.0,36,74.733845
8.5,37,75.164732
9.5,39,75.208576
12.5,40,75.63847
12.0,44,75.688336
10.5,38,75.729227
11.0,41,76.155088
12.0,42,76.198971
9.5,38,76.719579
10.0,37,76.753488
9.5,38,77.181353
11.0,38,77.222249
11.0,39,77.263153
9.0,37,77.694001
10.0,41,77.739878
9.0,36,78.167757
11.0,39,78.210642
8.0,37,78.251532
9.5,40,78.678392
10.0,39,78.720323
10.5,40,79.161143
11.5,40,79.204998
9.5,40,79.632854
10.0,38,79.672776
11.0,37,79.710646
11.0,42,80.142496
10.5,42,80.191369
9.0,36,80.608283
9.0,39,80.650143
10.5,38,81.08099
10.0,38,81.121902
11.0,43,81.16677
9.5,37,81.587663
7.5,39,81.628536
10.5,41,82.055422
10.0,42,82.098306
11.0,37,82.137176
10.0,38,82.56005
13.0,44,82.60692
11.0,39,83.042812
9.5,36,83.083722
10.5,37,83.504634
12.0,44,83.553503
11.0,39,83.595355
10.5,38,84.014301
10.5,39,84.058189
10.0,37,84.479022
12.0,41,84.523903
10.0,37,84.956779
8.5,39,84.997671
11.0,41,85.047536
9.0,39,85.554184
9.0,41,85.603053
9.5,36,86.024925
10.0,39,86.067853
11.0,42,86.508719
9.0,37,86.551619
8.5,37,86.590536
9.5,38,87.023346
12.0,39,87.063238
9.0,39,87.492093
12.5,42,87.53797
10.0,36,87.576895
8.5,38,87.999735
9.5,38,88.040627
10.5,39,88.464493
9.0,39,88.501432
9.0,37,88.542321
9.0,40,88.977182
9.5,39,89.021041
10.0,37,89.444935
9.5,39,89.485799
10.0,38,89.908668
10.5,40,89.953548
12.5,45,90.001497
10.0,39,90.426332
10.5,39,90.467232
9.0,40,90.886103
9.5,40,90.939959
9.0,40,91.367831
11.0,39,91.410739
10.0,39,91.452636
9.0,38,91.876502
10.0,42,91.921382
9.0,37,92.342299
10.5,39,92.385142
11.0,41,92.810005
12.5,37,92.849899
9.0,39,92.894778
8.5,35,93.322635
10.0,37,93.361531
10.5,37,93.783403
12.0,41,93.828284
10.0,38,93.869174
