#{"t_start": 1693882533.7453494, "env_id": null}
r,l,t
1.5,9,1.18381
1.5,9,1.191787
1.5,9,1.861997
1.5,10,1.872967
1.5,9,1.883938
1.5,9,2.244972
1.5,9,2.25694
1.5,9,2.266925
1.5,9,2.741697
2.0,9,2.750643
1.5,11,2.7626
2.0,9,3.132647
2.5,10,3.145605
2.0,10,3.513592
1.5,9,3.522568
1.5,9,3.534556
1.5,9,3.900557
1.0,12,3.915517
1.5,9,3.924494
1.5,9,4.290515
1.5,9,4.299492
1.5,9,4.311537
1.5,9,4.681572
2.0,11,4.695526
1.5,9,5.061565
1.5,9,5.073496
1.0,11,5.082472
1.5,9,5.446499
1.5,11,5.458486
3.0,10,5.471474
2.0,9,5.850419
1.5,11,5.86339
2.5,10,6.234393
1.0,10,6.246408
2.5,9,6.256335
1.5,9,6.621388
1.5,11,6.632371
1.5,9,6.644338
2.0,9,7.017411
1.5,9,7.028446
1.0,12,7.399416
1.5,9,7.410387
1.5,9,7.419363
1.5,11,7.783468
2.5,10,7.793437
3.0,10,7.823357
1.0,10,8.197357
1.5,10,8.209343
1.5,9,8.581367
1.5,9,8.590307
2.0,11,8.603272
1.5,10,8.974311
2.0,10,8.984254
2.5,9,8.99323
1.5,9,9.3782
0.5,10,9.386179
1.5,9,9.747214
1.5,9,9.75619
1.5,10,9.76716
1.5,9,10.148142
2.0,11,10.161108
1.5,9,10.170084
1.0,10,10.638831
1.5,9,10.647854
1.0,9,10.658858
1.0,10,11.023882
1.5,9,11.033855
1.5,9,11.396885
1.5,9,11.408867
1.5,10,11.417829
1.5,10,11.785846
1.5,10,11.794821
1.5,10,11.806789
1.5,9,12.214698
2.0,10,12.223674
1.0,10,12.590693
1.5,9,12.599669
1.5,10,12.612635
1.0,10,12.988722
2.0,10,13.000689
1.5,9,13.01166
2.0,9,13.384676
1.0,11,13.395671
1.5,9,13.765672
2.0,9,13.77462
1.5,9,13.786605
1.5,9,14.189548
2.0,9,14.202477
2.0,9,14.210494
1.5,9,14.577473
1.5,9,14.587447
1.0,11,14.599415
1.5,9,14.966471
1.0,10,14.976408
2.5,10,14.989388
2.0,10,15.360381
1.5,9,15.371351
1.5,10,15.737373
1.0,10,15.749341
2.0,10,15.759315
1.0,10,16.129326
2.0,9,16.138338
1.5,9,16.149271
1.5,9,16.518285
1.5,9,16.530272
2.0,9,16.538232
1.5,9,16.906248
3.0,11,16.918216
1.5,9,17.284267
2.0,11,17.295208
2.0,10,17.307176
1.5,9,17.676296
1.5,9,17.687292
1.5,9,17.696253
1.5,9,18.073234
1.5,9,18.083207
2.0,10,18.453223
2.5,11,18.466184
1.5,13,18.481185
1.5,9,18.938989
1.5,9,18.950992
1.5,9,18.960938
1.5,9,19.326961
0.5,10,19.341918
1.5,9,19.718911
2.0,10,19.73089
1.5,9,19.740852
1.0,10,20.120836
1.5,9,20.128814
2.0,9,20.138788
2.0,9,20.502815
2.0,10,20.513785
1.0,10,20.524756
1.5,9,20.888783
1.5,9,20.897759
3.0,10,21.271759
1.5,9,21.280735
2.0,9,21.289711
1.5,10,21.654776
2.0,9,21.663748
1.5,9,21.674708
1.5,9,22.06464
1.5,9,22.07561
2.0,11,22.086587
1.5,9,22.463573
1.5,9,22.470583
2.5,9,22.481525
1.5,9,22.84655
2.0,9,22.857519
1.5,9,23.23152
0.5,10,23.243488
1.5,9,23.252464
1.5,11,23.625467
1.5,9,23.63544
1.0,9,23.643419
1.5,9,24.044374
1.5,12,24.055344
1.5,9,24.42437
1.5,10,24.434304
2.0,9,24.445276
1.5,9,24.815285
1.5,9,24.827254
1.5,9,24.835232
2.0,10,25.204264
1.5,9,25.213223
1.5,9,25.224192
2.0,9,25.586224
1.5,9,25.598193
1.5,9,25.606172
1.5,9,25.970198
2.0,11,25.983164
1.5,10,26.354172
0.5,12,26.368134
1.5,9,26.379105
1.5,9,26.740159
1.0,11,26.752117
2.0,9,26.761084
1.5,10,27.128103
1.5,10,27.140093
1.5,9,27.591879
2.0,10,27.603847
2.0,9,27.61286
2.0,9,28.005793
1.5,12,28.016743
1.0,10,28.390743
1.5,11,28.401715
2.0,10,28.41369
2.0,9,28.77973
1.5,9,28.791671
1.5,9,28.79965
2.5,11,29.174647
2.0,9,29.18365
2.0,9,29.194623
1.0,11,29.585548
0.5,10,29.597517
2.0,10,29.992461
1.5,11,30.006424
1.0,11,30.378429
1.5,9,30.390398
1.5,9,30.398417
2.5,11,30.771379
1.5,9,30.780355
1.5,9,30.790427
1.5,11,31.159442
2.0,9,31.170449
