#{"t_start": 1695191624.8568194, "env_id": null}
r,l,t
17.0,60,1.526228
15.0,52,1.582111
16.5,55,2.042916
13.5,52,2.096818
17.0,60,2.537639
18.0,56,2.596524
13.0,56,3.030215
16.0,53,3.087062
19.0,57,3.147962
20.5,59,3.590816
14.5,54,3.648659
18.0,54,4.088465
18.0,59,4.154267
14.0,51,4.588143
15.5,56,4.647087
13.5,49,4.710915
17.0,55,5.149563
17.0,57,5.213355
15.5,51,5.639216
14.5,57,5.702048
17.5,55,6.150494
17.5,56,6.212327
20.0,62,6.77387
15.0,58,6.842686
15.5,52,6.901603
15.0,53,7.346099
19.0,56,7.406937
15.0,60,7.859726
20.0,59,7.927562
15.5,56,8.366173
13.0,51,8.42701
16.5,55,8.483902
14.5,52,8.91978
16.5,55,8.98066
17.5,57,9.422177
17.0,55,9.480051
15.0,53,9.920844
18.0,57,9.982706
18.0,61,10.42824
15.0,50,10.48212
14.0,49,10.536951
14.5,60,11.000454
15.5,55,11.056979
17.5,58,11.500769
17.0,55,11.559657
14.0,54,12.008458
16.0,56,12.067968
17.0,59,12.129849
17.5,56,12.56266
16.5,54,12.619508
19.5,56,13.05034
18.5,59,13.108185
14.5,59,13.55898
16.0,56,13.621871
15.5,53,14.073386
17.5,53,14.133225
16.0,56,14.194175
16.5,54,14.631044
14.5,50,14.687909
15.5,54,15.140377
18.5,59,15.202183
15.0,54,15.739745
18.0,54,15.799585
15.5,57,15.861419
14.5,54,16.304352
18.0,55,16.364285
15.5,53,16.806104
15.0,53,16.859984
20.0,59,17.297281
15.0,56,17.36111
14.0,53,17.418988
16.0,54,17.859809
14.5,51,17.9107
16.5,54,18.35616
18.5,54,18.417994
13.5,53,18.850837
16.5,55,18.911673
16.0,58,18.974507
15.0,54,19.418101
15.0,52,19.472982
16.0,61,19.924764
18.0,54,19.994617
13.5,53,20.432347
16.5,58,20.491205
14.0,53,20.549024
16.5,56,20.986863
14.0,52,21.040527
14.0,53,21.47333
19.0,56,21.532173
16.0,60,21.985023
15.5,52,22.045512
19.0,56,22.104387
21.0,59,22.551202
16.0,54,22.611042
15.0,54,23.043745
16.5,56,23.105581
17.0,55,23.545385
16.5,53,23.604228
17.0,54,24.046339
15.5,51,24.099216
15.0,53,24.157074
15.5,53,24.590914
18.0,58,24.651804
15.5,57,25.124333
17.5,58,25.186143
14.0,52,25.712813
16.5,55,25.769626
15.5,54,25.828469
17.0,55,26.283015
17.0,56,26.342806
17.0,54,26.773654
15.0,54,26.83254
14.5,51,27.267987
15.0,51,27.321875
15.0,53,27.377746
14.5,53,27.813588
14.5,49,27.866447
15.5,52,28.306108
14.5,52,28.361987
16.0,55,28.423793
17.0,59,28.86166
16.0,54,28.92255
18.5,56,29.359081
18.0,57,29.420914
16.5,57,29.858771
15.0,53,29.917585
16.5,55,29.986403
17.0,52,30.420036
18.5,59,30.483865
17.0,56,30.91573
14.5,51,30.967572
16.0,57,31.398061
13.0,53,31.455906
13.5,53,31.512778
16.5,50,31.94065
16.5,52,32.004496
17.5,54,32.438023
19.0,59,32.5029
16.0,50,32.932854
17.5,57,32.995648
16.0,57,33.054259
16.5,58,33.492086
14.5,54,33.549976
16.0,56,33.994827
16.0,58,34.058343
16.0,57,34.495175
16.5,55,34.554054
18.5,56,34.987911
17.5,54,35.053931
15.5,52,35.114764
15.5,53,35.634412
16.0,55,35.69724
17.5,57,36.157727
16.0,54,36.215616
16.0,56,36.649506
17.0,56,36.713305
18.0,54,36.773218
17.5,55,37.206259
17.5,57,37.265185
17.0,56,37.706006
16.5,53,37.765872
15.5,52,38.202492
15.0,53,38.261397
15.5,54,38.32127
15.0,50,38.754116
16.0,56,38.815021
15.5,58,39.247835
15.5,55,39.307671
17.5,55,39.738518
13.5,52,39.798385
17.5,54,39.855207
14.0,50,40.30071
17.0,64,40.369552
16.0,52,40.826409
15.0,53,40.881262
19.0,57,41.31899
21.0,58,41.377876
17.0,52,41.433767
15.0,52,41.870559
14.5,51,41.923482
14.0,54,42.36455
16.0,58,42.425387
15.5,56,42.865211
15.5,53,42.92206
16.0,54,42.978938
15.5,55,43.413426
15.0,54,43.468265
15.5,55,43.903103
17.0,52,43.958953
16.0,55,44.399484
17.0,52,44.456331
15.5,51,44.513191
15.5,56,45.036557
16.5,52,45.093454
17.0,56,45.54721
14.0,50,45.602082
14.0,50,45.65897
15.5,54,46.10446
16.5,53,46.162306
16.0,54,46.595149
18.5,56,46.657029
17.5,52,47.088344
17.5,54,47.147207
14.5,54,47.208076
15.0,54,47.636928
15.5,51,47.692779
17.5,54,48.137971
18.0,57,48.196842
16.0,54,48.634689
16.0,55,48.695538
17.5,58,48.760462
15.5,56,49.192127
16.0,56,49.253009
19.5,55,49.689884
16.5,52,49.747773
15.5,52,50.181265
17.0,54,50.243131
15.5,59,50.304988
15.5,49,50.730824
16.0,52,50.788696
17.5,54,51.224522
15.5,51,51.277394
18.0,55,51.338201
13.5,50,51.766053
15.0,51,51.819932
19.0,56,52.259619
16.5,54,52.313498
17.0,59,52.746365
14.5,50,52.800198
16.5,57,52.861081
14.0,54,53.299589
17.5,57,53.358527
17.5,53,53.87711
19.5,59,53.935988
18.0,60,54.400598
14.0,50,54.458496
15.0,55,54.891369
18.5,59,54.953184
16.0,53,55.012042
18.5,56,55.47248
16.5,60,55.53834
15.5,55,55.969208
13.0,54,56.027068
17.5,57,56.475909
14.5,52,56.528775
17.0,54,56.585691
13.5,54,57.018359
15.0,54,57.077183
15.0,54,57.506066
15.0,51,57.559921
17.0,55,57.999745
15.5,61,58.069249
19.0,58,58.511106
15.0,56,58.570907
15.0,51,58.626758
15.0,57,59.067322
14.5,53,59.125167
14.5,56,59.561074
18.5,56,59.621883
15.0,55,60.059395
16.5,55,60.121301
15.5,52,60.176194
16.0,54,60.618969
15.0,54,60.678852
15.5,56,61.105602
14.0,54,61.164463
15.5,53,61.604258
15.0,57,61.666148
12.0,52,61.720046
16.0,53,62.158524
17.0,58,62.219426
16.0,54,62.735048
16.5,58,62.798948
14.5,54,63.228508
18.0,58,63.292377
16.5,53,63.351228
16.0,56,63.786074
17.5,57,63.849906
18.5,59,64.291473
13.0,55,64.354304
17.5,57,64.796123
18.0,60,64.861955
16.0,55,65.30153
18.5,55,65.35938
17.0,53,65.428229
18.5,58,65.869056
16.5,55,65.928895
15.0,52,66.363546
13.5,57,66.430377
17.5,55,66.863276
15.5,56,66.925128
17.5,57,66.985966
14.5,51,67.421812
15.5,56,67.483645
17.0,57,67.920527
15.5,57,67.984355
18.0,60,68.441869
18.5,60,68.508672
17.5,57,68.946502
14.5,52,69.004348
21.0,55,69.066894
14.5,53,69.491758
16.5,53,69.5517
17.5,53,69.980524
15.5,53,70.035406
15.5,53,70.470248
16.5,56,70.536072
16.5,56,70.597959
18.5,55,71.024848
18.5,53,71.084811
15.5,53,71.517698
16.0,54,71.571557
