#{"t_start": 1695191108.8480732, "env_id": null}
r,l,t
3.0,11,1.307511
2.5,9,1.316487
2.5,9,2.010658
3.0,9,2.020611
2.5,9,2.031603
2.0,11,2.418567
2.0,10,2.431505
3.0,11,2.810492
2.0,10,2.823488
3.5,12,2.83742
2.5,10,3.214412
2.5,10,3.226437
2.5,13,3.61147
2.5,10,3.623411
3.0,9,3.63146
3.0,13,4.011405
3.0,10,4.021404
3.0,11,4.439262
2.0,11,4.450233
2.0,10,4.463196
2.5,10,4.83823
3.0,9,4.849164
3.5,10,5.229148
2.5,10,5.242145
2.0,10,5.252116
1.5,12,5.634128
2.5,11,5.644067
3.0,10,6.024051
3.0,12,6.039011
2.5,10,6.049981
2.0,11,6.43099
2.5,10,6.440936
2.5,9,6.822915
3.0,13,6.83588
3.0,9,6.84688
3.0,9,7.222872
3.0,12,7.236809
2.0,9,7.610809
3.0,11,7.623773
3.0,13,8.005753
2.0,10,8.018744
3.0,10,8.028693
3.0,10,8.415657
3.0,12,8.426627
2.0,11,8.805614
2.0,9,8.81459
2.5,10,8.827554
2.5,9,9.308302
2.5,12,9.322232
3.0,11,9.714209
2.5,10,9.723185
2.5,9,9.735153
3.0,10,10.12511
2.5,11,10.138089
2.0,11,10.525082
2.5,10,10.537009
2.0,10,10.546982
2.5,10,10.934948
2.0,11,10.946942
3.5,10,10.957912
1.5,11,11.341896
3.0,13,11.357814
2.5,9,11.740803
2.0,11,11.753765
3.5,12,12.148859
2.5,9,12.159829
2.5,10,12.168805
3.0,10,12.552779
3.0,9,12.561755
3.5,9,12.573724
3.5,11,12.95271
1.5,11,12.964678
1.5,11,13.350342
3.0,10,13.363307
2.5,9,13.371286
2.0,11,13.780193
2.5,12,13.795153
2.5,11,14.188919
3.0,9,14.201885
3.0,12,14.607799
2.0,10,14.618809
1.5,11,14.628745
3.0,10,15.016705
2.5,9,15.025614
3.0,11,15.412165
2.0,11,15.423198
2.5,11,15.436193
4.0,12,15.823128
3.0,10,15.846067
2.0,10,16.231788
2.5,9,16.243757
3.0,10,16.253758
2.0,10,16.63682
2.5,9,16.644799
2.0,10,16.656071
2.5,11,17.128064
2.0,11,17.141041
1.5,11,17.531625
2.5,10,17.543559
2.5,10,17.554529
2.0,11,17.943907
3.0,11,17.955907
2.5,12,18.343136
2.5,10,18.356168
2.0,12,18.744305
3.5,13,18.759265
3.0,12,19.145785
4.0,12,19.155758
3.0,10,19.165732
2.5,10,19.537737
2.0,10,19.549705
1.5,11,19.924702
3.0,11,19.936671
3.0,12,20.318328
3.0,12,20.331326
2.0,10,20.339304
2.0,11,20.731256
3.0,10,20.742227
3.0,9,21.124126
3.0,11,21.136057
2.5,10,21.148037
3.0,10,21.528009
3.0,10,21.539976
2.5,9,21.548985
3.0,10,21.939758
2.0,10,21.950742
3.0,9,22.335548
3.5,10,22.34455
3.0,10,22.357546
2.5,10,22.748541
2.5,10,22.761469
2.0,10,22.770516
2.0,10,23.155056
1.5,12,23.167027
1.0,11,23.54534
2.5,9,23.554331
2.5,10,23.5663
2.0,10,23.95445
1.5,10,23.966419
3.0,9,24.361553
2.5,9,24.374531
2.5,10,24.386486
3.0,11,24.879169
2.0,10,24.889142
2.0,10,25.274781
3.0,10,25.283757
3.5,12,25.296723
2.5,10,25.677703
2.5,9,25.687677
2.0,10,25.696653
1.5,11,26.094458
3.0,13,26.110455
3.0,11,26.494426
1.5,10,26.50536
2.5,12,26.9153
2.5,10,26.927232
2.0,12,27.31196
3.0,11,27.324951
3.0,10,27.335895
2.5,9,27.717891
2.5,11,27.728865
3.0,14,28.12527
2.5,11,28.138229
3.5,11,28.149199
3.5,13,28.535212
3.5,12,28.549178
2.5,9,28.936184
3.0,11,28.949137
2.5,10,29.329905
2.0,10,29.342833
2.5,12,29.354802
2.0,11,29.740812
2.5,10,29.750821
2.5,11,30.147782
2.0,10,30.156758
2.5,13,30.544753
3.0,12,30.556737
3.0,11,30.569683
2.5,10,30.961663
2.0,12,30.974662
