#{"t_start": 1693882123.305938, "env_id": null}
r,l,t
1.5,9,1.198795
2.0,9,1.208769
2.0,9,1.981796
1.5,9,1.990761
2.5,10,2.003744
2.0,9,2.357781
1.5,9,2.368761
1.0,10,2.378756
2.5,11,2.736767
2.0,11,2.748735
2.0,10,3.097802
1.5,9,3.106781
1.5,9,3.117748
2.0,9,3.475791
1.5,9,3.487759
3.0,10,3.496736
3.0,10,3.848794
3.5,10,3.858776
1.5,9,3.870743
2.0,10,4.223799
1.5,9,4.232776
1.5,9,4.591815
1.5,9,4.601789
2.0,9,4.611781
1.5,9,5.019691
2.0,9,5.030661
3.5,12,5.041632
1.5,9,5.389701
2.5,10,5.398677
1.5,9,5.409648
3.5,11,5.768705
1.5,9,5.778715
1.5,10,6.133766
3.0,10,6.145762
1.5,9,6.154709
1.5,9,6.50976
2.0,10,6.519757
1.5,9,6.530909
1.5,9,6.909896
1.5,9,6.918872
1.5,9,6.929843
1.5,9,7.285923
1.5,9,7.297921
2.5,10,7.654935
1.5,9,7.6679
1.5,9,7.675878
1.5,9,8.033977
1.5,9,8.042911
4.0,11,8.055876
2.0,11,8.420901
2.0,10,8.432868
2.0,11,8.811855
3.0,10,8.824859
1.5,9,8.833797
1.5,9,9.188848
2.5,10,9.19884
1.5,9,9.208817
1.5,9,9.557883
2.0,9,9.569851
1.5,9,9.57783
2.5,11,9.935906
1.5,9,9.945846
1.5,9,10.385707
3.0,11,10.399656
3.0,11,10.413657
1.5,9,10.786627
2.0,9,10.795596
2.5,10,10.807564
1.0,10,11.164622
2.0,9,11.175621
1.5,9,11.531666
3.0,10,11.543603
1.5,9,11.552573
1.5,9,11.909618
3.5,12,11.920589
2.5,10,11.932557
3.0,10,12.285613
1.5,9,12.296584
1.5,9,12.656658
1.5,9,12.669588
1.5,9,12.677565
2.0,10,13.050568
1.5,9,13.059545
1.5,9,13.07055
2.0,10,13.424582
2.0,10,13.436537
1.0,10,13.446509
2.0,10,13.802558
2.5,11,13.812531
1.5,12,14.176557
2.5,10,14.185534
1.5,9,14.197502
3.0,11,14.549597
1.0,10,14.562527
1.5,9,14.931546
3.0,10,14.944504
1.5,11,14.955475
1.5,10,15.328514
1.5,9,15.337518
1.5,9,15.347463
1.0,10,15.701516
3.0,11,15.714481
1.5,9,16.069532
1.5,9,16.081503
1.5,9,16.090477
2.5,11,16.453506
1.5,9,16.463487
