#{"t_start": 1693879255.4350235, "env_id": null}
r,l,t
2.5,10,1.212754
3.0,10,1.222746
2.0,9,1.800184
2.5,9,1.808199
2.0,9,1.820131
1.5,10,2.104419
1.5,10,2.14311
2.0,9,2.15212
2.0,10,2.431342
2.0,10,2.441319
2.0,9,2.746506
2.5,10,2.75648
2.0,10,2.768474
2.0,9,3.056677
3.0,10,3.067688
2.0,9,3.076637
2.5,9,3.362875
2.0,9,3.37085
1.5,11,3.383816
2.0,10,3.666061
2.0,9,3.677033
2.0,9,3.959277
2.0,9,3.968253
2.0,13,3.983213
2.0,9,4.382147
2.0,9,4.391123
2.0,10,4.401134
2.0,9,4.696307
1.5,11,4.708275
3.5,11,4.997501
2.0,10,5.008472
2.0,10,5.018446
2.0,11,5.305681
2.0,9,5.313656
2.5,9,5.600916
2.5,11,5.613853
1.5,10,5.624824
2.0,9,5.916045
2.5,10,5.92602
2.0,10,5.937986
2.0,10,6.228212
2.5,10,6.240179
2.0,9,6.525417
2.0,9,6.537385
3.0,10,6.5474
2.5,11,6.835656
2.5,9,6.843608
2.5,9,6.855576
2.5,10,7.142808
2.0,10,7.154776
3.0,10,7.445088
2.0,9,7.456102
2.0,9,7.465039
3.0,10,7.756261
2.0,9,7.764239
2.0,10,7.776207
2.5,10,8.066494
2.0,9,8.078458
2.5,10,8.362698
2.0,11,8.375662
2.0,11,8.385662
3.0,11,8.678854
2.0,10,8.687859
3.0,11,8.982043
2.5,10,8.994009
3.0,11,9.010977
1.5,11,9.305178
2.0,11,9.317146
2.5,10,9.598394
2.5,10,9.611387
2.5,11,9.623441
2.0,9,9.905686
2.0,9,9.913665
2.5,10,10.200976
2.0,9,10.2099
2.5,10,10.221846
2.0,9,10.511067
2.0,9,10.523036
1.0,12,10.535004
2.5,10,10.817292
2.0,9,10.82627
2.5,10,11.118488
2.5,10,11.12846
2.5,10,11.141426
2.0,9,11.438632
2.0,9,11.447607
2.0,9,11.455586
1.5,10,11.750796
2.0,9,11.757779
2.0,9,11.767751
2.0,9,12.057975
2.5,10,12.067949
2.0,9,12.075947
2.0,9,12.366152
2.0,10,12.377122
2.5,10,12.668343
2.0,9,12.678317
3.0,11,12.687293
2.0,9,12.985498
2.0,9,12.994472
2.5,10,13.005443
3.0,10,13.306637
2.0,9,13.316612
2.5,10,13.604839
2.0,9,13.613815
2.0,9,13.621795
2.5,9,13.92299
2.0,10,13.930968
2.0,9,13.940942
2.5,11,14.230168
2.0,9,14.241139
2.0,9,14.24812
2.0,10,14.533358
1.5,10,14.542334
2.0,9,14.855497
2.0,9,14.867465
2.0,9,14.875443
2.5,9,15.160681
2.0,10,15.170654
2.0,10,15.18362
3.0,10,15.468857
