#{"t_start": 1693879985.186565, "env_id": null}
r,l,t
2.5,9,1.158966
2.5,9,1.16791
4.0,11,1.763319
3.0,10,1.774289
2.5,10,1.786257
2.0,10,2.079501
2.5,9,2.091443
2.5,9,2.09942
2.5,9,2.530294
2.5,9,2.540254
3.0,11,2.840439
4.0,11,2.850419
2.5,9,2.860385
3.5,11,3.152604
2.5,9,3.162625
2.5,11,3.461868
2.5,9,3.473835
2.5,10,3.482812
2.5,9,3.791005
2.5,9,3.799984
2.5,9,3.810955
2.5,9,4.106165
3.0,11,4.119131
2.5,9,4.128146
2.0,9,4.432292
2.0,10,4.443264
2.5,9,4.452249
3.0,10,4.765403
3.5,10,4.774379
2.5,9,5.069616
3.5,10,5.078566
2.5,10,5.090575
3.0,10,5.392767
2.5,9,5.40274
2.5,9,5.412767
2.5,10,5.711993
2.5,9,5.72194
2.5,9,6.023172
2.5,9,6.03314
3.5,10,6.044079
2.5,9,6.351258
3.5,11,6.365259
3.0,10,6.375227
2.5,10,6.683442
2.5,9,6.693377
2.5,9,6.704347
2.5,11,7.001579
2.5,10,7.012523
2.5,9,7.307734
2.0,9,7.318708
2.5,9,7.32768
2.5,11,7.622891
2.0,9,7.63087
2.5,11,7.925083
3.0,10,7.934059
3.0,11,7.946027
2.5,9,8.24325
3.5,10,8.256216
3.0,10,8.265193
2.5,9,8.566387
2.5,9,8.57636
4.5,13,8.876597
3.5,10,8.886568
3.0,10,8.898539
2.5,9,9.193753
2.5,9,9.203752
3.0,10,9.215724
2.5,10,9.520875
3.5,11,9.532843
2.0,9,9.829051
2.5,9,9.841023
3.5,11,9.851057
3.0,11,10.154215
2.5,9,10.162195
2.5,9,10.462392
2.0,10,10.473362
2.5,9,10.483336
3.0,11,10.798535
3.0,10,10.809506
3.5,12,11.109704
2.5,9,11.118706
4.5,13,11.133639
3.5,10,11.434834
2.5,9,11.445805
2.5,9,11.45379
2.0,9,11.835762
2.5,9,11.845735
3.0,10,12.137954
2.5,9,12.148936
2.5,9,12.156903
2.0,9,12.454109
2.5,9,12.463117
2.0,10,12.475053
3.5,10,12.782258
2.5,10,12.794255
4.0,11,12.80529
2.5,9,13.107455
1.5,11,13.116431
2.5,10,13.420618
3.0,10,13.429594
3.0,10,13.441596
3.0,10,13.743754
2.5,9,13.754753
3.0,11,14.052928
3.0,10,14.064896
4.5,11,14.075907
2.5,9,14.37008
3.0,10,14.380079
3.5,12,14.721141
2.5,9,14.732113
2.5,9,14.745078
2.5,9,15.056265
2.0,10,15.06823
2.5,9,15.076247
2.5,9,15.376448
2.5,11,15.388416
3.5,10,15.400384
2.5,9,15.698619
3.0,10,15.710582
2.5,9,16.010752
2.5,9,16.020728
2.5,9,16.029701
2.5,9,16.325909
3.0,10,16.337877
2.5,9,16.347878
2.5,9,16.646073
2.5,9,16.654032
2.5,9,16.663014
2.5,9,16.964203
2.5,9,16.975174
2.5,9,16.983204
2.5,9,17.287339
2.5,9,17.295318
3.0,10,17.305291
2.0,9,17.606485
2.0,9,17.615475
3.0,10,17.917654
2.5,10,17.926659
4.0,12,17.940592
2.0,10,18.237798
2.5,9,18.249817
2.5,9,18.257825
2.5,9,18.560038
2.5,9,18.56898
2.5,9,18.875162
2.5,9,18.883178
2.5,9,18.895108
2.5,9,19.186331
2.5,9,19.198297
2.5,10,19.208271
3.0,11,19.507472
2.5,9,19.517444
2.5,12,19.819695
2.5,9,19.828657
