#{"t_start": 1697442547.6362092, "env_id": null}
r,l,t
33.0,114,1.606802
28.0,114,2.132396
33.0,110,2.250166
31.5,109,2.753459
34.5,110,2.870221
31.0,110,3.36358
34.0,121,3.494231
29.0,111,3.993895
33.0,116,4.121554
28.5,112,4.635837
36.5,113,4.758492
30.5,109,5.251175
31.5,110,5.365626
31.0,112,5.862285
32.0,120,5.988947
28.5,107,6.497245
31.5,106,6.613896
36.0,115,7.114621
28.5,101,7.219408
30.0,116,7.724068
30.5,109,7.842812
31.0,103,8.475882
33.5,113,8.595607
36.0,119,9.113331
28.0,105,9.225056
35.0,117,9.731341
30.5,111,9.849034
32.5,112,10.361996
32.5,108,10.489655
37.5,123,11.009266
32.0,105,11.123974
30.0,109,11.615295
28.0,101,11.720016
32.0,110,12.220677
32.0,119,12.342366
35.5,116,12.861791
32.5,115,12.985447
34.0,115,13.495939
31.0,106,13.606642
26.5,100,14.102317
31.5,117,14.227981
33.0,111,14.735345
31.0,110,14.85303
34.5,114,15.36644
30.0,106,15.479169
33.0,111,15.978834
29.0,112,16.098513
27.5,102,16.603736
35.0,117,16.728444
32.0,110,17.229127
30.5,109,17.342823
34.5,115,17.850074
31.5,111,17.964767
30.5,109,18.473076
32.5,112,18.593781
30.0,108,19.101432
38.0,120,19.237033
34.0,111,19.828095
30.5,115,19.950786
30.0,114,20.476549
33.0,110,20.593239
31.5,103,21.084922
33.0,110,21.204602
32.5,114,21.713896
32.5,112,21.832579
31.5,108,22.347782
26.5,101,22.456536
28.5,105,22.946226
34.5,114,23.071889
29.5,108,23.570212
28.5,107,23.681932
27.5,101,23.785655
30.5,97,24.275346
33.5,113,24.393847
32.5,111,24.906566
31.5,113,25.028338
36.0,114,25.536668
33.0,110,25.651376
30.0,102,26.142104
30.5,112,26.259761
33.5,115,26.766416
34.5,111,26.884206
29.5,107,27.394441
28.0,104,27.498172
31.5,106,27.990861
30.5,106,28.100576
32.5,104,28.603897
29.5,102,28.71161
30.0,108,29.212317
31.5,101,29.325035
31.0,111,29.829341
30.5,106,29.94108
32.5,106,30.439406
30.0,105,30.568083
34.0,113,31.155582
31.0,109,31.274227
30.0,108,31.774562
27.5,105,31.883272
30.5,111,32.389516
31.5,110,32.516177
33.0,110,33.012861
31.5,112,33.133555
34.0,113,33.63683
31.5,107,33.74953
31.5,107,34.250231
29.5,97,34.35359
26.0,103,34.461325
31.0,105,34.967993
32.5,105,35.080737
29.5,111,35.586129
34.0,110,35.701816
32.0,110,36.194498
30.5,109,36.326228
29.0,99,36.816468
33.5,109,36.931188
29.5,101,37.418581
28.5,104,37.526266
30.5,111,38.022969
31.5,101,38.128656
29.5,102,38.623072
33.0,104,38.731781
30.0,108,39.226458
28.0,105,39.344152
29.5,102,39.837679
25.5,98,39.944451
32.0,106,40.056126
31.0,105,40.557405
35.5,121,40.692046
32.5,108,41.190711
28.5,96,41.288451
29.5,105,41.782859
32.0,104,41.893645
26.0,104,42.473163
33.0,103,42.591951
27.0,102,43.078624
31.5,106,43.193379
32.0,107,43.684728
34.5,111,43.801432
30.0,99,44.288131
29.0,104,44.402466
29.0,100,44.888167
31.5,105,45.003937
30.5,102,45.110665
32.0,107,45.602059
29.5,106,45.714789
30.0,105,46.210484
30.5,108,46.317221
27.0,111,46.832602
28.0,107,46.947296
31.0,102,47.439675
31.5,106,47.556363
28.5,99,48.045056
31.5,103,48.153802
32.0,115,48.670077
35.5,112,48.790755
25.5,103,49.282439
30.0,105,49.395794
29.5,100,49.895457
29.0,102,50.006213
26.5,102,50.503116
30.5,100,50.6198
31.5,109,50.744455
32.0,98,51.229177
32.0,111,51.350439
29.5,108,51.850103
26.0,100,51.954823
31.0,105,52.455151
26.5,98,52.571832
32.5,105,53.148365
28.5,99,53.256046
31.0,104,53.754372
33.5,108,53.873099
31.0,102,54.357456
27.5,100,54.464145
30.5,111,54.968841
30.5,96,55.069696
28.0,98,55.173447
29.5,103,55.65879
28.5,105,55.772528
32.0,105,56.260183
35.0,106,56.372518
30.5,101,56.864226
29.5,96,56.967925
28.0,103,57.467198
29.0,99,57.572915
30.0,107,58.068619
33.5,102,58.179295
29.0,101,58.670105
29.0,101,58.777812
30.0,102,58.886521
29.5,98,59.369878
28.0,97,59.47458
29.0,105,59.977223
31.5,110,60.089964
31.0,104,60.578332
28.0,102,60.69106
29.5,103,61.183713
29.5,99,61.289434
29.5,99,61.77489
28.5,106,61.888557
26.5,101,61.996269
31.5,100,62.482672
31.0,100,62.601355
29.0,105,63.091046
29.0,106,63.201837
28.5,100,63.684242
26.0,98,63.784976
31.0,101,64.367103
29.5,100,64.469857
25.5,95,64.953587
26.5,96,65.056387
30.0,105,65.172039
31.0,97,65.655463
27.0,103,65.767164
29.5,95,66.251869
30.5,100,66.360238
27.5,96,66.857929
31.0,104,66.969631
28.0,96,67.456035
30.5,100,67.564705
27.5,101,67.671447
29.5,104,68.166134
29.0,101,68.269915
25.0,99,68.75797
31.5,107,68.869671
25.5,98,69.355043
31.5,101,69.46473
30.0,101,69.965443
28.0,100,70.075155
30.0,103,70.564522
26.5,99,70.678236
27.5,97,70.782034
29.5,108,71.282811
29.0,100,71.388335
27.0,99,71.870007
29.0,99,71.974754
33.0,108,72.477762
30.5,104,72.590472
31.5,104,73.059121
33.0,101,73.158855
28.5,97,73.619424
30.0,97,73.717154
29.5,105,74.197118
30.0,100,74.299927
28.5,94,74.401671
25.0,101,74.987108
30.0,97,75.088807
31.5,100,75.577183
26.5,98,75.681915
31.0,101,76.170625
28.5,97,76.275403
31.5,104,76.773393
