#{"t_start": 1693877030.6266522, "env_id": null}
r,l,t
14.5,50,1.484978
14.0,48,1.535743
16.0,53,1.808888
12.5,52,1.867236
13.5,52,2.121426
14.0,51,2.176153
16.5,52,2.230951
14.0,51,2.496942
11.0,55,2.55485
15.0,49,2.800143
14.0,53,2.858778
13.5,50,2.906987
16.0,53,3.161236
13.5,54,3.218899
11.0,51,3.478039
13.5,54,3.536881
12.0,51,3.580765
11.5,51,3.829212
12.0,53,3.886068
16.5,53,4.131362
13.5,55,4.190204
14.0,53,4.446619
14.0,53,4.51963
14.5,52,4.574711
14.5,53,4.833008
16.0,54,4.890979
12.5,53,5.142071
14.0,52,5.196524
14.5,50,5.248709
12.5,51,5.505188
14.0,52,5.555466
14.5,57,5.809524
11.0,53,5.867851
14.5,53,5.921353
12.5,52,6.175263
12.5,51,6.22785
15.0,53,6.476562
13.0,50,6.559884
12.0,55,6.812915
12.5,54,6.871513
15.0,52,6.926184
12.0,49,7.170562
15.5,51,7.224963
15.5,55,7.481117
14.0,50,7.534812
15.0,52,7.587295
13.5,51,7.839679
15.5,56,7.902996
11.5,51,8.156234
14.5,56,8.217462
10.0,50,8.269369
13.0,49,8.545502
15.0,54,8.6042
14.0,49,8.85053
15.0,51,8.904539
13.5,49,8.956209
13.0,50,9.210861
13.5,52,9.264411
15.5,51,9.51821
11.5,54,9.576163
13.5,53,9.825094
12.0,52,9.881045
14.0,55,9.938741
14.5,49,10.187761
13.5,54,10.246038
15.0,53,10.498551
14.5,52,10.571906
14.5,54,10.631373
14.5,48,10.877216
15.0,57,10.937033
15.5,52,11.299793
13.0,50,11.356822
11.0,53,11.414444
16.5,54,11.669767
15.0,51,11.724756
14.5,50,11.979396
14.0,54,12.034653
14.5,51,12.288697
14.5,52,12.34343
14.5,56,12.40305
13.5,55,12.667344
12.5,54,12.725754
14.0,57,12.983302
14.5,54,13.041002
12.5,53,13.297104
15.0,53,13.349978
14.5,54,13.406815
13.5,54,13.680294
11.0,54,13.73415
13.5,59,14.006165
14.0,52,14.061238
14.0,53,14.126322
12.0,53,14.390376
15.0,53,14.449294
13.0,54,14.720169
11.0,50,14.774092
15.0,54,15.037189
15.0,51,15.097307
12.0,50,15.148403
13.0,50,15.405219
14.0,54,15.46409
10.5,50,15.72237
11.0,54,15.783895
11.0,56,15.849499
13.0,52,16.108165
10.5,53,16.166005
10.0,51,16.492496
15.0,50,16.549371
17.0,58,16.808677
8.5,54,16.86368
15.0,49,16.918098
14.0,55,17.168763
11.0,48,17.221514
13.0,52,17.474518
12.0,52,17.529945
15.0,54,17.587865
15.5,52,17.839536
14.0,50,17.89524
15.0,49,18.142278
14.0,50,18.195619
15.5,53,18.251148
11.0,54,18.508126
13.5,51,18.567074
10.5,51,18.813554
11.0,49,18.869936
13.0,52,18.922054
12.5,52,19.174365
11.0,51,19.228817
13.5,53,19.484262
11.5,51,19.538345
12.5,52,19.59424
14.5,53,19.87564
14.5,50,19.923512
11.0,50,20.174814
14.5,53,20.231182
13.0,51,20.287262
13.5,51,20.533453
16.0,55,20.592158
14.5,50,20.85272
15.0,55,20.913061
12.5,52,21.161345
14.5,53,21.218821
12.0,50,21.269255
13.0,54,21.537192
14.0,55,21.598934
15.5,54,21.85177
15.5,50,21.906629
11.5,52,21.960611
14.5,51,22.212808
13.5,52,22.268225
15.5,53,22.519095
12.0,52,22.581205
13.5,52,22.636232
12.5,51,22.881409
13.0,53,22.94034
11.5,50,23.181453
13.5,53,23.235488
14.0,54,23.489042
12.0,50,23.541082
13.5,53,23.599231
10.5,53,23.868083
11.0,50,23.915954
16.5,53,24.167546
15.0,51,24.220742
12.0,52,24.275913
13.0,52,24.527325
14.5,53,24.585139
13.5,48,24.833044
11.0,53,24.890018
10.0,54,24.948889
12.5,49,25.196953
13.0,52,25.253233
12.5,50,25.504564
14.5,52,25.561641
13.0,54,25.618881
12.5,51,25.868872
15.0,53,25.925301
11.0,52,26.174284
14.0,53,26.233201
14.0,51,26.482252
11.0,53,26.537636
13.5,53,26.62463
15.0,50,26.877564
13.0,50,26.93045
15.0,50,27.194716
13.5,53,27.249861
15.0,53,27.308386
13.5,52,27.567974
15.5,56,27.626732
12.5,52,27.910526
12.5,52,27.964355
13.5,52,28.01844
14.5,50,28.263206
13.0,51,28.317943
13.0,51,28.595153
12.5,50,28.650402
14.5,51,28.705429
13.0,53,28.957015
14.5,51,29.013824
12.5,50,29.262784
16.5,55,29.319061
13.5,55,29.577631
10.0,51,29.630518
11.5,53,29.687468
12.5,53,29.939933
16.0,58,29.999503
13.5,49,30.245997
16.0,53,30.303086
12.5,49,30.354274
13.5,55,30.6302
14.5,52,30.68474
13.5,55,30.937022
14.5,55,30.994385
11.5,52,31.244157
16.5,53,31.299974
14.5,53,31.354696
13.5,52,31.60583
12.5,50,31.659475
12.5,51,31.995206
13.0,54,32.053175
13.0,50,32.10703
13.5,49,32.353475
12.5,51,32.407879
13.5,52,32.662166
12.5,58,32.731979
16.0,50,32.792816
13.0,53,33.086032
12.0,52,33.139888
15.5,56,33.403184
12.5,50,33.453049
11.0,51,33.503915
12.0,54,33.789151
14.0,53,33.843007
13.5,51,34.091395
11.5,52,34.145775
11.5,50,34.404084
12.0,55,34.461179
13.5,51,34.52044
13.0,53,34.798603
16.0,56,34.856934
12.0,51,35.109675
16.0,55,35.168401
16.0,53,35.223317
11.5,51,35.475527
12.0,52,35.530656
14.0,51,35.77641
14.5,52,35.832269
14.5,50,35.885583
14.0,55,36.138796
12.5,48,36.189244
14.0,53,36.437564
11.5,51,36.494744
14.0,52,36.748109
12.0,53,36.805405
12.0,53,36.860295
15.0,51,37.111779
12.0,54,37.170627
14.5,49,37.420655
14.5,53,37.478136
14.0,52,37.532637
13.0,51,37.779814
12.0,53,37.837345
14.0,48,38.087843
11.0,54,38.145069
12.0,54,38.201667
12.0,53,38.455093
11.5,49,38.505906
16.5,55,38.761019
18.0,56,38.819351
14.5,52,39.075307
14.0,48,39.127219
15.5,54,39.185885
12.5,53,39.437409
14.0,50,39.49219
14.5,59,39.743652
14.5,52,39.797553
12.0,49,39.850324
13.0,50,40.097595
15.0,54,40.154746
10.5,53,40.410061
12.5,54,40.464057
11.0,55,40.721201
12.5,50,40.772086
13.5,53,40.827542
14.0,52,41.078659
