#{"t_start": 1693882042.1167204, "env_id": null}
r,l,t
2.0,9,1.171865
3.5,10,1.181839
2.5,9,1.868005
3.0,9,1.875957
2.0,9,1.886946
2.0,9,2.241023
2.5,9,2.25198
2.5,9,2.261011
3.0,10,2.732784
2.0,9,2.740763
2.0,10,2.753768
2.0,9,3.107808
2.5,9,3.116785
2.5,10,3.128767
2.5,10,3.487766
3.0,10,3.500732
2.0,10,3.857777
2.5,9,3.869745
2.0,9,3.877724
2.0,9,4.236764
3.5,11,4.245751
3.0,10,4.256711
2.0,10,4.613756
2.0,9,4.625724
2.0,9,4.986759
3.0,10,4.998727
3.5,10,5.006705
2.5,10,5.388685
2.5,12,5.400652
4.0,11,5.773655
2.0,9,5.781634
2.5,10,5.792604
3.0,9,6.146657
2.5,10,6.158625
2.0,9,6.166605
3.5,11,6.535655
2.5,10,6.54462
2.5,10,6.904632
2.5,9,6.913608
2.5,10,6.924578
2.5,9,7.283618
2.5,9,7.294596
2.5,11,7.30459
2.0,10,7.670614
2.5,9,7.67959
2.5,9,8.045612
2.5,9,8.053602
3.0,9,8.064562
2.5,10,8.42759
2.5,9,8.435569
3.0,11,8.449532
2.5,10,8.81655
2.5,9,8.825527
2.5,9,8.833505
2.5,10,9.192545
2.0,9,9.201522
2.5,10,9.572567
2.0,9,9.582503
2.5,9,9.592476
2.0,9,9.983491
2.5,10,9.995497
3.5,11,10.005473
2.5,10,10.3695
3.0,12,10.381469
2.5,9,10.833287
3.0,11,10.844231
2.0,9,10.855202
2.0,11,11.221223
2.5,9,11.233197
2.5,9,11.24117
2.5,11,11.605197
3.0,10,11.614172
2.0,9,11.989171
2.5,9,11.998146
4.0,11,12.011111
2.0,10,12.375138
2.5,9,12.385112
2.5,10,12.746147
2.0,10,12.759111
2.0,9,12.76611
2.0,9,13.125149
2.0,10,13.133128
3.0,10,13.146094
2.0,9,13.505134
3.5,10,13.516105
2.5,10,13.52508
3.5,11,13.890123
3.0,10,13.899099
2.0,10,14.25415
2.5,9,14.262156
2.0,11,14.275095
2.0,9,14.63214
2.0,9,14.643111
2.5,10,15.000182
2.0,9,15.009132
2.0,9,15.019118
3.0,10,15.393105
2.0,9,15.407068
2.5,9,15.416044
3.0,10,15.811
3.0,10,15.819993
2.0,9,15.830935
2.5,10,16.194961
2.5,10,16.207927
2.0,10,16.566986
2.0,9,16.577001
2.5,10,16.58801
2.0,9,16.94003
2.5,10,16.951001
2.0,9,16.961972
2.5,11,17.321065
2.0,11,17.333977
2.0,9,17.72095
2.5,9,17.731913
3.5,11,17.742921
2.0,9,18.095959
2.5,10,18.104935
2.5,9,18.116903
2.0,10,18.469982
